,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.24,0.0,0.0,0,47793248,1232888,806592008.3,
1,1.13,0.09,0.08,0,47793248,1121302,739938869.6,
2,1.12,0.1,0.09,0,47793248,1115316,734715340.5,
3,1.1,0.11,0.09,0,47793248,1099136,734479588.6,
4,1.14,0.08,0.09,0,47793248,1130729,735166278.8,
5,1.11,0.1,0.08,0,47793248,1106461,738233906.2,
