,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122
0,19.997,16.71759740971533,14.967565861624752,14.168311935009068,13.614123168230535,13.314903648848217,13.12140506247029,12.988357312535744,12.862014332274315,12.68528227699039,12.705168875906228,12.950357039939526,12.813971360377169,12.728095970301153,12.576318951935932,12.508985900931725,12.474783461678937,12.175166114298511,11.890920724641497,12.109821002729968,11.85824179473961,11.869366571443882,11.839877743392881,11.761866456209239,11.920698542361496,11.826423709157547,11.735627983693671,11.604560997033243,11.574601831336121,11.514228467720722,11.59845406365786,11.729508180007597,11.623489047152367,11.941956597302115,11.83643408789822,11.753994468773598,11.612172007981375,11.597403015043147,11.478752667730072,11.462861927052233,11.23900880720331,11.306684341887658,11.280825569587314,11.36687303836651,11.275317678827049,11.337102137963013,11.284398789379939,11.382239592008608,11.499263541227727,11.593855271493624,12.046183635943096,11.881904372955876,11.80658800231679,12.059460171847638,11.977554487349073,11.963208841653062,11.829906653439132,11.89700738131897,12.058294442979896,12.039596893305514,12.043114339460995,12.039548945618069,12.242846309065666,12.187227483977008,12.31063912036833,12.104981819590586,12.206881914267656,12.170332978988492,12.181884376768878,12.081967884577995,12.032760189115873,12.058339509944396,12.073847846444034,12.802460270936583,12.733001211282795,12.852009228356387,12.908970871871922,12.92095259712283,12.975293712265632,13.00624778098138,12.954502250921426,12.933117011138872,12.914402333278574,12.989431775915847,13.016899980732823,13.08842731938862,13.13734444484247,13.414343895977423,13.453185774806565,13.474772904836064,13.534800392945499,13.561285582502267,13.509783708845973,13.5217112583132,14.115718694140806,14.042939539921333,14.047321367598995,14.03314920226957,14.068596471863533,14.076055675373924,14.157224587053772,14.123697978405016,14.142567644504025,14.173750511837078,14.172696497812725,14.19927321576639,14.166228920507592,14.183726617909835,14.192535966618578,14.177796256156743,14.173291968624024,14.543788357412236,14.52466183272217,14.494293840224493,14.490210003160815,14.464599705215138,14.459661584272125,14.799029207229257,14.796667110313136,14.792347500433344,14.792847070148124,14.79017254524844,14.79017254524844
1,13.305,11.870250634035276,10.6400493299286,10.2534375114583,10.10271159632254,9.980896841531829,10.053881220896026,10.7799006295019,11.736489209434989,12.279347588431698,12.758658646977821,14.222123922821865,14.849887281236446,15.080920412892885,15.315003518836278,15.919809395005025,15.901798839825796,17.026866269201378,16.914449888330797,17.737570557505368,19.544265228358565,20.238651466881073,20.612405644697336,20.698076632823142,20.91969721659195,21.536239936889494,21.972442170326477,22.199766097809125,22.885306545610714,23.510265744003977,24.12420694992351,26.552413690014898,26.227898421449527,26.462318786224383,26.344337158929136,26.422742795820852,26.40407981532049,26.496857303734966,26.558398026003072,26.789186089800687,27.29093710549452,27.531800561405554,27.709925821481846,27.691450291447833,27.982275256908416,28.043853430709937,28.28183287852729,28.476059923434825,29.172096998732965,29.108412823736113,29.832325717162963,30.085597222265346,30.29007516606161,30.93023982637957,31.060800544072393,31.18936643023773,31.90617984413762,31.97560909633187,32.64547466480814,32.96917717453957,33.398661562929746,33.50199711337115,33.34659033461913,33.35639307210735,33.622879586610644,34.08419598528713,33.609482659286506,33.54564337160801,33.39864204651317,33.491533515904734,33.57894238142346,33.84559056523329,33.724789637763394,33.45064791126261,33.57186651637005,34.18542881783529,33.90024946486058,33.725153916847724,33.63493574363964,33.64879058615509,33.58853508704834,33.69846456634323,34.12570030297551,33.89955860019234,33.716627404698805,33.617663325733766,34.15941942575806,34.03816293754386,33.907428625108274,33.802518789714696,33.70208817204664,33.5931789669246,33.73846000997531,33.62758295210703,37.00001,36.7367226028354,36.484040168474486,36.30836861087803,35.92610262762322,35.65144905926076,35.42663487068947,35.13484312880962,34.86976507574634,34.73641473934587,34.587478837389085,34.47432836522109,34.27224119845958,33.97110520281874,33.79556622411903,33.725156582291454,33.704238880222206,33.61580877972289,33.60819480149052,33.70001,33.679184340257336,33.65871719622255,33.64830708081307,34.61121175726839,34.5650639844618,34.47688357659259,34.425586143532286,34.40578711246839,34.40578711246839
2,27.395,23.956924948416543,22.51192537840239,22.120087071083635,21.84839320624513,21.80881524341252,22.202813852622512,21.996314481824147,22.424597337631504,22.62246655239503,22.322792516017827,21.274931942946917,21.158139363118973,21.277818341319495,21.524832846096913,21.636881499363575,22.064348615078956,22.931324776722754,22.97880261920564,23.6728754360595,24.668245375371907,25.823581967415095,26.44820368297229,26.934378083670023,26.741990048169,28.126941511462064,28.575012058029472,28.868621924843836,31.09893991160471,31.466679054440867,33.0165744775617,40.05712874967941,38.80677932325705,37.84647088686343,37.11354991222389,36.79953055400536,36.323170330016296,35.91650869464779,35.548006643538926,35.094558563659746,34.01079858819687,33.23841409757772,33.07246754526409,33.105984314098606,33.70001,33.52603004006716,34.40001,34.02389260359173,33.690724659097,34.21699900909933,33.60916681228397,33.63188800652192,33.98703240141695,33.245397169516345,33.20526569468305,33.14576437485499,35.147081316242094,34.92330545036638,34.31344384131921,33.96195133380087,33.49053116571368,33.89290689621786,33.58874402959613,33.47258772617433,34.775102173350696,33.62115411210628,33.56618958130759,33.53586399054798,33.718627757401215,33.38336198254581,33.729046324644834,33.447118714230214,33.89190743935068,33.56281993556506,33.87585156811573,33.410428053273854,33.36865032757851,33.3776938573098,33.38500543539201,33.546437916511564,33.44905031910829,33.72840030484548,33.33734058482993,33.51995026782613,34.32090908714706,34.22013846162893,34.091013872841344,33.97418756133725,33.843656783336705,33.73891027739871,33.63863601569143,33.66139456956732,33.91940750984279,33.80789943576267,32.99213838653987,32.861433034121,32.737436788903736,32.626270208588394,32.50877135562706,32.553165681291915,32.49139197601331,32.37199644569503,32.61940828852422,32.61826291817306,32.57145208512433,32.80923805645369,33.31824659494068,33.33962026551332,33.442402152961044,33.67022429042814,33.738032333080135,33.531338510972446,33.51234566375585,33.64412400067558,33.65296442601263,33.69427329653053,33.74462605360966,33.486538164765705,33.47890577242784,33.503670181829094,33.486560556006644,33.488232082305586,33.488232082305586
3,28.803,26.161206553440895,24.295683072943014,24.449756280624264,24.296983934389544,24.37761392753218,24.18527629562424,24.80151834179172,25.008604090175833,25.245735169893603,25.312180018173887,28.078276633129004,28.040493119983175,28.55565147472026,28.48676026101261,28.362957931439144,28.8490833490401,30.024584250644708,30.096782753323108,32.00994798207585,34.94179531601107,34.047689889515034,33.52917935153507,35.023514432874094,34.537723411357874,33.93783045701683,33.38095823848145,35.70001,35.15752487446331,34.76573195590917,34.405066000408986,33.151383828001165,32.804051944234175,32.6204361274932,32.4349823523944,32.29892046206687,32.1349116810207,32.04832548429214,32.16895879005536,32.34967265394753,33.900595374731004,33.13071359667465,33.60198959208092,34.37979913420264,34.00390916594007,33.82836029357327,33.64417067584562,34.694552869379606,34.35481770152775,33.97445933431473,33.370935622393105,33.944890428417345,33.71138706938494,32.975766728320615,33.45748811725695,34.06225987801303,33.67899705144761,33.74467103147325,33.15539177778779,34.34731024776114,33.87054097702062,33.52561989083493,33.616981000897994,33.70001,33.29004593530719,33.68147306198035,34.01420832405974,33.85429039472684,33.57940922496159,33.75735580145435,33.511371855983796,34.460972589406005,34.337935266336025,34.04293882661931,33.84372247939094,33.378740389124715,33.62493134529164,33.800780297152635,33.71033031407022,33.6006955082224,33.83494628753386,33.69999,34.920019815734896,34.688539759564996,34.501290247922846,34.399989999999995,34.32796891249553,34.19023748464032,34.058876630437815,33.95346401660443,33.85255208706441,33.74312093659734,33.578433017789735,34.06683036777077,33.506947726975916,33.502479330275726,33.53719029623924,33.515218421873136,33.389423801020584,33.46799656874229,33.65315687499275,34.07549832842961,33.818332086087175,33.688961870292566,33.84046953276388,33.794142918090444,33.64778083399849,33.96635481961537,33.7907835367946,33.73758375101334,33.73439865649113,33.54826403843357,33.70001,33.586319698156906,33.662702278446396,34.03215111332828,33.99465225372397,33.766625769298514,33.72158978554852,33.63553381416915,33.70001,33.68062207122873,33.68062207122873
4,21.629,20.867063083568446,21.3098983092312,20.944120187979845,20.81194703578196,21.185047455311224,21.06189179695505,21.417727690795516,21.231094405851586,21.85749996468145,21.741925313677378,24.59706654988105,25.242637732786577,26.96184343069269,27.869305645542617,28.13118312464062,29.2766436426686,31.8619531400626,32.16170108587571,33.96224761087233,32.56541168062323,33.40685083659996,34.257862015616105,33.65004436227933,34.246472011321714,33.66900707309332,34.40001,34.00851470657102,33.66816974371797,34.81300584205644,34.45184945875974,33.19646254938973,34.00913985138504,33.167553291425314,33.25401014080121,33.65568963152405,33.86209747163373,33.48298915565496,33.87710522650563,33.444971057328075,38.78904586768606,37.90814748606108,37.44958672713055,36.9478186453674,36.543851352720786,36.35518975309105,36.12512050002235,35.73014136288246,35.38026553024125,34.98855394715091,34.3670158162519,33.858257178512716,33.63222865621381,35.08210639743272,34.6005102993491,34.08802838104815,33.915927304473406,33.69999,35.60786256854997,35.243110579228606,34.75390685386317,34.399989999999995,34.091276451109145,33.88427333358886,33.583583226934806,35.86888866092466,35.36915745157389,35.20286922378338,34.91703821806736,34.56985659614425,34.317952099539546,34.14154424453919,34.04902056012621,33.91757957687985,33.72494873509783,33.26159848848957,33.73540385601455,33.56110318194006,33.70001,33.59366101990486,33.890551340801295,33.75936192893775,33.50752790841509,34.113303129747706,34.007165578720056,33.91025227396166,33.82108711228594,33.756092706954156,33.62639986189812,34.164794439631336,34.06622648797655,33.95933719948576,33.79359400762223,33.71775077525067,33.21093575811356,33.29908054247326,33.25826476439266,33.32675721708422,33.30064954915288,33.29201842732873,33.575902572478036,33.96294996374705,33.714180073516964,33.589033732033286,33.82985867059009,33.74181006890973,33.63035146449231,34.06989783352665,33.893791339321666,33.849461369546255,33.8342360400733,33.77092179493333,33.66702242883268,33.94106987688031,33.92437790761189,33.85485206044874,33.81865042627544,33.6324899395708,33.70001,33.61400909925697,33.682077464067575,33.7662693313809,33.7662693313809
5,28.892,26.721072234048368,25.36882096829778,25.290761104741968,24.757207311655414,24.962294028092742,25.214174013524854,25.732273676111074,26.785384282527932,27.873714856818946,27.642094401531565,34.454894570924246,33.499268576688415,35.830233110344096,34.762891890371435,34.0710589281351,33.27289140985706,41.22809232771923,39.93919207873694,38.27139962589076,36.697332246402794,35.75830539896426,35.213743984376826,34.588966663946586,34.10920300456072,33.51675311094972,36.31163366729279,35.89838280842785,35.352883277632365,34.958913299139695,34.59624324564355,33.33559478797652,33.17469846720271,33.0329119579381,32.72532926820397,32.73665581942471,32.91978946111122,33.12516488923359,33.35795149849648,34.40001,33.33769847595289,34.632832663813566,34.21389216992443,33.75547752388731,33.39734700198352,33.90399845153672,33.86309184904936,33.72737154583895,33.42844215092072,33.81058014801271,33.20996759278826,34.9705264763805,34.72996787400155,33.97212095539086,33.50576238756727,33.89946766892231,33.62185562808436,34.587177825343225,33.98318597380036,33.743392104232946,33.275005720268695,33.26578958296958,33.65198864353784,33.77571231459092,33.37970638524793,35.7553323160333,35.257183192207904,35.09142141182213,34.80649531075964,34.460412821747276,34.209305822778106,34.03295352134744,33.952863863246925,33.76502666601241,33.56743663682221,35.51729662177378,35.220911282782474,35.03893543911661,34.94517218602504,34.831521351629796,34.68223463376969,34.5438987963259,34.14338388101888,33.968425733356575,33.93011906890238,33.830789466319025,33.70498245889236,33.596788821411124,33.83472824622547,33.8065830529965,33.706107663346586,33.59714990648735,34.12728882797669,34.03531840997303,33.43943934755217,33.606979466908,33.57966628578013,33.55730210250517,33.53781100869976,33.878629678083996,33.66492876123186,34.45696721034332,34.19692203962873,34.06610354826979,33.919995405395234,33.86040702343434,33.770394815932875,33.47357306895724,34.3797795235298,34.339496856166605,34.32775218817849,34.206009736541404,34.10077178212487,34.02220144390342,34.01208119783951,33.95728169189194,33.9198653283342,33.73040735565693,33.68541967794436,33.85713709041447,33.80674568757551,33.79708293907629,33.79708293907629
6,17.805,18.365848764720617,20.622450288774044,20.599411249518752,20.841319363088196,20.587720473571032,20.457273725546198,21.13488477050219,21.419940131713588,22.97297067724548,22.867676313403145,35.48964189215582,34.50531659554367,33.108240907632485,32.90170767671748,32.92006265800259,34.237968865699166,33.214747713149016,34.52628713602781,33.08452834940167,38.95683411422498,37.95999017802708,37.38189941789642,36.718653755598524,36.2093504316611,35.580422637361956,34.99659778398516,34.598312919577936,34.072568805569716,33.79907933489269,33.82931924608517,34.83119469945061,33.743968388592975,32.90894373346669,32.638639277453414,33.12321474870125,33.59354602250048,33.803984611538034,33.45715697940629,35.698258040821806,34.59585513730016,33.810184025271894,33.40119480595141,33.7040517655063,33.35938498105568,34.40001,34.182313856478075,34.07979659687248,33.88708856500071,33.51190864734936,37.110709711550236,36.56133428077879,36.309832677517704,35.51751133389429,35.029938134090756,34.511095789350534,34.04500589599722,33.982419814918465,33.7731722155184,33.68341620333896,36.33786984444279,35.96782268325565,35.64503903749224,35.42860143312518,34.929239250072044,33.77017643229978,33.299684824153395,33.467553498758456,33.59821671653883,34.54863029588907,34.29688047162053,34.07189303147357,33.95452925967803,33.63852104786924,34.40001,33.92738502310157,33.64426720537341,33.76204072628364,33.671694409255636,33.83782416736592,33.69279640189803,34.16903591352237,33.91515346857635,33.734482767668496,33.5618837962285,34.18395303607187,34.07543273889698,33.92760807001779,33.79725625309557,33.73810360077081,33.637831736559555,34.26967922300147,34.1451757430602,34.03920448269252,33.3800332608413,33.448715436880505,33.4021588751377,33.45240770878573,33.62585742470153,34.40001,34.18302030039955,33.95625632836938,33.69999,34.047474459478686,33.901446216013895,33.828501410788384,33.68115210078403,34.40001,34.222197163832504,34.170613759873774,34.15354810282682,33.954687430426205,33.85022269234207,33.76537593979472,33.749884274639065,33.680095553465605,33.71711703343328,33.46807429167894,33.63511210284748,34.017550308216144,33.966920153735025,33.95175101966478,33.95175101966478
7,45.211,37.4472114201519,33.49977192044852,33.11894201371264,33.43577306365328,33.621515038082435,33.82591914429887,32.87412623058736,34.57887311448424,33.6713616342019,33.70305492366676,32.26395495794278,33.53274739861284,34.47314835800796,33.446233123841864,35.049392123557475,34.228305629374226,33.64084948447173,37.2557254701082,35.69999,34.23168232752517,33.35574757230369,34.48479524854607,33.87295124864276,33.40311902719661,36.829002476676855,36.22469017858794,35.81242879520926,35.268235392161415,34.875208723592195,34.51340703641601,33.255777037679934,33.29146177644747,33.262274940691476,33.28058950783518,34.22758680760468,33.78451971754094,33.40627993522983,34.733700819008895,34.29063997170426,33.53838651992966,35.28452524711107,34.85770147046073,34.39066074905178,34.04963908009777,33.98180942958053,34.114459691915,34.01347154768618,33.69999,35.42046348662705,34.79125289666359,34.291017674521406,34.10197862164357,33.40147738110164,33.664575634280375,35.44565249188405,34.96694093515395,34.744311994378336,34.13757612717234,33.99581956534434,33.66270984435015,34.372829510847936,34.073333940214816,33.87858382211893,33.58187819257838,36.81455328803664,36.301646924802114,36.13097459421954,35.837607802435755,35.481272917300636,35.2227270894269,34.92831439880326,34.80360850746994,34.32614157228965,34.22468026046368,33.95328258712694,33.69999,33.88548487566053,33.80016017184529,33.69999,34.16399729898302,34.07838857922315,33.89380162448889,33.83923413247512,33.75211418650647,33.72461993681741,33.7385471277531,33.68897915042604,34.370091478487275,34.37111873916841,34.27490964392732,34.21897333711526,34.15001983011066,34.09152960251233,33.773171190899504,33.53284557107274,33.863041383490454,33.69999,34.71184551284464,34.446393612751315,34.2291113328232,34.016913278897206,33.78433943031713,33.65509925160424,34.23787408254173,34.21810877886552,34.15008769011857,34.00990466600377,33.92498404726594,33.91989476416027,33.914919499505736,33.89599241926514,33.802783994962546,33.736824126583926,33.72389327798323,33.68507707041041,33.89000086429795,33.740528684222824,33.720643212214746,33.66700203378341,33.8092306200738,33.79371094403277,33.79371094403277
8,62.039,51.38544932195262,45.96873217077044,43.514045147596406,41.81200787396009,40.4493239548784,39.568106671438635,38.45474022075329,36.662177128721765,35.69999,34.9100772150563,32.76366291809546,35.550486444007106,34.111093179296326,33.124751994192074,34.73964254021847,33.92581241152542,34.43841885444838,33.39304459738881,38.234165065799935,36.66162910943739,35.72351584895725,35.17948424265781,34.555314773231416,34.076017879863485,34.04119230421299,33.91768163127536,33.9684658211386,34.14067112939115,34.20585562795816,34.926447657226966,33.763083568470364,32.70919744403303,34.802868387297615,34.12888871043629,33.84012270031574,33.40207123099924,34.318042838886804,34.149317307454346,33.939095442869906,33.92192258165762,33.151556463199334,33.8008846271645,33.447688459491715,36.033442912624686,35.84741635197439,35.620560479111276,35.23109802064087,34.88610890823726,34.49986836584713,33.88701126598642,33.779284649329036,33.54692047516965,37.088992442629795,36.57984644552596,36.03804779240291,35.55133563597797,35.32498594726846,34.70810983856255,34.352574538322955,33.960127658280214,33.61429426498291,34.266978665580005,34.068623921267594,34.44475131877222,33.30176534546852,33.742860900499586,33.584218712106825,33.94275945932463,33.60526513325842,34.317674224768446,34.29169006004256,34.31235985383862,34.28899164451207,34.10987046056201,33.97430859812408,33.69079921175155,34.50826501610203,34.41592182285412,34.30399224898259,34.200996232140376,34.18405239554977,33.980338619967135,33.90839994505858,33.92306961079411,33.85909702201632,33.79674854978999,33.79838378421881,33.71980839424893,33.67076234050265,34.10017008715905,34.028060330706296,33.89889398254393,33.89799685949092,33.904144197477486,33.66288659028097,34.66416033995921,34.4972515488392,34.13405357857969,34.00048542508436,33.78980056485035,33.58563816040234,35.54627934720539,35.410298961829284,35.25842561909096,35.14304349688403,34.936970594801,34.62989533842606,34.450894230394134,34.37909590960735,34.37150163155056,34.33202298474363,34.226397338907596,34.22830882877258,34.22530493188596,34.20861757635482,34.181918690245745,34.08881293503722,34.06243709292406,34.01169290914607,33.9784152608225,33.97609364894051,33.97609364894051
9,33.014,33.78624032300938,30.224716392665478,30.235304550633895,30.123737615303593,30.799482392038957,30.940599718901773,35.08223972449263,33.726574616251874,32.841431437828646,37.566828773500276,35.25706652708091,34.27919183980171,32.89127165109622,37.696293441789855,36.94608145023841,36.08056206020606,34.595985877274465,33.51442298427039,42.02858703334185,40.29999,39.26877682331971,38.67075461792057,37.984641534917536,37.457778422749236,36.807166421099886,36.20321242206984,35.79119547003262,35.24732472132223,34.85453107975893,34.49294390617849,33.23605956104964,34.383739753653096,33.532883384327775,35.341345549568736,35.04232088945666,34.588707281437934,34.20146409367223,34.106852213056676,33.90573126319749,34.48815786207729,33.70493255280924,33.36979628949785,36.05358445958692,35.65939423568931,35.47529874193858,35.25079776864211,34.86537816329734,34.52397024410261,34.141739109423234,34.026455113343104,34.12131041952439,33.89759971881943,33.62137485084265,35.578168804456354,35.051206397231816,34.577822035538134,34.3576705527883,34.575019351979,34.22084737478772,33.97436754529131,33.65893967819924,34.82196500768966,34.61052513024443,34.12269364137581,33.80218758661112,33.33124999383978,33.66873686501551,34.59597390911536,34.25198464350919,34.002396424207845,34.01532386503095,34.08016718912208,34.330109382986976,34.196825551691994,34.220170669451484,33.93460960909793,33.78311884761325,33.69699768325801,34.19954362586307,34.23674776715052,34.1852590885352,34.21954065132932,34.12882769482631,34.113163564179935,34.0360456488305,34.117951806334545,34.18530903353366,34.11868272920752,34.12122471558129,34.01981419020356,33.965927648940315,33.96204301514275,33.9769185473445,34.126714472121854,33.88387308296698,33.6794126563984,34.08902482774044,33.73012479745736,33.603629851933896,34.76581354116836,34.47937571990418,34.219161433183,34.08825786621667,34.03597863130716,34.06977676615845,34.224078949699816,34.11579276066768,34.0955211068619,34.13237900896296,34.13234589034693,34.224258036441945,34.1343469021476,34.070739906471346,34.07165990971028,34.09047802891867,34.060986067052774,34.0476079775002,34.02200998062304,33.959354362022765,33.95049217534404,33.9553705149564,33.9553705149564
