,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138
0,19.997,16.44713996742671,15.105870303666345,14.191061190325264,13.735024390866243,13.405074575730524,13.295687063234388,13.2151809787155,13.090277784169105,12.854374329512554,12.8984880704717,12.769605535244915,12.67439379103243,12.95504421198141,12.928705725855755,12.657841996447132,12.551021213990737,12.395148400116422,12.239152460720694,12.308148680756293,12.072299807492092,12.113428778243605,12.091629294519537,11.928693819710334,11.62004517750596,11.642017466217055,11.59466793791982,11.640510185172623,11.557463129235787,11.491197155356486,11.420637354563313,11.306441776922663,11.202127994940097,11.134183257510673,11.004104113991133,10.886630390769342,10.763250316582692,10.751461391445282,10.695818330604896,10.524634052242218,10.573684910094657,10.67223810638574,10.581175185298196,10.482164625631835,10.37407094822345,10.306679571922505,10.2513573547923,10.190448592693325,10.278272179825972,10.189275606427573,10.117368489878759,10.000911735278201,10.111963877081482,9.94050340287477,9.84720950289922,9.794368784812471,9.69079152820521,9.605111113945197,9.619415377427153,9.532521174766403,9.598335128705829,9.585568681101687,9.538931477089344,9.496959549438408,9.453472162373231,9.640426147998339,9.751775765770892,9.760970846466748,9.814157731184574,9.850999860263297,9.705219824837165,9.650483213370329,9.64404274347022,9.627316886304468,9.618315622048293,9.638034469003738,9.703016589305284,9.72067500473873,9.74399293912134,9.774019767856782,9.802900759269326,9.86842156836748,9.752339378950198,9.82105055154959,9.83374588465084,9.839689585710175,9.84944021322157,10.026697650526618,9.999388749145224,10.62908624777346,10.664708538279461,10.679104904025264,10.619776274302849,10.546960401849006,10.57661021774401,11.613565310368706,11.573169926154119,11.508245337324892,11.404587374482446,11.32752270263812,11.246694812832045,11.264737787092752,11.23608395160011,11.218631476335732,11.166652092657413,11.174564019420183,11.018501138745165,11.039393235351103,11.00726713839194,11.092266319556268,11.027778427317083,10.906410392250592,10.886528550573875,10.856700188153207,10.817745531730456,12.002048826433295,12.005186950925992,11.929063894454156,11.853688212889772,11.865710246200212,11.809766074968072,11.838764622549096,12.022794231599223,12.035793473313248,12.005177093662017,12.203709065972358,12.207175612872216,12.19233361135718,12.119085732729227,12.27671084018348,12.318428625625915,12.439562344811382,12.368138517426585,12.33129717785164,12.259839347874461,12.261658058062528,12.394020490492803,12.39716548403763,12.39716548403763
1,13.305,11.764936619894767,10.94031817221827,10.295915468531195,10.175956375966603,10.523006580886427,10.44898441642038,11.04624866783476,10.996506222000969,11.414198894345935,11.434108134836885,12.619137914284249,12.760612013563518,13.0272869892069,13.38254718985736,13.687535012769498,14.193174096583734,15.22470467764552,15.355699968598408,15.407047940384867,15.954588491542463,16.28777970780823,17.025881078346625,17.873510928152836,19.482387191644,19.64141078977371,19.674773583702763,22.946336940880887,23.331186315939227,23.13676993275239,23.134999818845113,23.221012356104374,23.382311660827504,23.298784505033908,23.349028415331105,24.096825070726506,24.287910694833183,24.408679233433276,24.76591595847331,27.795037666978285,27.95415206864482,28.325544683471065,28.251838050355563,28.809852788454126,28.790095667449155,28.815485431770103,28.893724679365178,29.070968232024743,29.489411036779384,29.511712353483862,29.945918202726393,30.24967411856066,31.113799995078896,30.909176282219065,31.14427576405832,31.076034876819126,30.911183009568774,30.86720058458262,31.203901252173985,31.635298071128158,33.64915392198597,33.51768687190894,33.55797276768884,33.35008374222152,33.60813028807741,34.28075425234089,33.83327363201628,33.70717052628592,33.166869475478194,33.51294885286853,36.51263604210068,36.20987715424381,35.96085120207616,35.785547043621875,35.68653573401121,35.329381848308934,35.04589949783007,34.64416737155826,34.399989999999995,34.0966438862442,33.750499712229384,33.51495192919496,34.90945352548003,34.79322857841035,34.76891688943825,34.729493101414135,34.503553876297545,34.25834955913689,34.115533759477955,33.94811152518504,33.70989710328391,33.504614912835926,33.48181872778153,33.94733516133819,33.74434987752886,33.50327137016532,33.55246707848405,33.52936162202613,33.45911784976822,33.54556057531293,33.61608842116713,33.51732460115959,33.51946245559965,33.477852521592126,33.70001,33.56171375425489,33.849392155621516,33.69157205569479,33.703053410292135,33.39613250771193,33.56435757301873,33.95287654217877,33.82763979024301,33.647784670330296,33.9306338393284,33.53798268241497,33.31525126457836,33.12454913858573,33.488052128205325,33.640569392450914,33.85980374923124,33.744572569303415,33.47064980106664,33.441173270279265,33.47364533012404,33.98324344764449,33.84309392271715,33.69999,33.82339959943823,33.53092639321179,33.96201175923008,33.61956720427448,33.80236103971987,33.5760178298499,33.70001,33.59023775883698,34.53686446816448,34.4950046074817,34.4950046074817
2,27.395,23.679887541969446,21.949672778241624,21.23788388191122,21.262824758830494,21.371561422059504,21.3520024555935,21.40959155424297,21.423659989812073,21.355455728341465,21.796277714064964,21.45110373179562,21.13746953120946,22.072454537853428,22.22300489553744,22.86932138126479,23.526566358031808,24.45611154556085,24.63861976127442,24.65019525836984,25.637637737986005,26.502563634642023,27.593316026338204,29.135946183799465,33.88728789252614,33.49518731994232,33.70001,32.83563538327318,32.6817407169307,32.475352252447806,32.337123470289804,32.06933819976208,32.443691745509234,32.403544843715295,32.31332799051815,33.465804571911136,33.923603300879265,33.680378278708446,34.251203355246744,33.464382246060374,34.3014674972449,33.4906582428633,33.9418088799088,33.184606346664786,33.03413000042902,33.233112677638964,33.367227129683364,33.89552581648655,33.46500875629922,33.612455253166225,34.907412648741264,34.40080530715391,33.77268500655319,32.8185385156958,33.17179856715167,33.06689570764194,33.0929678833184,33.70001,33.352681170417085,34.21280481859963,33.533687866052574,33.530952325198434,33.40703081788688,33.35890106479625,33.86776695806452,33.29885567005586,32.972613508188196,33.10827666297325,33.53777218841733,34.15622250652252,33.36869916360493,33.20826181162916,33.590376191567834,33.58027852012884,33.59298841049755,33.766712375402705,33.49568447176783,33.21640692138539,33.186073270345986,33.30425670655118,34.7371532187364,34.49464045181963,34.043990659235284,34.00445913572294,33.986485533738694,33.94793673331348,33.727012095327986,33.620613015864855,33.84818263427221,33.51585378042915,33.557058038108316,33.62142824540696,33.65613883962514,34.11975231366768,33.91566994667174,33.365672682958454,33.32149137070578,33.299288610016056,33.523000719963804,33.851605589882816,33.523313983512644,33.47797351639012,33.5060840166972,33.48273847497796,33.98449462934997,33.844985394119135,33.32844215924439,33.49627650279796,33.801431020050444,33.493513731933845,34.036250937472666,33.52212190022796,33.50907452435047,33.66752395736513,34.02534239200039,33.2303758090796,33.29002126129585,33.31224942229625,33.92894376510861,33.488124899711806,33.878541807191326,33.76320939025869,33.489045965624754,33.530720312100804,33.70001,33.20085916080067,33.21991502313086,33.28640238768303,34.26896585243188,33.971664134487945,33.343543137975104,33.233867889794546,33.55796375503249,33.46460369618025,34.210967383702815,34.099494397050364,33.68630621258985,33.65769757075272,33.65769757075272
3,28.803,25.943333730894516,24.51650028400838,23.55495478827927,23.55122852356801,23.40338441620577,23.355480804231707,24.128420700508812,24.362778876890626,24.835342152802955,24.403607811644168,25.317587528807703,25.835827784660154,28.545258547702403,28.925007464650328,30.694469028644384,31.805237360392194,34.034127974743875,33.29798314377381,33.690227016300575,36.88876204906571,36.26200256019086,35.55647539955138,34.932850755844264,33.863673982388846,33.47184663992352,34.013348551158806,33.64485209043223,33.461697098146786,33.3287793906751,33.386215730144755,33.250371227660786,33.794631475645495,33.568833613402106,33.84531872306567,33.3377001162237,35.70001,35.44404851953064,35.18926857615454,34.319877973039446,33.72044773948572,32.92337248049682,33.31607216403988,33.64392133157045,33.491968238123846,34.023401775354884,33.84019088121054,33.69275398735326,35.674969425443216,35.23916552456097,34.632998127712455,34.13037333310988,33.50719081845085,34.304090087597984,33.840773290960165,33.40614040217673,34.05641949636722,33.6723647194193,34.03719010766121,33.70417363839989,33.2282692979641,33.42711679950165,33.6743753647432,33.9575849862405,33.72446060676065,33.15795658112038,33.724630717356064,33.59889166387497,34.62008223299531,34.27398276388533,33.63496983269902,33.89212657459235,33.823297750925384,33.65841386886555,34.04820171574568,33.707339349035365,33.43678800191834,33.841929299747804,33.60333046597036,35.14428109326553,34.78738631988317,34.544522857321496,34.093221383913765,34.03745351249234,34.03707784931127,33.99847166510408,33.77721815848661,33.65769457398746,34.280287479763174,33.95411846569369,33.71578466714795,33.51039960341925,33.76910911484524,33.44317219499858,33.88342883410545,33.19878526797706,33.13488478452863,33.019202632099024,34.19664776121257,33.944980717463714,33.6157835625946,33.81799367383189,33.69999,33.71444119855676,33.50578434139466,33.61968491191364,35.35280023745557,35.18791703495276,34.99729722449614,34.67848608166657,34.30571675383016,33.78751734464618,33.66285013825415,34.12608834152397,33.91257421114019,33.452136855938555,33.52624300247974,34.00669128108981,33.56927667619316,34.26667985079529,34.05692693626788,33.94098724443544,33.66538023116745,33.82339134657034,33.718438324764456,33.2190145327152,33.555627522885125,33.9281986551969,33.80418195189239,33.51091248437288,34.24574453840436,33.90032718145655,33.64401265893329,33.70001,33.52174188252103,33.96418770899965,33.63921346637587,33.68530579201109,33.68530579201109
4,21.629,20.7847069556502,20.388010346206148,20.367526007699546,20.27704768108784,20.294338865792948,20.32721124071651,20.850374209574973,21.212601110594708,22.290632398992333,24.031475076445993,24.701663683048793,25.501182074457397,29.509574203461604,31.24293440121827,34.82281423511235,34.22810692419363,33.17330088164333,33.57869810776424,34.15398851625348,33.67181285681464,33.85838900789141,33.219083832689236,34.092642894315865,33.52064694042852,34.32974571399555,34.13411521102323,33.89285796636528,33.20760048811179,33.37121528876309,33.44363392783482,33.95942698453369,33.533317515342375,33.51823531301873,34.06696746269592,33.55592331368255,39.66288108641638,39.37850666292017,39.08722691709919,38.12153285301227,37.45570299897088,36.57033473817056,35.84468018959245,35.04502679637135,34.53920992484338,34.29224680849451,34.112973073724206,33.97985237855967,33.6096536885492,34.27232473527697,33.69999,34.31180993006126,33.703573469315586,32.751379518823875,33.405410568254084,33.54988146664115,34.99221660437658,34.59760882876058,34.24102890546497,33.8958776830755,33.47483782193013,33.898858654428246,33.45879803842147,34.16277931961993,33.92820350485859,33.37507501868008,34.02064160595527,33.89752730840614,33.370032097642,33.703581483748195,33.298557535304774,33.7704031093921,33.635213379098126,34.333043845660605,34.26672915702188,33.93369024566199,33.669348579022746,34.376434139028234,34.14111722814273,33.95686264012393,33.69999,34.87786513166038,34.42220876065631,34.30756988738051,34.293896263405415,34.25613302480396,34.033202722831845,34.023973921933845,33.95157645452582,34.00732015428192,33.77563220749768,33.575974231978435,34.334204179264745,33.992700090265686,33.789377667780634,33.86479444443253,33.66758136825981,34.06699759014001,33.60083241487463,33.730535834509624,33.40341835810409,33.58582602287909,33.653398383786545,33.764687221433526,33.555709888761704,34.36996698190795,33.9708806228453,33.81244260516881,33.62927400800318,33.943588917661046,33.57871921731153,34.582397568990594,34.45479746001283,34.26596424100113,34.045103042985545,34.11978266608793,33.65616897659521,34.28917751585093,33.848129402367846,33.40836051058466,33.59583691551549,34.128033696092274,33.85902801406341,33.77089754652408,33.66921038305911,35.70001,35.55273272497659,35.397770463713734,35.16716167060569,34.86206762064501,34.217483458747935,33.88243758675904,33.633819151770574,34.05686885864485,33.987398965908184,33.90484938214168,33.626138993298746,33.66401968619605,33.66401968619605
5,28.892,26.25298010774243,25.299464752595913,25.097281732327644,24.64554400219405,24.48559489054026,24.60702062004926,25.920176674137405,25.997948341976493,27.380985083173517,31.627149170449975,33.40409763253272,34.43539282735227,33.2874228127618,35.2603640577876,33.767056810959865,33.190379825059146,38.755509634491474,37.917243171186975,37.50909829146075,36.72727219100109,36.10325649983797,35.40081796225614,34.761955860916395,33.666655142630205,34.78823288709316,34.589989662284026,33.619756687381624,34.12154048041445,33.42030836220677,33.485173453968514,33.96195696556412,33.53581575117067,33.50962561450235,34.705368031146016,34.16900269036653,33.35840406740789,33.6032565784805,34.169385509698515,33.920214675927134,33.32776495272719,34.47112811105537,33.78712751091054,33.03337574026039,33.18279871104574,33.49603004935324,33.8965226757429,33.774843671725975,33.47296648907798,35.06575669856578,34.46257219802253,33.962420775710434,33.34230488725095,34.667202890458746,34.19898183137847,33.75974830266963,33.449381103926235,33.82585997496524,33.47723407382337,34.573578078693856,33.821242219633426,33.66164013850033,34.54228897490714,34.249749326113616,34.00748486522172,33.436226593586504,33.7180457382793,33.607244852903975,34.48812793458201,34.133092432704466,33.47002498691297,34.652141986484324,34.413829036233906,34.246066396120476,34.1846820756206,33.8424533807011,33.570817543262756,34.41555458356406,34.1729114672479,33.99717980364926,33.858601062043086,33.88051137246317,33.76898746529946,33.725129794930254,33.72161808547626,33.683369708064546,35.06936156941399,34.82005678068399,34.67485271913418,34.24063104615326,34.00028613276438,33.79316798311692,33.618275816491476,35.002373932297026,34.79301229165819,34.03036629809036,33.83218900715941,33.4454856181695,33.72373856475398,33.475551852184516,33.84727910635931,33.69999,34.199284755079105,34.12607783426355,33.90841737951365,33.81113746961302,33.4881602598986,33.627322038854395,33.819896161619496,33.511810663573776,33.8484161683006,33.38244044922776,33.47003328832225,33.603551664129306,34.51619192753089,33.647679225974635,33.798780216061324,33.415467523212165,34.98125202549354,34.52676113609852,34.309063162932276,34.263619066573895,34.02518111863222,33.93661817704836,33.831313815606364,33.76184279535539,33.62256125995334,33.95845891886161,33.805208688693405,33.51193031367968,34.276289859461286,33.93056440922455,33.67402126824117,34.02559922249311,33.951076550566704,33.89047007715714,33.61277105825762,33.6669968359853,33.6669968359853
6,17.805,19.081291510899515,18.912620674575965,20.35119752623581,20.263911169708262,20.486044006221096,20.52236659706842,23.34994188271328,23.712332007754412,26.02960914036637,31.878994138434415,36.23422959185103,35.56778433614305,34.38206387382612,33.61595757836506,36.142146677507064,35.524907682511184,34.43013818890332,33.685427812420215,33.91550577867194,33.56236230606625,33.9184266140014,33.27795332455346,34.95435094514519,33.852988126245506,33.484425881830525,34.26122989750448,34.5105557268548,33.81280942248651,33.11792203932477,33.70001,33.091822157871164,34.380363021954025,34.150651611160754,33.65931243732819,35.802072535874345,34.47859993755169,34.2313957075101,34.094024540352095,33.604002574705994,34.24725703340586,33.43772919200663,33.98632597027596,33.228130312189414,33.74638645727338,33.50509220696667,34.50274814095631,34.27722344832391,33.93335599788263,33.651615027303265,36.07108498707865,35.54758940012815,34.89853010223444,33.91257621593054,33.45454727133593,34.211675524412655,33.87157725605812,33.52343799501893,34.900803164524596,34.549001385791016,33.79720032608881,33.63771169839483,35.45840746327429,35.15810918038923,34.90941946632842,34.323010482919074,33.874834464228904,33.74853539047304,33.20739469555431,34.3712579158623,34.20915503610591,33.993241136863624,33.84721390597329,33.736699759674785,33.672795902396814,35.70001,35.413464518092425,35.00739152791915,34.76057572973668,34.45395184925837,34.104067459683435,33.99582789628467,33.79239220541491,33.71427361656314,33.69999,33.97439420591589,34.11167910513539,33.96070244444137,33.819086169803604,33.441914849387516,34.06361394762191,33.856110026519964,33.73439942789809,33.52483330486189,34.28252250556558,33.7734960493063,33.576814653235225,33.821088229461026,33.358288022884665,34.27503249558114,33.94263451089802,33.79493045797013,33.72421850896889,33.65202851401334,34.557384310072294,34.41552331407228,33.89027251146308,33.732210444870056,33.56572806615763,33.949472159339614,33.64903499706891,36.08721710822987,35.954064604082994,35.75701449041964,35.52654273126324,34.63260710623063,34.16202524718409,33.77459298462994,33.52487076233531,35.02919903302133,34.80833309077248,34.689835393687346,34.408147596724994,34.318587845228215,34.21209824276461,33.94227399417675,33.802248105613685,33.7092898900378,33.56759798609034,35.67485496933575,35.01524272999769,34.66206388223989,34.399989999999995,34.16957003713012,34.09624499417792,34.01870732998786,33.70713318159112,33.666265967381364,33.666265967381364
7,45.211,36.806919676772694,33.8023804374511,31.741671858006217,31.37283117236852,31.458118414068895,31.590236511501466,36.85150601172773,35.91637769267281,34.66250034041994,33.244869921590265,42.125849223684256,41.35104118515187,39.972524738696684,39.08185095715272,37.42670039891942,36.78752367412852,35.65384419989193,34.882665542649995,34.50718515057198,33.78792984364679,33.23560300041786,37.47820973197335,36.801857907296636,35.642282722246456,35.22987558279317,35.02911562560234,34.04656537353661,33.39863687496184,33.38353934522872,34.29587585347135,33.7346851109633,33.376141254776115,33.57639737051479,35.49447700600635,34.94591612522183,33.65409252007523,34.378649058020635,34.260293503543004,33.867187036284406,33.275663492671725,35.505490605548985,34.800965450341074,34.02459612684477,33.53350748057597,34.461474330621094,34.2759044817467,34.309718042682356,34.14303618340236,33.8966154520311,33.63522768858792,34.40001,33.771904220820026,32.84603180632462,34.2702567702952,33.830107824189355,33.64431980674533,35.477609363711174,35.11195972334912,34.76810952453878,34.033301006017325,33.87269822173415,33.75895756881048,33.52657624004933,34.80003666553845,34.21546509615643,33.768693361723074,33.650246833216585,35.9882485089151,35.6177701258816,34.647598241292776,34.360304048171514,34.315537653863146,34.229425484535085,34.2059065410229,34.28594678811872,34.01075125890013,33.62076265852791,34.06956402141145,34.01348379518646,34.15742786208306,34.07542175455073,34.06802182682688,34.040149843383894,34.02722021569952,34.022795299232044,34.059161930588886,33.87681023612971,33.83418398850391,33.71186026220491,33.49628481370393,34.05563139309978,33.93467579001383,33.78564112697609,33.74141114985299,33.47501425831855,33.76877696279485,33.38279837622469,35.18588497467886,34.92693773180587,34.58821759449596,34.43770423582845,34.31753815923152,34.253796420370115,34.13208392334864,34.0581099492066,33.78201812042931,33.63378881767251,34.68752649385538,34.37153723638506,34.06871303076676,33.77932932119156,33.65469232648983,34.19385424941316,34.11642542346646,34.63775596930536,34.16710414840031,33.81590555469418,33.78812354476526,33.5732663983596,34.23475537140304,34.17441854947782,33.91315639654767,33.82748790481725,33.731831086222606,33.60489823431885,34.13720065619611,34.05340019134227,33.94893303884405,33.99762073942867,33.49493369518915,33.568303066804155,34.6844149940693,34.45208987958244,34.23496101601881,34.15319487506108,33.88561547497422,33.844531865199855,33.844531865199855
8,62.039,50.5068343948885,46.38397469551721,43.55624915172961,42.15654745266736,41.14266012056025,40.57095653661085,38.652689271606604,37.67185488361695,36.356692033395525,34.86977239261986,33.328313617926696,34.72567471593568,33.56802759658431,35.96741342951911,34.44416202360836,33.855921370925735,33.69999,34.75590439705501,34.381788474231506,34.77988554265519,34.188956975932186,34.20537899446908,33.80872736157404,34.777562522681684,34.375160824987255,34.45740738779752,33.49089328346576,34.47548838127095,33.76698227622805,33.513466468524506,35.70001,35.25206038300107,35.01652475125752,34.512727911956596,33.97933979023682,34.09883949805466,33.95172378196844,33.76120330284987,34.32464625427541,33.72513273802654,32.92794673624874,34.468952498205525,33.69999,35.15188335740646,34.90053948826854,34.71260533964977,34.48570893076919,34.0051640740305,33.886765012181804,33.48057223621353,36.970550476510006,36.29550949792422,35.27008812516082,34.793724396942004,34.34685231112543,34.35159696650451,34.15065636896972,34.11296907520271,33.89631891058395,34.50686606186819,34.3440285291398,34.0407655576668,33.75247332526332,33.65783406640921,37.508311655406615,37.01854325954064,36.88052316883264,36.28916263405274,35.91558651264263,34.9373025793718,34.647606188745456,34.40932443250726,34.24158375171179,34.220554486736596,34.030076397854366,33.756934607676314,33.36985642818274,35.26262655961077,34.951574076601524,34.59663626819048,34.35510450148006,34.08951812031996,34.10549220502201,34.10078710268972,34.076709716762956,33.952257421493734,34.00467666306006,33.94545803681774,33.84363048642781,33.60607223503163,35.27047142195076,35.0739160847648,34.72505447441208,34.51735158002845,33.7607479358711,33.564140778982846,34.30455452185294,33.911384672380244,33.68232030324262,34.32207239649738,34.172717189663935,34.110373506947845,34.04377870339636,34.01156419592317,33.9527852744661,33.99900198314562,33.84789510705674,33.7690809043034,33.52923368641945,35.65474331088869,35.11616640107245,34.98659682306043,34.79484902050753,34.57057889679554,33.70069768466592,33.256366275789674,35.12935450337017,34.67749952596723,34.226955114633235,34.07815278779412,34.01916611649786,33.74292427651505,33.65509601129142,34.371246037254686,34.201531158082595,34.102015761430614,34.12447150720339,34.16407831605105,34.21672947717667,33.61366062128875,34.967142116469276,34.70276159035777,34.47031358565973,34.25306987006231,34.27192599821262,34.5777467396984,34.535823975893805,34.535823975893805
9,33.014,33.175162939112965,35.64869398361431,33.475427823440306,34.206207404627335,33.40758049921782,33.81349186158257,32.21472959195185,33.777212383439064,32.59801547243016,35.87517962420863,34.2892756554998,33.65860335089502,38.281814293569255,37.42881317532342,35.84367021244107,35.231528626710066,34.14580018236333,33.40723992536963,34.40001,33.68298861321299,36.084939536943175,35.3828573810808,34.744319405998326,33.649574387794644,35.563215644238724,35.360556124947294,34.36870912243953,33.67383072158463,34.78239677960102,34.521257441139824,33.89824845477155,33.600603603690246,34.69900673602483,34.199778156242274,34.2161946074581,34.59198751339752,34.35114010590835,34.42643973643589,33.575895680915316,36.897734392315165,36.02555524973457,35.31071060258572,34.52296945380002,34.024687614655164,34.00404714920178,33.966536034490694,33.91912382610679,34.21174888153981,34.210945696014626,34.0076073997134,33.719822544657625,33.1041362290658,35.561125594045464,35.08083106493843,34.63027153381949,34.2628119489897,34.246090255378135,34.00413415650507,34.19439371430941,34.57453982537946,34.411382940883186,33.96466895180817,33.70894942329008,33.810333779065644,33.5290285979042,35.83846001471389,35.704839751285746,35.13233070544351,34.77066350542051,33.82356546918086,33.781860848180706,33.90083210512842,33.83189263641951,33.80047596451424,33.59191848705967,35.537137014938644,35.12964591836771,34.889018569931636,34.58126169204884,34.23008445436096,34.11338335719521,34.18689140336758,34.263223966543485,34.2683060113904,34.2463320504091,34.19624625622932,34.39025365447941,34.36020266100232,34.501067616915094,34.25889462375283,34.12478739237981,34.082708352829314,34.091623289690716,34.061096704631105,34.862647450154654,34.659623334403655,34.26346233513482,34.051713253710545,33.8486546102138,33.52039162233421,34.34364337670188,34.289545345521326,34.23455435593293,34.13451627800784,34.13431300948342,33.86040055210536,33.70714174255805,33.6858676496966,35.943025653529084,35.55666341494345,35.019568034998656,34.890354879990966,34.69913454174646,34.47548134549923,33.60799302281006,35.03463338056651,34.63730485041719,34.19177891287163,34.06090920462178,33.96496361972771,33.921848397327054,33.69999,34.34547963952071,34.340417204579516,34.33611566308489,34.32167211602704,34.330007302395664,34.49476611678722,34.19550546005319,33.58543320430597,35.49995457344032,35.231545544306655,34.99555560895587,34.77500163833437,34.66169080295251,34.2361495547913,34.1946409503652,34.1946409503652
