,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
0,22.1,20.3,20.3,17.8,22.1,22.1,20.3,20.3,18.9,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1,27.5,27.5
1,17.8,17.0,16.3,15.8,50.9,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
2,14.5,15.4,15.1,20.3,20.3,20.3,17.8,18.9,24.5,24.5,24.5,22.1,22.1,22.1,24.5,22.1,27.5,27.5,24.5,24.5,24.5
3,14.5,15.4,15.1,61.6,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,27.5,27.5,27.5
4,15.4,15.4,15.4,18.9,17.8,17.8,31.3,27.5,24.5,24.5,22.1,24.5,24.5,24.5,22.1,27.5,27.5,27.5,27.5,24.5,24.5
5,14.5,14.5,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,22.1,27.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5,24.5,24.5
6,15.1,14.8,42.7,36.3,31.3,31.3,24.5,27.5,24.5,24.5,22.1,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,24.5,24.5
7,15.4,15.4,17.8,17.0,17.8,20.3,17.8,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
8,14.3,92.8,75.2,61.6,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
9,14.8,24.5,24.5,22.1,20.3,20.3,22.1,20.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
10,15.8,17.0,16.3,17.8,22.1,20.3,22.1,22.1,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,22.1,27.5,27.5,24.5,24.5
