,0,1,2,3,4,5,6,7
0,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8
1,17.8,22.1,20.3,20.3,18.9,18.9,18.9,18.9
2,14.5,17.0,17.0,17.0,20.3,20.3,22.1,22.1
3,14.5,15.1,15.4,15.1,15.4,15.4,15.8,15.8
4,15.4,15.8,61.6,50.9,50.9,42.7,42.7,42.7
5,14.5,14.6,36.3,36.3,31.3,50.9,50.9,50.9
6,15.1,14.8,15.4,15.4,15.1,15.8,15.8,15.8
7,15.4,92.8,75.2,75.2,61.6,50.9,50.9,50.9
8,14.3,31.3,31.3,92.8,75.2,75.2,75.2,75.2
9,14.8,14.8,14.8,20.3,18.9,36.3,36.3,36.3
10,15.8,15.4,15.1,15.4,15.4,24.5,24.5,24.5
11,20.3,18.9,17.8,17.8,17.0,17.8,17.0,17.0
12,42.7,36.3,31.3,27.5,24.5,24.5,24.5,24.5
13,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1
14,36.3,31.3,31.3,27.5,24.5,22.1,22.1,22.1
15,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
16,61.6,50.9,36.3,36.3,31.3,31.3,31.3,31.3
17,115.5,92.8,75.2,61.6,50.9,50.9,50.9,50.9
18,115.5,92.8,61.6,61.6,50.9,50.9,50.9,50.9
19,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9
20,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5
21,36.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1
22,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8
23,31.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3
24,31.3,27.5,24.5,24.5,22.1,20.3,20.3,20.3
25,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8
26,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5
27,50.9,36.3,31.3,31.3,27.5,24.5,24.5,24.5
28,24.5,22.1,20.3,20.3,17.8,17.8,17.8,17.8
29,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
30,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5
31,230.4,182.1,144.6,115.5,92.8,92.8,92.8,92.8
32,92.8,75.2,61.6,61.6,50.9,42.7,42.7,42.7
33,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3
34,92.8,61.6,61.6,50.9,42.7,36.3,36.3,36.3
35,182.1,144.6,115.5,92.8,92.8,75.2,61.6,61.6
36,230.4,182.1,144.6,144.6,115.5,92.8,92.8,92.8
37,36.3,31.3,27.5,27.5,24.5,22.1,22.1,22.1
38,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
39,50.9,36.3,36.3,31.3,27.5,24.5,24.5,24.5
40,61.6,50.9,36.3,36.3,31.3,31.3,27.5,27.5
41,230.4,144.6,115.5,115.5,92.8,75.2,75.2,75.2
42,24.5,22.1,22.1,20.3,20.3,18.9,18.9,18.9
43,17.8,17.0,17.8,24.5,50.9,50.9,50.9,50.9
44,14.8,14.8,14.8,15.4,24.5,24.5,24.5,24.5
45,17.0,15.8,15.8,15.8,17.8,17.0,17.0,17.0
46,17.8,17.8,17.0,17.0,61.6,75.2,92.8,92.8
47,15.4,15.1,14.8,14.8,15.8,15.8,17.0,17.0
