,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,6.84,0.0,0.0,0.0,68033.0,9700.0,1097122.0,0.0,1.0,1097128.84
1,3.57,0.48,0.13,12.91,68033.0,5063.4,952468.34,0.009,0.478,952484.82
2,3.53,0.48,0.13,12.86,68033.0,4998.88,952462.0,0.0008,0.013,952478.39
3,3.53,0.48,0.13,12.86,68033.0,4998.88,952462.0,0.0005,0.0,952478.39
