,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,6.84,0.0,0.0,0,68033,9700,1097122.0,,,1097128.84
1,4.42,0.35,0.13,0,68033,6270,953439.0,,,953443.42
2,6.84,0.0,0.0,0,68033,9700,1097122.0,,,1097128.84
3,4.35,0.36,0.13,0,68033,6170,953338.0,,,953342.35
4,4.48,0.35,0.13,0,68033,6350,953542.0,,,953546.48
5,6.84,0.0,0.0,0,68033,9700,1096782.0,,,1096788.84
