,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,17.8,22.1,20.3,20.3,20.3,20.3,24.5,24.5,22.1,24.5,22.1,22.1
1,17.0,15.8,15.8,15.8,15.8,15.8,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,31.3,31.3,31.3,27.5,27.5,24.5,24.5
2,14.8,18.9,18.9,17.8,17.8,17.8,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,20.3,20.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
3,14.6,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5
4,15.8,15.8,15.8,15.8,18.9,18.9,17.8,18.9,17.8,18.9,18.9,18.9,18.9,18.9,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
5,16.3,15.8,15.8,15.4,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
6,14.8,14.8,18.9,17.8,18.9,17.8,17.8,17.8,18.9,18.9,17.8,27.5,24.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1
7,15.1,14.8,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
8,15.1,15.4,15.4,22.1,22.1,20.3,20.3,18.9,18.9,18.9,20.3,20.3,18.9,27.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3
9,15.1,15.8,15.4,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5
10,14.8,18.9,17.8,18.9,17.8,18.9,18.9,17.8,24.5,24.5,22.1,22.1,22.1,22.1,20.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
11,16.3,15.8,15.8,15.8,15.8,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
12,20.3,18.9,17.8,17.8,17.8,22.1,22.1,20.3,20.3,20.3,20.3,18.9,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
13,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,27.5,27.5,27.5,24.5,24.5,27.5,27.5,27.5,27.5
14,50.9,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,31.3,31.3,27.5,27.5,27.5,27.5
15,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,24.5,24.5,24.5,24.5
16,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
17,42.7,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,22.1,24.5,27.5,27.5,27.5,27.5
18,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
