,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.21,1.09,6472019.0,5827659.51,257151384.0,0.1,0.09,0.008839999999999999,14.64242
