,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,5325.964,5284.755526960124,5243.317940303904,5183.058299040695,5212.22843242043,5178.551272651691,5192.586595355626,5233.804422122206,5183.005220492546,5167.221134676787,5431.053717855963,5416.535645875455,5406.618779752305,5390.137609541098,5390.137609541098
1,4810.669,4763.128208186918,4724.599990000001,4797.884707050981,4807.177096234217,4828.99034522097,4891.448718892347,5440.027644419697,5385.346386711913,5349.994148007305,5359.895295621205,5345.622588435467,5335.882157197251,5319.670013306952,5319.670013306952
2,4555.857,4499.658689405452,4453.555957067381,5685.746176790629,5647.769249464487,5585.23481562655,5520.415810904306,5481.92593379963,5426.6860217523235,5390.575810658189,5374.372789640869,5359.965298317349,5350.156099204807,5333.829496863304,5333.829496863304
3,4376.369,4322.882491029996,4500.144005063013,5242.400009999999,5207.364885647206,5162.111906935257,5512.20757398996,5473.709875953304,5418.5586983578205,5382.450382756705,5366.16854887962,5351.795501417158,5341.993372455573,5325.678537796816,5325.678537796816
4,4505.879,4446.791514083883,4973.6703623371195,4904.5883441382875,4872.210989777657,4894.845719595074,5580.059795152607,5541.087390278862,5485.237333783105,5448.683246403306,5432.201480307004,5417.636072336414,5407.701238414777,5391.164239738539,5391.164239738539
5,4382.689,4398.376268347145,5774.360102371091,5679.937863180979,5641.960396357068,5579.48233206086,5514.650243926797,5476.137049695554,5420.958765342163,5384.825555912242,5368.535457931685,5354.1964221815915,5344.60557821401,5348.247412984755,5348.247412984755
6,4161.288,4478.472146260629,4455.180930185288,5540.16673394363,5503.124836008996,5442.255848071479,5379.06653219521,5341.510471339714,5287.74828577115,5252.573301421084,5236.713609316065,5222.85169375226,5214.219955248498,5292.770109196012,5292.770109196012
7,4311.273,4907.804910613593,4854.852758275182,4865.509275794211,4833.075148058693,4816.781464383651,5425.673798554978,5387.78769950945,5333.488471647937,5297.966738710736,5281.957132875285,5267.807111979706,5258.273753495845,5258.9931202312955,5258.9931202312955
8,4260.022,5861.711942527484,5796.823220652786,5702.033810699615,5663.908201367269,5601.334275019362,5536.22431877045,5497.559491554681,5442.149303237644,5405.872063272095,5389.518475500872,5375.066836884035,5365.210239515891,5350.746188289664,5350.746188289664
9,4649.547,4615.447569279379,4586.126304808371,4767.7416336678425,4791.003856197078,5566.00001,5501.29999,5462.898821174477,5407.84850418916,5371.79999,5355.9134868350175,5357.768431278082,5347.9546117793625,5331.706699133102,5331.706699133102
