,0,1,2,3,4,5,6,7,8
0,27.5,22.1,18.9,17.8,18.9,20.3,18.9,18.9,18.9
1,24.5,22.1,18.9,17.8,20.3,27.5,27.5,27.5,27.5
2,15.8,15.4,15.8,15.4,15.4,15.8,15.8,16.3,16.3
3,15.1,14.8,36.3,31.3,24.5,24.5,24.5,22.1,22.1
4,14.4,14.3,16.3,36.3,31.3,31.3,27.5,27.5,27.5
5,15.4,15.4,15.1,27.5,36.3,36.3,36.3,42.7,42.7
6,14.6,15.8,15.4,15.4,15.8,15.8,15.8,16.3,16.3
7,14.5,75.2,115.5,92.8,61.6,61.6,61.6,61.6,61.6
8,14.2,15.4,18.9,24.5,22.1,31.3,31.3,36.3,36.3
9,17.0,15.8,15.4,17.8,17.0,17.8,17.8,20.3,20.3
10,27.5,22.1,18.9,20.3,24.5,22.1,22.1,22.1,22.1
11,24.5,22.1,18.9,17.8,36.3,31.3,36.3,36.3,36.3
12,17.0,22.1,18.9,17.8,20.3,20.3,22.1,22.1,22.1
13,15.4,20.3,22.1,20.3,18.9,17.8,18.9,18.9,18.9
14,15.8,17.0,42.7,31.3,27.5,24.5,24.5,24.5,24.5
15,15.8,15.8,22.1,36.3,31.3,31.3,27.5,27.5,27.5
16,20.3,17.8,17.0,22.1,22.1,24.5,24.5,22.1,22.1
17,36.3,27.5,22.1,22.1,20.3,24.5,24.5,24.5,24.5
18,36.3,31.3,22.1,20.3,18.9,20.3,20.3,20.3,20.3
19,92.8,61.6,42.7,31.3,27.5,24.5,24.5,24.5,24.5
20,36.3,31.3,24.5,22.1,20.3,20.3,18.9,18.9,18.9
21,24.5,31.3,31.3,31.3,50.9,42.7,36.3,36.3,36.3
22,18.9,18.9,17.8,17.8,22.1,22.1,20.3,20.3,20.3
23,61.6,42.7,31.3,24.5,24.5,24.5,24.5,24.5,24.5
24,50.9,36.3,27.5,24.5,22.1,36.3,36.3,42.7,42.7
25,31.3,24.5,20.3,18.9,17.8,18.9,18.9,20.3,20.3
26,42.7,36.3,36.3,31.3,24.5,24.5,22.1,22.1,22.1
27,22.1,24.5,50.9,36.3,36.3,31.3,31.3,31.3,31.3
28,22.1,20.3,22.1,20.3,20.3,20.3,20.3,20.3,20.3
29,50.9,31.3,24.5,22.1,20.3,18.9,20.3,20.3,20.3
30,144.6,92.8,50.9,36.3,31.3,31.3,27.5,27.5,27.5
31,115.5,75.2,50.9,61.6,75.2,92.8,92.8,92.8,92.8
32,22.1,20.3,17.8,17.8,17.8,18.9,18.9,18.9,18.9
33,92.8,61.6,36.3,31.3,27.5,24.5,24.5,24.5,24.5
34,92.8,144.6,115.5,144.6,115.5,92.8,92.8,92.8,92.8
35,17.8,20.3,20.3,24.5,24.5,22.1,22.1,22.1,22.1
36,36.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
37,61.6,42.7,31.3,24.5,22.1,22.1,22.1,22.1,22.1
38,182.1,115.5,92.8,61.6,75.2,75.2,92.8,92.8,92.8
39,24.5,22.1,20.3,17.8,18.9,17.8,18.9,18.9,18.9
40,92.8,61.6,42.7,31.3,27.5,24.5,24.5,24.5,24.5
41,230.4,144.6,92.8,61.6,50.9,42.7,42.7,36.3,36.3
42,115.5,75.2,50.9,36.3,31.3,27.5,27.5,27.5,27.5
43,92.8,61.6,42.7,31.3,27.5,24.5,24.5,24.5,24.5
44,144.6,115.5,75.2,50.9,42.7,36.3,36.3,31.3,31.3
45,24.5,50.9,50.9,36.3,31.3,27.5,27.5,24.5,24.5
46,15.8,18.9,27.5,36.3,42.7,42.7,36.3,36.3,36.3
47,17.8,17.0,17.0,17.8,20.3,20.3,20.3,22.1,22.1
