,0,1
0,1.265,0.09517857142857145
1,9.49,0.9514396825396823
2,7.387,3.408468922305764
3,2.229,3.5080939223057643
4,5.51,1.83805820802005
5,5.422,1.928807125768968
6,2.737,1.8354225103843527
7,8.22,3.268893289605132
8,0.679,3.566234681546524
9,4.35,3.935591824403667
10,8.093,4.480102935514778
11,12.661,4.245811014200796
12,15.42,6.267426326992579
13,18.118,9.573398876012186
14,8.311,7.744703637916951
15,2.031,8.67327506648838
16,12.448,7.772535672548984
17,12.572,8.52866345032676
18,2.438,10.715768301358084
19,9.885,9.592059193798978
20,5.752,9.013774936661777
21,5.737,7.203366676569619
22,9.056,6.897812443765385
23,19.182,10.02552675070028
24,11.655,9.656043518518516
25,5.834,11.530817927170872
26,4.193,13.666682874260815
27,5.342,9.092073980703393
28,6.225,8.718228093257505
29,2.793,7.9220071237585925
30,8.506,9.074237049062047
31,4.222,9.753427992105937
32,8.17,15.379508874458871
33,7.193,9.187050657838896
34,5.588,7.237719495373906
35,10.104,7.1128304197436565
36,18.305,11.337010461760459
37,16.734,9.40338149350649
38,7.22,11.324381493506493
39,12.325,10.105613095238095
40,8.427,13.106073412698413
41,12.788,11.525121031746034
42,3.425,10.872121031746033
43,12.126,15.077621031746034
44,8.963,13.989464519140991
45,7.65,12.313279645191413
46,5.47,9.795890756302521
47,18.809,18.809
