,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,64615814.0,1617016.0,1162512321.7,0.0,1162512321.7
1,1.18,0.02,0.04,91858.6,64615814.0,1584981.08,1113476084.9,0.0174,1113567943.5
2,1.16,0.03,0.06,126834.91,64615814.0,1567787.94,1091821295.11,0.0099,1091948130.02
3,1.15,0.04,0.08,168059.37,64615814.0,1547566.01,1071182195.99,0.0118,1071350255.36
4,1.14,0.05,0.09,205885.26,64615814.0,1535228.73,1059203779.61,0.0076,1059409664.87
5,1.13,0.06,0.1,232515.03,64615814.0,1522989.8,1049330759.82,0.0075,1049563274.85
6,1.12,0.07,0.11,283739.82,64615814.0,1508342.91,1040142566.23,0.0268,1040426306.0500001
7,1.12,0.07,0.11,295967.54,64615814.0,1502318.59,1036097547.78,0.0043,1036393515.3199999
8,1.11,0.08,0.11,330542.71,64615814.0,1490342.02,1029846463.84,0.0077,1030177006.5500001
9,1.1,0.08,0.12,349468.98,64615814.0,1482905.2,1026494732.88,0.005,1026844201.86
10,1.1,0.09,0.12,361408.26,64615814.0,1475505.49,1023374643.51,0.0052,1023736051.77
11,1.09,0.09,0.12,372037.62,64615814.0,1465206.41,1020119703.03,0.0058,1020491740.65
12,1.08,0.1,0.12,386157.43,64615814.0,1458025.45,1018210083.36,0.005,1018596240.79
13,1.08,0.1,0.13,396555.23,64615814.0,1450751.38,1016624660.37,0.0051,1017021215.6
14,1.08,0.1,0.13,402587.15,64615814.0,1447858.36,1016010561.25,0.0027,1016413148.4
15,1.07,0.11,0.13,413929.64,64615814.0,1442486.15,1015155876.28,0.0043,1015569805.92
16,1.07,0.11,0.13,417482.45,64615814.0,1441043.67,1014920802.54,0.0018,1015338284.99
17,1.06,0.12,0.13,418514.11,64615814.0,1430986.57,1014026058.92,0.0066,1014444573.03
18,1.06,0.12,0.13,423104.47,64615814.0,1429555.59,1013767723.26,0.0019,1014190827.73
19,1.05,0.12,0.13,423027.56,64615814.0,1419578.67,1012988286.32,0.0066,1013411313.88
20,1.05,0.12,0.13,427344.59,64615814.0,1418337.28,1012867687.32,0.0019,1013295031.9100001
21,1.05,0.13,0.13,428893.36,64615814.0,1411259.78,1012491445.52,0.0051,1012920338.88
22,1.05,0.13,0.13,429327.74,64615814.0,1408438.68,1012308260.69,0.0027,1012737588.4300001
23,1.04,0.13,0.13,429728.89,64615814.0,1405623.23,1012169069.79,0.0148,1012598798.68
24,1.04,0.13,0.13,430339.23,64615814.0,1404218.21,1012067973.68,0.0019,1012498312.91
25,1.04,0.13,0.13,431200.36,64615814.0,1402814.0,1011978926.06,0.0019,1012410126.42
26,1.04,0.13,0.13,431200.36,64615814.0,1402814.0,1011978926.06,0.0121,1012410126.42
