,0,1
0,57.101,77.151
1,52.79,73.19
2,66.006,75.506
3,88.888,93.388
4,69.934,78.134
5,59.838,82.338
6,64.477,86.277
7,67.405,88.205
8,90.597,80.747
9,62.873,82.423
10,99.868,90.718
11,70.404,75.654
12,66.145,75.645
13,93.291,85.491
14,113.195,108.075
15,88.295,97.465
16,100.471,103.521
17,65.168,95.588
18,66.588,56.381
19,107.776,110.563
20,105.753,98.547
21,94.861,89.367
22,87.225,81.925
23,91.585,94.185
24,98.97,96.42
25,84.608,97.058
26,70.198,81.648
27,94.899,88.899
28,91.317,95.667
29,96.726,105.426
30,94.625,86.125
31,106.334,90.148
32,124.787,87.773
33,117.202,99.492
34,106.994,94.954
35,115.405,95.955
36,118.64,95.19
37,93.536,87.186
38,100.113,95.413
39,71.407,108.107
40,119.252,97.902
41,102.023,100.873
42,98.133,92.333
43,78.809,78.859
44,76.339,98.499
45,93.468,93.32
46,113.216,77.716
47,141.126,113.214
