,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.26,0.0,0.0,0,64152639,1683439,1086738358.1,
1,1.21,0.04,0.1,0,64152639,1617089,979164008.2,
2,1.13,0.1,0.11,0,64152639,1511177,972266370.4,
3,1.11,0.12,0.11,0,64152639,1486236,971984791.8,
4,1.11,0.12,0.11,0,64152639,1488071,971808122.5,
5,1.08,0.14,0.11,0,64152639,1450045,972169382.5,
