,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
0,17.0,15.8,15.8,15.4,15.1,15.1,15.1,14.8,20.3,18.9,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,15.8,17.0,17.0,17.0,17.0,17.0,17.0
1,15.4,14.8,14.8,14.8,14.8,15.4,15.4,15.4,17.8,17.8,17.8,17.0,17.0,16.3,16.3,16.3,16.3,16.3,16.3,17.0,17.0,16.3,17.0,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
2,14.6,14.5,14.5,14.6,14.8,15.8,15.4,15.4,15.8,15.4,16.3,15.8,15.8,15.8,15.8,15.8,15.8,16.3,15.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
3,17.8,17.0,15.8,15.8,15.4,15.4,15.4,15.4,15.1,15.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
4,15.1,14.8,14.8,14.6,14.6,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0
5,14.3,14.2,31.3,27.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0
6,14.1,14.6,17.0,16.3,15.8,15.4,15.4,15.4,15.1,17.8,17.8,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
7,14.0,17.8,17.8,17.0,17.0,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.4,17.0,17.0,17.0,16.3,16.3,16.3,15.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,16.3,17.0,17.0
8,14.2,14.3,14.6,14.6,24.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,17.0,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
9,14.6,14.6,14.8,14.8,17.0,16.3,15.8,17.0,17.0,16.3,15.8,15.8,15.8,15.4,15.8,15.8,15.8,15.8,15.8,17.0,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0
10,15.4,15.4,15.1,14.8,15.4,15.1,14.8,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0
11,14.3,14.3,14.5,27.5,24.5,22.1,22.1,22.1,20.3,18.9,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
12,15.4,15.1,14.8,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.4,15.4,15.8,15.8,15.4,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,16.3,16.3
13,15.4,14.8,14.8,15.1,14.8,18.9,17.8,17.8,17.0,17.0,17.0,16.3,16.3,15.8,15.8,16.3,16.3,15.8,16.3,15.8,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,16.3,16.3
14,15.1,14.8,14.6,14.8,14.8,22.1,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,15.8,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
15,36.3,31.3,27.5,24.5,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,17.0,17.0,17.0
16,24.5,20.3,20.3,18.9,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.4,17.0,16.3,16.3,16.3,16.3,16.3,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0
17,22.1,20.3,18.9,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.8,15.8,16.3,15.8,15.8,15.8,17.0,17.0,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,17.0,17.0,17.0
18,20.3,17.8,17.0,17.0,16.3,15.8,15.8,15.4,15.4,15.4,15.8,15.8,15.8,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
19,17.8,17.0,17.0,16.3,15.8,15.4,15.4,15.4,15.4,15.4,15.8,15.8,15.8,17.0,16.3,16.3,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,15.8,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0
20,17.8,17.0,16.3,15.8,15.4,15.4,15.4,15.4,15.8,15.8,15.8,15.4,16.3,15.8,15.8,15.8,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0
21,16.3,15.8,15.4,15.4,15.1,15.4,15.4,15.1,17.8,17.8,17.0,17.0,17.0,17.0,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0
22,15.8,15.4,15.1,14.8,14.8,17.0,16.3,16.3,15.8,15.8,15.8,15.8,15.4,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0
23,20.3,17.8,17.0,17.0,16.3,15.8,15.8,15.4,15.4,15.4,15.4,17.0,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,16.3,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0
24,15.8,15.4,15.1,14.8,15.8,15.4,15.8,15.8,15.4,15.4,15.4,17.8,17.0,17.0,17.0,17.0,16.3,16.3,16.3,16.3,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0
25,15.8,15.4,15.4,15.1,15.4,14.8,20.3,20.3,20.3,17.8,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.3,17.0,17.0,17.0,17.0,17.0,17.0
