,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.22,0.0,0.0,0.0,65701411.0,1664576.0,1142860094.6,0.0
1,1.2,0.01,0.02,52744.24,65701411.0,1648004.95,1120071735.13,0.0088
2,1.19,0.02,0.05,132038.06,65701411.0,1623457.17,1090704526.69,0.0127
3,1.18,0.03,0.05,160319.94,65701411.0,1612127.0,1080555796.65,0.0064
4,1.16,0.04,0.07,207216.8,65701411.0,1592887.52,1066089840.01,0.0103
5,1.15,0.05,0.08,234913.31,65701411.0,1573877.65,1053406193.98,0.01
6,1.15,0.06,0.08,255215.06,65701411.0,1567591.58,1049333549.63,0.004
7,1.13,0.07,0.09,294367.37,65701411.0,1550432.48,1040392258.5,0.0084
8,1.12,0.08,0.09,315383.61,65701411.0,1539611.96,1035155419.87,0.0063
9,1.12,0.08,0.1,329406.4,65701411.0,1533462.74,1032375325.18,0.0041
10,1.11,0.08,0.1,345403.46,65701411.0,1525810.75,1029447645.91,0.0047
11,1.11,0.09,0.1,360707.3,65701411.0,1518196.93,1027048085.92,0.0047
12,1.1,0.09,0.1,368485.76,65701411.0,1512133.25,1024899592.25,0.0058
13,1.1,0.1,0.1,386376.37,65701411.0,1506093.78,1023320705.45,0.0042
14,1.1,0.1,0.11,400636.02,65701411.0,1500078.44,1022192264.55,0.0041
15,1.09,0.1,0.11,409793.69,65701411.0,1495582.7,1021275050.09,0.0033
16,1.09,0.11,0.11,418249.98,65701411.0,1486631.61,1019862232.33,0.0056
17,1.08,0.11,0.11,421454.41,65701411.0,1483659.83,1019430306.04,0.0026
18,1.08,0.11,0.11,424153.29,65701411.0,1482176.17,1019168755.66,0.0018
19,1.08,0.11,0.11,428698.8,65701411.0,1477734.09,1018629246.12,0.0032
20,1.07,0.12,0.11,433298.66,65701411.0,1467420.93,1017460840.91,0.0065
21,1.07,0.12,0.11,436237.62,65701411.0,1461560.05,1016787942.9,0.0041
22,1.07,0.12,0.11,438242.81,65701411.0,1460098.49,1016631728.74,0.0018
23,1.07,0.12,0.11,439035.72,65701411.0,1458638.39,1016501878.81,0.0023
24,1.06,0.12,0.11,440359.93,65701411.0,1457179.75,1016384527.16,0.0018
25,1.06,0.13,0.11,442807.24,65701411.0,1455722.57,1016259583.83,0.0018
26,1.06,0.13,0.11,443943.32,65701411.0,1454266.85,1016142419.28,0.0017
27,1.06,0.13,0.11,443943.32,65701411.0,1454266.85,1016142419.28,0.001
