,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.94,0.0,0.0,0.0,626513.0,25312.0,9345848.6,0.0,9345850.54
1,1.35,0.3,0.06,0.0,626513.0,17651.49,8803514.69,0.1287,8803516.04
2,1.23,0.37,0.06,0.0,626513.0,16000.28,8785872.32,0.0153,8785873.55
3,1.18,0.39,0.06,0.0,626513.0,15459.06,8781102.42,0.0122,8781103.6
4,1.13,0.42,0.06,0.0,626513.0,14771.52,8779725.47,0.0079,8779726.600000001
5,1.12,0.42,0.06,0.0,626513.0,14648.93,8779156.21,0.008,8779157.33
6,1.11,0.43,0.06,0.0,626513.0,14492.59,8778714.9,0.0112,8778716.01
7,1.1,0.43,0.06,0.0,626513.0,14346.63,8778249.16,0.0115,8778250.26
8,1.1,0.43,0.06,0.0,626513.0,14402.49,8777920.75,0.0057,8777921.85
9,1.09,0.44,0.06,0.0,626513.0,14276.47,8777641.89,0.0056,8777642.98
10,1.09,0.44,0.06,0.0,626513.0,14256.4,8777372.41,0.0077,8777373.5
11,1.09,0.44,0.06,0.0,626513.0,14199.16,8777120.45,0.0121,8777121.54
12,1.09,0.44,0.06,0.0,626513.0,14186.11,8776955.04,0.0068,8776956.129999999
13,1.08,0.44,0.06,0.0,626513.0,14093.32,8776740.27,0.0174,8776741.35
14,1.08,0.44,0.06,0.0,626513.0,14109.77,8776511.33,0.0052,8776512.41
15,1.08,0.44,0.06,0.0,626513.0,14128.07,8776355.46,0.0086,8776356.540000001
16,1.08,0.44,0.06,0.0,626513.0,14101.69,8776190.75,0.0068,8776191.83
17,1.08,0.44,0.06,0.0,626513.0,14116.15,8776044.11,0.0029,8776045.19
18,1.08,0.44,0.06,0.0,626513.0,14107.93,8775958.26,0.0057,8775959.34
19,1.08,0.44,0.06,0.0,626513.0,14091.35,8775875.94,0.0047,8775877.02
20,1.08,0.44,0.06,0.0,626513.0,14084.71,8775797.76,0.0063,8775798.84
21,1.08,0.44,0.06,0.0,626513.0,14082.01,8775742.81,0.0026,8775743.89
22,1.08,0.44,0.06,0.0,626513.0,14075.93,8775682.12,0.0025,8775683.2
23,1.08,0.44,0.06,0.0,626513.0,14073.69,8775636.8,0.0051,8775637.88
24,1.08,0.44,0.06,0.0,626513.0,14066.27,8775570.75,0.0041,8775571.83
25,1.08,0.44,0.06,0.0,626513.0,14064.48,8775532.71,0.0031,8775533.790000001
26,1.08,0.44,0.06,0.0,626513.0,14057.17,8775496.44,0.0041,8775497.52
27,1.08,0.45,0.06,0.0,626513.0,14047.27,8775458.22,0.0035,8775459.3
28,1.08,0.45,0.06,0.0,626513.0,14046.54,8775430.56,0.0031,8775431.64
29,1.08,0.45,0.06,0.0,626513.0,14035.47,8775407.85,0.0027,8775408.93
30,1.07,0.45,0.06,0.0,626513.0,14025.83,8775374.43,0.0071,8775375.5
31,1.07,0.45,0.06,0.0,626513.0,14021.55,8775317.04,0.0048,8775318.11
32,1.07,0.45,0.06,0.0,626513.0,14013.95,8775295.78,0.0021,8775296.85
33,1.07,0.45,0.06,0.0,626513.0,14010.69,8775282.12,0.0026,8775283.19
34,1.07,0.45,0.06,0.0,626513.0,14004.3,8775259.2,0.0043,8775260.27
35,1.07,0.45,0.06,0.0,626513.0,13996.54,8775225.28,0.0042,8775226.35
36,1.07,0.45,0.06,0.0,626513.0,13993.27,8775201.56,0.0026,8775202.63
37,1.07,0.45,0.06,0.0,626513.0,13987.2,8775167.83,0.0052,8775168.9
38,1.07,0.45,0.06,0.0,626513.0,13967.31,8775126.06,0.0037,8775127.13
39,1.07,0.45,0.06,0.0,626513.0,13960.61,8775115.33,0.0017,8775116.4
40,1.07,0.45,0.06,0.0,626513.0,13957.9,8775096.27,0.0021,8775097.34
41,1.07,0.45,0.06,0.0,626513.0,13956.35,8775084.38,0.0023,8775085.450000001
42,1.07,0.45,0.06,0.0,626513.0,13951.89,8775067.27,0.0025,8775068.34
43,1.07,0.45,0.06,0.0,626513.0,13946.48,8775062.77,0.0017,8775063.84
44,1.07,0.45,0.06,0.0,626513.0,13938.7,8775047.14,0.0024,8775048.21
45,1.07,0.45,0.06,0.0,626513.0,13932.88,8775029.29,0.0017,8775030.36
46,1.07,0.45,0.06,0.0,626513.0,13929.8,8775025.3,0.0014,8775026.370000001
47,1.07,0.45,0.06,0.0,626513.0,13924.8,8775012.71,0.0046,8775013.780000001
48,1.07,0.45,0.06,0.0,626513.0,13909.68,8774988.91,0.002,8774989.98
49,1.07,0.45,0.06,0.0,626513.0,13907.75,8774978.77,0.0017,8774979.84
50,1.07,0.45,0.06,0.0,626513.0,13907.34,8774973.97,0.0021,8774975.040000001
51,1.07,0.45,0.06,0.0,626513.0,13902.76,8774963.8,0.0015,8774964.870000001
52,1.07,0.45,0.06,0.0,626513.0,13901.49,8774960.07,0.0011,8774961.14
53,1.07,0.45,0.06,0.0,626513.0,13903.19,8774957.14,0.0011,8774958.21
54,1.07,0.45,0.06,0.0,626513.0,13902.98,8774953.1,0.0011,8774954.17
55,1.07,0.45,0.06,0.0,626513.0,13902.98,8774953.1,0.0007,8774954.17
