,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
0,0.0,-8.972552305567607,-12.544048939577353,-14.47206166339213,-16.383369291541424,-17.06363420586875,-17.715770899050742,-18.70681816972913,-19.428621806721544,-19.88669630720749,-20.635520943907807,-21.030700714186235,-21.53386636764913,-21.903562929028777,-22.28966484733283,-22.613121463766124,-22.98369262566652,-23.19346973576011,-23.346130802880356,-23.465971627426953,-23.66730259896729,-23.745739252652307,-23.82743551045461,-23.924678692806417,-24.047636145601995,-24.107954616680953,-24.189684394320956,-24.250379769613414,-24.28931851514497,-24.3476953711791,-24.47212842642303,-24.55952865402127,-24.5878453982604,-24.61769334491756,-24.67138160475975,-24.74496131108043,-24.784956550214854,-24.861447624204462,-24.93251494562155,-24.95455543062805,-24.97843434260654,-25.011000559225838,-25.0356229581675,-25.061790444953914,-25.09857803890281,-25.126894326608664,-25.137749431552574,-25.183636491878023,-25.233420429528326,-25.24343982942245,-25.266092112281488,-25.283913382169196,-25.28934190111807,-25.29623169241382,-25.301505730933442,-25.301505730933442
1,0.0,-12.047532282286177,-16.366349160631568,-17.940121973252374,-19.923090403011102,-20.529352125823188,-21.460959821713985,-22.23862947718015,-22.91912280321326,-23.277879358864247,-23.85325845264573,-24.235328538629453,-24.638109516161574,-25.007198845710985,-25.43437432173805,-25.757273058340136,-26.039303041556348,-26.255960172594804,-26.410482564749966,-26.534581055719215,-26.68687161480809,-26.779744710663373,-26.86351497495712,-26.94793967854318,-27.07681766138782,-27.12567759150873,-27.19280835648356,-27.258964181314045,-27.305153448190026,-27.349540644613636,-27.47971885887762,-27.55529397782664,-27.577105658987445,-27.60813550845689,-27.664115365518292,-27.72635335754346,-27.768991227313915,-27.859116767347157,-27.912137032144688,-27.935390957403296,-27.95989049653487,-27.994412749836933,-28.020821822551717,-28.044130649806597,-28.085791913895196,-28.10243794298906,-28.11379620982901,-28.171058370681056,-28.206387497235834,-28.217377454436424,-28.234113435115063,-28.247037436044767,-28.252933729182146,-28.261360154884397,-28.267129439641312,-28.267129439641312
2,0.0,-4.401110275418551,-5.943871288380619,-6.384714690875381,-7.124623072325456,-7.353512557417705,-7.734733872616095,-7.977779806072754,-8.282821124183942,-8.398072383065417,-8.617946897384552,-8.792052800790877,-8.92446977705738,-9.046427195700721,-9.200910530219804,-9.265052680571166,-9.395182528977347,-9.466296963736177,-9.491098619635405,-9.515937481525517,-9.541585187182566,-9.575484565617877,-9.591463275670836,-9.603441554426022,-9.624208990472656,-9.640722999546922,-9.648137920005409,-9.659820489391342,-9.664757753138817,-9.688261579407177,-9.71465275261582,-9.72615396676356,-9.725343323520441,-9.7416462178941,-9.739868987040213,-9.74994670967833,-9.756762242227422,-9.765616228226714,-9.771996868792957,-9.775845586821529,-9.789351369684429,-9.795722729745291,-9.797410293995554,-9.80062071946312,-9.804987930153292,-9.804662784976538,-9.81098387998106,-9.814608582526681,-9.834889877598036,-9.83659691210461,-9.84617205341331,-9.848408117914985,-9.848347257928962,-9.849188169212816,-9.849798213709466,-9.849798213709466
3,0.0,0.0,0.15234873017822767,0.4111365470320801,-1.692495515862244,-2.363560379272183,-3.353697287329135,-4.117039055433767,-4.889717999671378,-5.236913542205795,-5.9111029157238795,-6.3453220686721,-6.767919799889508,-7.159072118185248,-7.569253283998074,-7.8868343442125575,-8.226151794819263,-8.452862003035637,-8.586571645657017,-8.714182849074637,-8.859767657033242,-8.950157405496833,-9.036120538780182,-9.120066426647831,-9.230304608327003,-9.279630546318641,-9.339981646370026,-9.406257256842673,-9.44758378702067,-9.50200935907968,-9.630192884998344,-9.70329865766491,-9.72249425214627,-9.761251475621478,-9.80884881695892,-9.870870971636862,-9.914641638596077,-9.994670162847843,-10.041635284386714,-10.063966070809585,-10.095061240005927,-10.127268084487078,-10.150528960559456,-10.168555936074922,-10.207873734353708,-10.224423650705646,-10.238468308110097,-10.288963766032794,-10.331979614487937,-10.342718970597996,-10.362950576111848,-10.375504898368739,-10.380447840194021,-10.387854253068438,-10.39281055365709,-10.39281055365709
4,0.0,0.7846854511900673,-5.274070578426922,-7.84205887514138,-8.146112262966485,-8.24145751076411,-8.411830965226516,-8.439399609365498,-8.487984796943415,-8.506118251416375,-8.533418124721512,-8.597899101870286,-8.640649910558784,-8.6484335941564,-8.662762526758405,-8.61046005478773,-8.618670014259115,-8.64970642068432,-8.639173291148978,-8.630765464049412,-8.542041926310228,-8.549287676607403,-8.543690783387719,-8.537845089327796,-8.530788814340346,-8.543225868362805,-8.523405172115503,-8.479952860600536,-8.466292149559967,-8.469155302902982,-8.446610886916474,-8.439193181449543,-8.436539692015636,-8.43866992071796,-8.416105461873453,-8.410430995347099,-8.409723794157314,-8.381665298263812,-8.31020182734028,-8.308426898143116,-8.310826081692626,-8.304268447058696,-8.279702291080353,-8.278167412675355,-8.266321887411486,-8.252570180060836,-8.253409935488202,-8.239178728234565,-8.205256476861639,-8.205314206849902,-8.207231529491425,-8.207394798291807,-8.204634390009018,-8.202164269208296,-8.196525259513544,-8.196525259513544
5,0.0,-17.77122618903304,-18.64823359161975,-18.885694383837613,-18.66251259450221,-18.56014458744889,-18.361085572635098,-18.162083491032956,-17.98674026086154,-17.877705912970974,-17.637657485789937,-17.56855836883674,-17.240806639994904,-17.082276802622477,-16.96006714084687,-16.795109749654227,-16.570332139096426,-16.477202325272806,-16.405804410267866,-16.346856415457573,-15.89255146556285,-15.880512084335253,-15.8395715403022,-15.796997271072708,-15.74471200325335,-15.737464186060244,-15.693214701053114,-15.477858335926564,-15.4485481822973,-15.413969639003229,-15.360118415547287,-15.188082523749408,-15.173583117226595,-15.161962797957642,-15.01984520320736,-14.991790453509774,-14.975888837251746,-14.921183265924899,-14.739238459607606,-14.73005682208493,-14.722289371286053,-14.709886591858602,-14.613817912172422,-14.60646835366848,-14.582729000938595,-14.510722551530577,-14.50707331270468,-14.477394564402251,-14.355557480177282,-14.352243238114317,-14.34064604335754,-14.330977931479296,-14.315813338061574,-14.311236137142192,-14.29059634222674,-14.29059634222674
6,0.0,-3.741395762896299,-2.808974670838533,-2.4431865551186642,-2.049420478433709,-1.8826360277312646,-1.582723216795211,-1.3026712091417632,-1.109187090384948,-0.9880090109554428,-0.7081667460607167,-0.6253797638644518,-0.4496800144918716,-0.28995775357568315,-0.1517893372783143,0.028880502877310334,0.16921126407227371,0.25820107523043956,0.3586163409605498,0.4260991539909241,0.052294814580319725,0.08224248228147645,0.13737528462348034,0.19462698590042102,0.28548301015887223,0.3101062903415887,0.39359031852288207,0.20222385500749304,0.24451209764244386,0.27061781635871995,0.3559608682561933,0.19568195216438963,0.22291665584848303,0.24184347013716082,0.14399317719909233,0.19287477433854444,0.22441302907223842,0.3141680542371024,0.17480704621579526,0.19335297106354798,0.2093752467546712,0.23556792126021073,0.15955761002486957,0.17925652722725716,0.2268703137910713,0.1620320228183114,0.16978417494020492,0.24079706036008477,0.12465636238142132,0.13341742168121792,0.14506037018763474,0.15550699576873508,0.14511208165990008,0.1543448912616639,0.13830270809615294,0.13830270809615294
7,0.0,-0.9709913439169037,-0.9706286508479799,-1.0279502641913976,-1.1301833651490274,-1.0428117471696507,-1.026211730168734,-0.8660632054547487,-0.8189747759822305,-0.7805006022183241,-0.5827571238532427,-0.5471861240719054,-0.469505350109504,-0.395287672209635,-0.35080356559947734,-0.23703189340901354,-0.16331154898066672,-0.09654087353053785,-0.034248132910213246,0.01680162548414396,-0.07166119460145674,-0.02985150131203563,-0.003926499158464271,0.02337308086498338,0.07708182142482736,0.09691926709114647,0.041453478753553034,-0.017873109306433398,-0.0622931582935735,-0.04729104952014262,0.004788512630309697,0.05786265115975916,0.03477677547012186,0.043698821220311754,-0.01721187180090937,0.0073784816060744165,0.02156768763173307,-0.06107652612219601,-0.09426443598384358,-0.07677609920941104,-0.06885384614248488,-0.03891231016928808,-0.06050657124405159,-0.048300634728099624,-0.08780899849102718,-0.1062485687009579,-0.10253216958370483,-0.1620439186224458,-0.19869193046333536,-0.19434912882658922,-0.18749465077561028,-0.1809414424829347,-0.18650148916094433,-0.19531147465922152,-0.19889342716293268,-0.19889342716293268
8,0.0,-2.730118359441983,-4.7560775128402,-5.540938111378515,-6.639400422564319,-6.589098736865981,-6.979727504860148,-7.314698636394073,-7.5292596453757685,-7.641613840958802,-7.829992382669848,-7.966999867852757,-8.093280042381291,-7.889956483085108,-8.060914596427466,-8.451935710548927,-8.258880191985842,-8.33562201479501,-8.507014693525171,-8.677575946751785,-8.659069816104832,-8.478370758733865,-8.594698900415061,-8.71761370172162,-8.871015329573913,-8.757611686107527,-8.845849649810384,-8.852771446031294,-8.919188639690693,-8.87881226590429,-9.067410317967129,-9.20317733285429,-9.237458667904104,-9.20702177466844,-9.29826998317947,-9.388786344687174,-9.452692788101833,-9.575591711815878,-9.654024503165315,-9.69897665230954,-9.671404591704176,-9.730866336290084,-9.781502410167192,-9.808789998501933,-9.865918195978113,-9.845573669004015,-9.846804142895326,-9.929394608821367,-9.927331161189489,-9.944412159706166,-9.923578724860889,-9.946508274110847,-9.957995608605016,-9.971507263675253,-9.982307114796187,-9.982307114796187
9,0.0,2.2130240127877654,-0.06837716620802849,-0.9272806233021081,-2.0707073008766637,-1.7585153868640262,-2.283801855489707,-2.1798318256256435,-2.5409827962572966,-2.6337252682342456,-2.605971852902859,-2.8148066984241886,-3.376261276560116,-4.239843233789944,-4.318365621764631,-4.695055787923695,-5.418034419633195,-5.29677976751277,-5.455333614743035,-5.619730811839512,-5.814509426314584,-6.083428580541121,-6.183189027356535,-6.293810305825671,-6.425560448304229,-6.576296384282912,-6.652876843299957,-6.746214159169984,-6.80159008308084,-6.922815342178222,-7.066680572214727,-7.039303829349082,-7.0677502378638755,-7.159448873151869,-7.223621338456253,-7.29638112079318,-7.349755164500241,-7.449156315653459,-7.503175742450313,-7.536339047461311,-7.611367086908686,-7.654024724028172,-7.686774979500642,-7.709995493812609,-7.756822063480635,-7.808378555454059,-7.825399151144425,-7.884839324662499,-7.86895830004694,-7.883362506237978,-7.931806295513425,-7.949446736677848,-7.956736919298345,-7.967693710007788,-7.974127923657592,-7.974127923657592
