,0,1
0,0.0,0.0
1,0.0,-3.112
2,0.0,-1.1755714285714287
3,0.0,-1.0785714285714287
4,0.0,-0.25990476190476197
5,0.0,-3.8164682539682535
6,0.0,0.08353174603174608
7,0.0,0.01653174603174608
8,0.0,0.4695317460317461
9,0.0,-0.4594682539682539
10,0.0,-10.599514230979748
11,0.0,-0.6222364532019701
12,0.0,-1.0249031198686371
13,0.0,-2.9995574055829226
14,0.0,-0.5338074055829227
15,0.0,0.11705406627854864
16,0.0,-1.623545933721451
17,0.0,-2.4238554575309754
18,0.0,-2.067855457530976
19,0.0,-0.3949463666218844
20,0.0,-4.734281203714617
21,0.0,5.447318796285384
22,0.0,-8.416281203714615
23,0.0,-21.732573601375435
24,0.0,-18.163073601375437
25,0.0,0.01297871122424624
26,0.0,-0.5880212887757542
27,0.0,-0.3725856177800831
28,0.0,8.1587925640381
29,0.0,3.0864818425373777
30,0.0,7.2691366044421395
31,0.0,3.6074945842401207
32,0.0,8.945064370775425
33,0.0,-10.600271649526116
34,0.0,9.372065175870711
35,0.0,5.018402895168957
36,0.0,5.7568866044421405
37,0.0,4.56392279491833
38,0.0,2.3684580330135674
39,0.0,1.9451592481202988
40,0.0,2.6121477322616897
41,0.0,4.418099248120301
42,0.0,5.006042857142858
43,0.0,3.497146090225563
44,0.0,3.9871711528822047
45,0.0,4.121646090225564
46,0.0,6.9182294235588975
47,0.0,0.0
