,0,1,2,3,4,5,6,7,8,9,10,11
0,14.1,14.8,14.4,15.4,14.8,14.5,14.8,14.6,14.5,14.6,14.6,14.6
1,15.4,14.2,14.6,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.6,14.6
2,14.0,17.8,15.8,14.8,14.6,14.6,14.5,14.8,14.8,14.8,14.6,14.6
3,14.8,14.0,17.0,15.8,14.8,14.6,14.6,14.5,14.5,14.6,14.6,14.6
4,31.3,15.8,14.8,14.5,15.8,14.8,14.6,14.6,14.6,14.6,14.6,14.6
5,15.1,14.1,17.0,15.4,14.8,14.5,14.8,14.6,14.6,14.6,14.6,14.6
6,14.0,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6
7,14.0,18.9,15.8,15.1,14.6,14.6,14.6,14.6,14.5,14.6,14.6,14.6
8,14.3,17.8,15.4,14.8,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6
9,14.0,14.2,14.0,14.8,14.6,14.4,14.3,14.3,14.5,14.5,14.5,14.5
10,17.0,14.4,14.1,14.0,14.1,14.0,14.2,14.5,14.5,14.5,14.5,14.5
11,20.3,14.8,14.3,14.2,14.0,14.3,14.3,14.4,14.3,14.4,14.5,14.5
12,14.5,14.0,14.0,14.0,14.0,14.3,14.3,14.5,14.5,14.5,14.5,14.5
13,14.3,14.0,14.0,14.0,14.0,14.3,14.3,14.5,14.5,14.5,14.5,14.5
14,50.9,17.0,15.4,14.6,14.5,14.3,14.3,14.4,14.4,14.5,14.5,14.5
15,14.0,14.0,14.0,14.0,14.4,14.3,14.3,14.5,14.5,14.5,14.5,14.5
16,17.0,14.5,14.2,14.1,14.2,14.5,14.3,14.5,14.5,14.5,14.5,14.5
17,14.0,14.0,14.0,14.0,14.0,14.2,14.4,14.4,14.5,14.5,14.5,14.5
18,15.8,14.3,14.0,14.2,14.2,14.6,14.5,14.4,14.5,14.5,14.5,14.5
19,14.0,14.0,14.0,14.0,14.0,14.0,14.5,14.5,14.5,14.5,14.5,14.5
20,14.0,14.0,14.0,14.0,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
21,14.6,14.0,14.4,14.3,14.8,14.5,14.6,14.5,14.5,14.5,14.5,14.5
22,22.1,14.8,14.4,14.3,14.8,14.5,14.6,14.5,14.5,14.5,14.5,14.5
23,27.5,15.4,14.5,14.3,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.5
24,115.5,22.1,17.0,15.4,14.8,14.5,14.5,14.5,14.5,14.5,14.5,14.5
25,14.0,14.3,14.0,14.8,14.5,14.5,14.6,14.5,14.5,14.5,14.5,14.5
26,14.0,14.0,14.0,15.8,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.5
27,17.8,14.5,14.2,14.8,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5
28,14.5,14.0,14.6,14.4,14.8,14.5,14.5,14.5,14.5,14.5,14.5,14.5
29,15.4,14.2,14.2,15.1,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
30,36.3,15.8,14.8,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
31,14.0,15.4,14.6,14.4,15.1,14.6,14.5,14.5,14.5,14.5,14.5,14.5
32,15.1,14.1,14.5,14.5,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.5
33,14.6,14.0,15.4,14.8,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5
34,15.4,14.2,14.5,14.6,14.5,14.6,14.6,14.5,14.5,14.5,14.5,14.5
35,27.5,15.4,14.5,14.6,14.5,14.8,14.6,14.5,14.5,14.5,14.5,14.5
36,115.5,22.1,17.0,15.4,14.8,14.5,14.6,14.5,14.6,14.5,14.5,14.5
37,144.6,22.1,17.0,15.8,14.8,14.6,14.5,14.6,14.6,14.5,14.6,14.6
38,182.1,24.5,17.8,16.3,15.4,14.8,14.5,14.6,14.6,14.6,14.6,14.6
39,14.0,17.8,15.4,14.8,14.5,14.8,14.8,14.6,14.5,14.6,14.6,14.6
40,14.0,14.8,14.4,15.1,14.6,14.5,14.6,14.6,14.5,14.6,14.5,14.5
41,14.0,16.3,14.8,14.6,14.5,15.1,14.8,14.6,14.5,14.6,14.6,14.6
42,14.6,14.0,16.3,15.4,14.8,14.5,14.6,14.6,14.5,14.6,14.6,14.6
43,14.0,20.3,15.8,15.4,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6
44,14.0,18.9,15.8,15.1,14.6,14.5,14.8,14.6,14.6,14.6,14.6,14.6
45,14.0,17.0,15.4,14.6,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6
46,14.4,14.0,15.4,14.8,14.5,15.4,14.8,14.8,14.6,14.6,14.6,14.6
47,230.4,31.3,18.9,17.0,15.4,14.8,14.6,14.6,14.6,14.6,14.6,14.6
