,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,1.7,1.04,22712.0,13863.78,642434.0,0.39,0.13,3216.59,0.018875,83.0625
