,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,20.3,20.3,18.9,18.9,17.8,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
1,17.8,17.0,17.0,18.9,17.8,24.5,24.5,24.5,22.1,22.1,22.1,31.3,31.3,27.5,31.3,27.5,27.5,24.5,27.5,27.5,24.5,24.5
2,17.0,17.0,17.0,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
3,16.3,15.8,17.0,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
4,17.0,17.0,22.1,22.1,20.3,20.3,18.9,18.9,31.3,31.3,31.3,31.3,27.5,24.5,24.5,31.3,27.5,27.5,24.5,24.5,27.5,27.5
5,15.4,15.8,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,31.3,27.5,27.5,27.5,27.5,27.5,27.5
6,15.4,17.8,17.8,17.0,18.9,17.8,22.1,20.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,31.3,27.5,27.5,24.5,27.5,24.5,24.5
7,15.4,17.0,17.0,17.8,22.1,22.1,20.3,20.3,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
8,15.8,17.8,17.8,17.0,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,24.5,24.5
9,15.1,75.2,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3
10,16.3,17.8,17.0,24.5,24.5,22.1,20.3,20.3,24.5,24.5,22.1,24.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
11,18.9,18.9,17.8,17.8,17.8,20.3,20.3,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,27.5,27.5,27.5,24.5,27.5,27.5
12,24.5,24.5,22.1,20.3,20.3,18.9,18.9,24.5,24.5,24.5,24.5,22.1,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
13,27.5,24.5,24.5,22.1,22.1,20.3,20.3,22.1,22.1,22.1,27.5,24.5,27.5,27.5,27.5,24.5,31.3,31.3,31.3,27.5,27.5,27.5
14,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5
15,92.8,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
16,115.5,92.8,92.8,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
17,50.9,50.9,42.7,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5
18,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3
19,36.3,31.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1,31.3,31.3,27.5,27.5,27.5,24.5,27.5,24.5,31.3,31.3,31.3,31.3
20,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
21,50.9,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
22,61.6,50.9,50.9,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,24.5,27.5,24.5,27.5,24.5,27.5,27.5
23,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,27.5,24.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5
24,36.3,31.3,31.3,27.5,24.5,24.5,22.1,24.5,24.5,22.1,24.5,24.5,22.1,24.5,24.5,24.5,27.5,24.5,24.5,27.5,27.5,27.5
25,22.1,22.1,20.3,20.3,18.9,18.9,17.8,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3
26,22.1,20.3,20.3,18.9,17.8,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3
