,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,0.0,-0.2517872727272729,-0.3399367800000002,-0.40619315082000024,-0.4685862026352736,-0.5145050901844225,-0.6152274742827601,-0.6396423527857324,-0.6926602603643021,-0.7169954799428656,-0.7595611191139505,-0.7862280392286866,-0.79927021446634,-0.8074223411766518,-0.8291662864203384,-0.8400672509691733,-0.8549061889612748,-0.8706519509417825,-0.8862087637785241,-0.892731855068761,-0.9029841692883597,-0.9096551007704364,-0.9143380946708543,-0.9245574280268772,-0.9294627080377683,-0.9333084475663069,-0.9411133759394759,-0.9470597853079066,-0.9499556866703324,-0.9534735385407499,-0.9562860611111488,-0.960983839195275,-0.9630722150890365,-0.967000450145202,-0.9696371228647429,-0.9736408089788766,-0.9759949764139872,-0.9789023731963489,-0.9811934018608498,-0.985154590421772,-0.9875552593177175,-0.991018316533538,-0.9929851507659548,-0.994930349821815,-0.9996524089480546,-1.0022049442424052,-1.0052220409603276,-1.0063742366736053,-1.0068645782492989,-1.009634844704775,-1.0113968971273082,-1.0126642933788612,-1.0139215504604018,-1.0143892500947347,-1.014700114451688,-1.0148552357658078,-1.0150102019586136,-1.0151650131852263,-1.0153196696006124,-1.0154741713595832,-1.0168632966744897,-1.0187006341472766,-1.0194562381193972,-1.0209598900239176,-1.0218530592552026,-1.023332742948365,-1.0251118554046867,-1.0258354032705206,-1.0264113473717242,-1.027128397777723,-1.027556476870104,-1.027983271725208,-1.0282669480389004,-1.0285500569999653,-1.0288325997431085,-1.0288325997431085
1,0.0,-2.0132742280844176,-2.6551568408293087,-3.1551224867221355,-3.640610087565578,-3.961369978261656,-4.741712358592735,-4.911073833750476,-5.270487296936275,-5.434192974316335,-5.721706419101784,-5.906250555828422,-5.9986374894333085,-6.06322656942768,-6.219879927642972,-6.295626144561571,-6.3966071691841195,-6.504096937709041,-6.623975587140317,-6.6684135359376775,-6.735207244924191,-6.780379960626484,-6.813092479776766,-6.882143859950775,-6.916191738808568,-6.9424376360669955,-6.995109684552975,-7.035688037850672,-7.056411771930042,-7.080410232869053,-7.099586451429056,-7.131243876481744,-7.145737025740014,-7.1725380182827,-7.190119147060899,-7.217087970468887,-7.233348962442308,-7.253197132767578,-7.268928129899362,-7.295607555838142,-7.312352093493616,-7.335982233082317,-7.349515811454919,-7.362784672407778,-7.394524006929459,-7.412115576097226,-7.432451176178604,-7.440199656834242,-7.44359331381612,-7.462207752878071,-7.474444504617887,-7.482966139892556,-7.491552935418362,-7.494657228642919,-7.4967445453468695,-7.497777671937697,-7.498821201805442,-7.499876220332862,-7.5008999433188785,-7.501940350915242,-7.511135280614147,-7.520850170231477,-7.5260982447771445,-7.536231032170644,-7.542363307882382,-7.552502830609739,-7.561845412277109,-7.56682105624747,-7.5707123676782855,-7.575558274093862,-7.578548111176343,-7.581471216614971,-7.583387028149994,-7.585299008061949,-7.587241041207062,-7.587241041207062
2,0.0,-1.162945140782829,-1.6878277370641348,-2.0706670403619403,-2.448698221031057,-2.697424294918413,-3.3054170440464823,-3.431594750757241,-3.6845989793852207,-3.793803142778566,-3.996417517442851,-4.12735543277732,-4.202810038661181,-4.2509487511439685,-4.363724492741997,-4.417040315156375,-4.487487965260052,-4.562933693981177,-4.651152832086303,-4.67991115879536,-4.725929455736138,-4.757406484589184,-4.780720631571295,-4.828782675147208,-4.852847777701072,-4.869634451064493,-4.906559004655556,-4.934954938788479,-4.949745834734605,-4.966410950668743,-4.979826791476298,-5.001862613258473,-5.012078522517398,-5.030969026621313,-5.0429308464087566,-5.061972007258358,-5.073208508437364,-5.0872087855727095,-5.098246379712936,-5.116459828287984,-5.12838328640161,-5.144923833325059,-5.154246995271462,-5.16344881320234,-5.185528373817305,-5.197647524540577,-5.211815654813133,-5.217153584118329,-5.219521379318356,-5.2325950412667686,-5.241045474010781,-5.246977459425044,-5.252995322289326,-5.255064038353271,-5.256516330911485,-5.257224685716747,-5.257934945041301,-5.258669026296073,-5.259368956476126,-5.2600770715299205,-5.266471770743293,-5.273303631949461,-5.27700391287075,-5.284056590951733,-5.288258972134314,-5.2953684855875744,-5.301940276360144,-5.30534632836303,-5.308083538705384,-5.311492589265826,-5.3135796234027906,-5.31560263430474,-5.316935972478069,-5.318250854501367,-5.319612773427285,-5.319612773427285
3,0.0,-0.20694414078282844,-0.36411044906413426,-0.39229422768993943,-0.4364012406997205,-0.444535665288945,-0.5285142770095813,-0.545229816634779,-0.5211080386750048,-0.5031623650445708,-0.4832802228158513,-0.4749320623010749,-0.48220981278112895,-0.48773398023327746,-0.48690510808594745,-0.4832351508093191,-0.4761109083086141,-0.4692754898773103,-0.47200835459583723,-0.4667990042871748,-0.45937032594475646,-0.456086333042587,-0.4549869927525368,-0.44661338188119887,-0.44516937030038356,-0.4419728981822152,-0.4383086580183926,-0.4357971011638826,-0.4345009239991281,-0.4328879585050334,-0.4306504732107169,-0.42830042399473445,-0.42769195514629615,-0.42467092903026255,-0.4229784990863892,-0.42128620688243923,-0.41936693766595634,-0.41831046336287175,-0.41748333736961685,-0.41352368483387447,-0.4130361878124042,-0.4116734546090479,-0.40994849572132686,-0.4091037221472561,-0.40679472522070875,-0.4045305056729303,-0.4031374922851033,-0.40197979372799647,-0.4018202352991934,-0.4006151916959325,-0.39910352778522307,-0.3985150487692905,-0.3980596109188187,-0.3975562591168746,-0.39740831723356146,-0.3973197800525016,-0.39715231928271993,-0.3970105581632505,-0.39691452181143644,-0.39674746629989577,-0.3959935069603396,-0.3950210475405536,-0.3948246163838868,-0.3941328374297388,-0.3932550111334517,-0.3927383141967203,-0.391795151511807,-0.3914638041389351,-0.39090604457818556,-0.3906128576092629,-0.39048965594119706,-0.3900720617455311,-0.3899432110639783,-0.38980007861010424,-0.3895456490878047,-0.3895456490878047
4,0.0,-0.833159997925686,-1.1647425266355633,-1.354665856978083,-1.5452162747569482,-1.6606744070983956,-1.980065945656749,-2.052780220204707,-2.170911735221274,-2.21608432306698,-2.316756683450821,-2.376914636328105,-2.4176971459579066,-2.4455633777944517,-2.5032617417934513,-2.529458848428659,-2.556378289535083,-2.590621547497001,-2.638100144492032,-2.6493585996824236,-2.666563387363013,-2.679798317925387,-2.6913811913192114,-2.7077951458385394,-2.720148213264292,-2.7264392796587007,-2.744064869494389,-2.758330579712932,-2.7649097436428294,-2.770854237034435,-2.775514051230348,-2.78519248369009,-2.789498383718383,-2.7972412854594797,-2.801733717197816,-2.8111319872983036,-2.8157249020501633,-2.8216872494577867,-2.826967549399814,-2.8323864784114376,-2.837737115073459,-2.8432870920299202,-2.846949966463903,-2.850832426711664,-2.860035004761877,-2.866171431020981,-2.8709183809768892,-2.8729845188305188,-2.8739321962264084,-2.8798586659540515,-2.8830651032382675,-2.885391563197658,-2.8878277448107066,-2.8882063386070866,-2.88881326323146,-2.8891480711044024,-2.889410198710235,-2.8896856748093778,-2.8899383800075844,-2.8901997173045144,-2.8925774377059166,-2.895490683435736,-2.8972433011584173,-2.899288168689857,-2.9005159104060096,-2.9036061044765527,-2.9058818816791203,-2.907180517322079,-2.9080908909085967,-2.9095331767668453,-2.9104107974746403,-2.9112776898543737,-2.91165859458327,-2.912024198029024,-2.912581978162623,-2.912581978162623
5,0.0,-0.7389552407828288,-0.9887465833641346,-1.114300299397354,-1.3177332132173247,-1.445593513334673,-1.7566423523311654,-1.8307678613045357,-1.9537495299600371,-1.9978642474169237,-2.095917563310138,-2.1838479161394235,-2.2175979323508788,-2.240125870696302,-2.291221913692619,-2.3211307710175295,-2.3533192613217406,-2.3875202325990883,-2.4329290503497623,-2.4478604883244737,-2.475743229934831,-2.4864525605368057,-2.495826800420767,-2.5077758310089338,-2.522426427588421,-2.532218566363168,-2.554554725451895,-2.5594093184631617,-2.5654166968845438,-2.575498602833806,-2.580034278369565,-2.5942667896417686,-2.5951705460503205,-2.60700648623092,-2.6105029963332536,-2.622696357041509,-2.626513927927879,-2.6356308685187653,-2.6396512736034894,-2.6480971171341086,-2.654739753587973,-2.659717267714246,-2.662476172120463,-2.665604320296478,-2.6634618364406806,-2.6694347173674595,-2.678786642454845,-2.682345369144796,-2.6831368211325994,-2.692502716998742,-2.6947115459119426,-2.6987135962347057,-2.70301196348822,-2.70278195700952,-2.7030208992282567,-2.703027134385837,-2.703175259679089,-2.703384494526786,-2.7035577519875265,-2.703752993722,-2.7062266253919476,-2.71123188557545,-2.7126405591921943,-2.7160996792515215,-2.715713789999542,-2.7190062909884354,-2.721099323655254,-2.7220566339930934,-2.723434793156217,-2.725905835693704,-2.726500195567575,-2.726810572999783,-2.727474056984034,-2.7283762199811767,-2.7293434865470623,-2.7293434865470623
6,0.0,-0.12613059263468018,-0.19098367960487486,-0.1499615726607761,-0.1945394735271552,-0.20977413189262611,-0.2696966783093389,-0.29450656856956037,-0.29320282803702064,-0.2872830426765965,-0.28489414566155546,-0.31883602063799876,-0.3285275182195791,-0.3339714672143528,-0.3317036013426638,-0.3310210446627729,-0.31838928034525577,-0.31538098144065807,-0.32317229025157046,-0.32270847986238665,-0.3265653457858409,-0.32395280137615584,-0.3223110369250089,-0.3100360826683905,-0.3114014742146885,-0.3151780122434151,-0.3229607644257862,-0.3135798004237316,-0.31444196257962664,-0.31558746427776785,-0.313373484614755,-0.31890853334956437,-0.31477087232103795,-0.31808121399480144,-0.3162857526362045,-0.3215311505260934,-0.32186331927526396,-0.324682518995939,-0.32368491965955226,-0.31910763354607086,-0.31962713328658016,-0.3154043431426355,-0.31400810798837103,-0.31211623820317225,-0.292449004679279,-0.29096025990066093,-0.29255372522244905,-0.2937122746407187,-0.2933965804574892,-0.29579656041510866,-0.2952521570507292,-0.2973138824843819,-0.29859052437097555,-0.29770255304296067,-0.2972026540696309,-0.29685851997236995,-0.2967042734388588,-0.29651379177279624,-0.2961260853774669,-0.2959275712785507,-0.2942637677799008,-0.2964111936819118,-0.29599839383504667,-0.2937589355479456,-0.29123009075818734,-0.29268689989334046,-0.2930608070800147,-0.2921273725007304,-0.2918654987098237,-0.2926218877195426,-0.29257509943733634,-0.29201375215793524,-0.2912582742283137,-0.29115986879096817,-0.29171833729000346,-0.29171833729000346
7,0.0,-1.357281735491824,-1.8467976730334474,-2.0914657095447113,-2.363484017049724,-2.6020663355427054,-3.0607659713460373,-3.1723941487882175,-3.371336238978401,-3.465060236073553,-3.6233749740768895,-3.7362462445569853,-3.802594288031814,-3.831769910947861,-3.8950458916989152,-3.9260253167925594,-3.950792487664267,-3.993710681740372,-4.045591032282886,-4.053162512904904,-4.088062077441283,-4.102058678593026,-4.1142922593260005,-4.118569701194988,-4.1341756108469445,-4.1496402302220226,-4.182352764925385,-4.2035058686506,-4.213196371789675,-4.216164088654741,-4.222678342744957,-4.231312208410426,-4.2369374293987985,-4.252221495016223,-4.256486233813872,-4.274321206495792,-4.279963645222677,-4.2917105283658294,-4.297947943566355,-4.309199679405376,-4.316904506359237,-4.329169211694678,-4.336752015367293,-4.340887400696164,-4.353563491888856,-4.359748672659238,-4.369667979518405,-4.374269933702057,-4.376286189918266,-4.387005535692541,-4.393312285981063,-4.398924006573749,-4.399662001233861,-4.40042557738002,-4.401167714609098,-4.401894207081889,-4.402364260995722,-4.402819327134311,-4.403207965063564,-4.403657243543837,-4.408536128974114,-4.41482061661239,-4.416665499088102,-4.415281447670548,-4.417234324950911,-4.421689717285262,-4.426029684829695,-4.428720778156035,-4.430272171435147,-4.43318625651847,-4.434392612792204,-4.435882890894816,-4.436381789461836,-4.437452552578439,-4.438823994151458,-4.438823994151458
8,0.0,0.3859617471089099,0.47958733246337604,0.6760156987421637,0.8141711010160073,0.8746203908845339,1.0706790628223626,1.1008698433333293,1.2488701759861291,1.3162076767277864,1.4372509739687431,1.5011803109833284,1.5231212693820342,1.5390658190488204,1.5967094087836802,1.6342714052833842,1.701816244555622,1.7652993785744049,1.8217736578366996,1.858207401106637,1.8929355497518312,1.9246908760521286,1.9403610912476283,1.9949214274436082,2.007494171409356,2.0195992355181773,2.0410581984453877,2.060767702529675,2.067067214393828,2.088182476686622,2.097922488675539,2.1221362486748636,2.1282061475112433,2.141719553932528,2.155549352927117,2.1653644066056152,2.1739502288332018,2.1836066375792114,2.1911615130906426,2.2049683332072787,2.210786522089452,2.222955506993706,2.2271784457012327,2.2336426096543494,2.2489694257646105,2.2581268616190378,2.2692181220159893,2.2733137317882623,2.2742297102898674,2.283279394212054,2.2863946239802964,2.289833845910117,2.298074386232331,2.2998730866380597,2.300773547685341,2.30096610918835,2.3014145689842214,2.3018293837559125,2.3022593780681504,2.302615616660331,2.305575804059645,2.3095399570760127,2.3118466453582323,2.3217451797269275,2.3245121011237373,2.331449991781387,2.3342967852227012,2.3354382024032425,2.338083773201893,2.340381908395386,2.341434196977559,2.3424509241599236,2.343695278841915,2.3443712611558043,2.3450583214058667,2.3450583214058667
9,0.0,-0.24637333622442392,-0.3612022476584195,-0.3539810799950296,-0.3791170529291363,-0.4350440018661746,-0.5054934204805579,-0.5338471363928611,-0.5401929755682068,-0.5516626633546877,-0.5606132896098608,-0.5825224147123058,-0.5972465116918966,-0.6097711386986266,-0.6238900811571566,-0.6251943814988263,-0.597990680249277,-0.6037974827589511,-0.5772175558050664,-0.5741408287447449,-0.5511894211361753,-0.5540409069814265,-0.5546977911198941,-0.5331374805815943,-0.5383240822648662,-0.5386411330236645,-0.5232106397202873,-0.5121614737657706,-0.5163254064193014,-0.5070578402154748,-0.5073852945830207,-0.49850037443657574,-0.49948553794051037,-0.4893532037813567,-0.48883281607934415,-0.49473079434539186,-0.4944597593767229,-0.4860307073010708,-0.485903604230497,-0.4734199848319349,-0.4761630049581089,-0.4642142446077166,-0.46721926821331966,-0.46705916493827865,-0.4541075251023277,-0.4546260778420393,-0.4436567590402832,-0.44024902510061587,-0.4409896129867294,-0.43144830396544437,-0.43522455761248746,-0.4315988584204006,-0.42793386945055506,-0.42757482284920617,-0.42658936684875143,-0.42688532013683544,-0.42638926843544916,-0.4265324093501475,-0.426021872979417,-0.4256231126599984,-0.42726167604745113,-0.4232927714244048,-0.4236970568623204,-0.41926810099937034,-0.4199724570610594,-0.4230736953886617,-0.42015313601556403,-0.4213567744236366,-0.4212668836077889,-0.41896620743967705,-0.4195944569275812,-0.41850607235493015,-0.4170655893941942,-0.41740387105811866,-0.41680554625791433,-0.41680554625791433
