,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,6.97,3.59,6020.0,3102.94,41446.0,0.48,0.14,0.0,0.027266666666666665,4.326666666666667
