,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,3169.903,3082.8617483161565,3131.507185501534,3247.552126294651,3305.817257390433,3320.293317833014,3313.09999,3330.900231832354,3326.285725749627,3317.0378506882435,3305.1107179964665,3385.0506473748783,3379.3931686166566,3377.444921267427,3375.6081332003223,3369.5014663325023,3369.1610893225684,3368.9534872023382,3368.9534872023382
1,3078.069,2992.737257426212,2958.9710754300345,2926.4583816180766,3015.7260570383,3088.3380106291793,3157.4681723875538,3189.6008378586434,3268.0831934734088,3378.9307698778057,3366.7135731643475,3380.545030354541,3378.0803224593947,3377.398133658189,3376.7549728962554,3373.4915451999086,3372.9624236111167,3372.6551813797387,3372.6551813797387
2,2872.582,2778.339629265521,2718.5714675779027,2721.0136793863094,3078.5476536759425,3133.4553251592133,3169.880933128043,3228.9056503897805,3277.7255707945665,3332.9134531483246,3320.807926791689,3316.3019554785196,3314.138948119432,3313.6041717753565,3313.09999,3348.9298245860273,3348.076653689432,3347.581247462264,3347.581247462264
3,3065.504,2949.4272301192923,2874.0824401942527,3095.465105234844,3104.271722538629,3123.8678291474007,3159.5159262699603,3313.1000099999997,3312.310636069905,3331.3651900311697,3321.3815774305326,3317.866407697601,3316.374020387832,3316.1132555055806,3315.8452850736753,3326.0585648069405,3325.6758700792607,3325.4164265466284,3325.4164265466284
4,2721.137,2629.9788731423996,2644.3071147026308,3497.7249651629654,3428.2808646223334,3408.6102932738113,3397.495428079511,3378.9965272919826,3362.4289368507384,3342.6886569128874,3350.159169305761,3349.5905036032373,3347.2553613494424,3346.731149114524,3346.177049222861,3344.228814699724,3343.507208442622,3342.991552787246,3342.991552787246
5,2769.327,2672.1043116297956,2977.2956394912258,2978.833971531295,2985.194993557288,3201.0087284148663,3214.838438283685,3291.8343389463403,3287.3127052431855,3290.2304101721775,3411.4253337046002,3389.3237082616993,3388.170894058159,3388.144925508385,3388.063179924893,3384.2795434171503,3384.3100890925216,3384.22282567583,3384.22282567583
6,2544.722,2489.2957701082455,3476.7000099999996,3380.9271610424826,3369.8911579562873,3394.90001,3377.845663907515,3392.717896384246,3374.185677995607,3367.2411632748217,3394.90001,3372.678857789451,3370.7223464976178,3370.3573192667563,3369.9555413818985,3366.0361626714634,3365.5707930086555,3365.186202597618,3365.186202597618
7,2331.408,2868.2402395815166,2910.2484474835173,2980.0958854073883,3394.90001,3365.0479585331277,3346.4172069539795,3321.8996387570555,3303.9394602328684,3473.8534582303027,3460.7414742756355,3438.167438891618,3427.1997910512373,3423.1184254162326,3419.269916257921,3412.107831751429,3406.0238924857663,3402.4865356745913,3402.4865356745913
8,2339.493,3019.711188702519,2972.104667804773,3289.5750211115223,3394.417334906222,3359.888842859998,3341.2483253314713,3310.173474023779,3321.098121173477,3356.499256759706,3347.122394172142,3355.6743977612587,3353.252683566953,3353.114086727575,3352.7380477591523,3350.2286638311753,3350.398273110434,3349.906411740212,3349.906411740212
9,2381.074,3709.085700393171,3608.7438279374146,3495.4609016464055,3426.6861220322794,3391.246620434022,3374.14163198567,3343.39933942726,3349.626181371903,3329.6107495028946,3322.0654009003983,3326.5024639287853,3325.8922187745898,3328.2265870220826,3329.3087098221063,3330.1640076372464,3335.4783167205715,3335.1329909256306,3335.1329909256306
10,2737.163,2858.3674053065674,3154.3462944075786,3400.15585615188,3328.4655194505613,3305.502582631309,3325.869085549583,3306.3448236921104,3341.2398232005435,3321.7768973810767,3318.0634390330824,3330.1726448823824,3334.9365763090273,3339.356025536042,3347.0445802688646,3349.2710813249823,3356.9861813370676,3356.984737108702,3356.984737108702
11,2973.363,3055.5189427807286,3207.9289689981683,3346.436250379527,3278.960949802375,3306.983374339827,3339.147987666358,3389.5446110002054,3379.3836977696483,3367.718848754942,3366.7455690235697,3386.4327390230774,3394.90001,3390.901898769074,3402.772512219907,3395.705386617293,3389.7399326079585,3391.635525119309,3391.635525119309
12,3225.325,3230.4258782966053,3268.4293340497634,3387.0880682052275,3335.093465237476,3315.5157124507173,3300.2438400700544,3501.6853421074907,3479.9021812405467,3448.706431322199,3435.333171698815,3412.9472446110144,3402.1176815862195,3398.069636593885,3394.3878101977007,3390.730310174599,3388.5744004107046,3391.498387101565,3391.498387101565
13,3503.061,3406.0560526163877,3343.6823605600794,3304.974670313772,3663.533850418932,3625.3083721728863,3604.960705094877,3570.681416246808,3548.4067313328405,3516.3364636793367,3502.6280557619425,3479.7016492359085,3468.592088502573,3464.5238341418203,3460.777339351807,3453.658019446843,3447.7424849250992,3444.1774500741803,3444.1774500741803
14,3695.589,3555.8415551158673,3461.364084217585,3361.953891680836,3466.1038327144374,3430.170275872792,3411.496478581056,3379.485161272028,3422.4072599494066,3392.2902376473826,3387.6829869380854,3390.72116817165,3389.963753009722,3390.7117676002285,3391.2152273988067,3389.0046613378336,3391.0571782247143,3390.3962726544637,3390.3962726544637
15,3735.803,3591.3832562286716,3494.466930545071,3385.159701056592,3350.979439035463,3349.898555815867,3332.977377846255,3306.652550600105,3500.7472773399154,3469.3822385238273,3456.063814827937,3434.108637224807,3423.279754690474,3419.243187366526,3415.5732605559974,3408.4882166870493,3402.7823978538145,3399.2628357495455,3399.2628357495455
