,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1.25,1.03,1730027.0,1419315.19,66206639.0,0.18,0.12,0.005424137931034483,1.664537931034483
