,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
0,50.164,50.684693438084786,66.29125430556371,64.75903696987781,62.98816729194057,61.26519100303895,60.4993525389225,60.0630878789506,59.31851765656404,71.16303255664182,70.6652246526496,69.71707073697442,69.29141189349828,68.26933705875614,67.84816434780662,67.61636077241305,66.71302980666304,66.16359538831358,65.48054981794759,65.19658691148447,64.87495119949828,64.71230260176876,64.55263090120067,64.38814900503107,64.31242369646131,64.17567120636416,64.07876452771474,64.06306572665092,64.02691861432962,64.00625388981948,63.975752945891585,64.85438509380867,65.2244758277857,65.37570765726865,65.50883804024372,65.47805586781855,65.51460611396946,65.74711634905889,65.75743151095448,65.78075914858188,65.80901468294942,65.83350122972662,65.87637147390247,65.887148055896,65.88540128616785,65.88388044763258,65.87360077852237,65.87022408431528,65.8942422986383,66.11601722575132,66.09673304912984,66.09030627582491,66.08398514519733,66.07768114668282,66.07768114668282
1,55.323,55.323,59.15618346118371,59.45767992637552,60.21513913588272,58.71211274348664,61.88132533441557,61.37704432746863,60.50599366330143,67.1,66.6331031209113,65.74382414286717,65.7399386823486,64.7912063448617,64.40368628049072,64.18762170402019,63.46973534243607,63.54007498557983,62.939141629696195,64.71577101125038,64.32707874809225,64.22326215452117,64.05920690287711,63.848409981347075,63.7705598414158,63.72570229059666,63.667588025804925,63.643674711368426,63.61447125045618,63.582819099960126,63.55822175235163,63.7195308146079,63.80835802714852,63.82831697451957,63.94989088503789,63.93917550825693,63.96419803840717,63.99824059174797,64.00618389911469,64.02641892030793,64.0474803867047,64.06818597189212,64.09851489749276,64.11323882546417,64.1177113065386,64.12160530667879,64.12270857818805,64.12166473411094,64.13234317993843,64.20234446944703,64.20490670986507,64.20576061919408,64.20671944313217,64.20768367118785,64.20768367118785
2,57.972,57.972,58.34226493813005,58.517299804314106,61.60694485401644,60.20656307003354,61.595595149213196,61.07267553891732,60.741923626938934,61.11347918071242,61.1954087261053,60.656633099931916,64.67756767309636,63.741612247968774,63.35674670900311,63.20023647909651,62.90108115208169,62.973239031824654,63.166603614721424,65.47151452551407,65.0727621169007,64.97838157742885,64.80524128654062,64.5814684774824,64.50159888069278,64.60861767371436,64.61432613337476,64.61845739172668,64.62131973973442,64.5764584887829,64.55679072617838,64.54422445762376,64.53598725601253,64.53091481481191,64.52252904194125,64.51394492509465,64.512000640486,64.50989166717787,64.50884680804333,64.50883575510628,64.50612037325462,64.50611013816622,64.50164164121563,64.49960389572664,64.49938563638531,64.49919560720652,64.49918061559157,64.49666247343805,64.49652511259819,64.49650472914314,64.49682554564062,64.49693246308605,64.49714436983975,64.49735625540276,64.49735625540276
3,37.438,37.438,37.447413515376184,37.79869120593915,43.24255142070483,60.97163633093165,61.02953169375025,60.505149933981635,60.215011121938986,59.69706714259741,60.54635922398849,59.99389561573635,69.7787801707044,68.7452041217147,68.31813943360852,68.08378291856468,67.1630140495938,66.52691540202555,65.84080428900126,65.46709853404106,65.06494061405203,64.92902076076899,64.76025665703283,64.57815161897928,64.50960346220117,64.48687524333879,64.40848166012093,64.35174759091974,64.31243931336485,64.13112437989682,64.05163352771432,63.93958745922767,63.866141149222706,63.8209131571828,63.76640570198936,63.73190373894433,63.72112275494966,63.70226888002838,63.69647675492735,63.68859999962892,63.67355189441284,63.66568201588483,63.64774563057287,63.636453275892016,63.628594525836654,63.62175224449259,63.60731841594611,63.59722246982281,63.59226395064981,63.5705264657871,63.56466729380362,63.56272962707424,63.56079215411153,63.55885487489612,63.55885487489612
4,48.707,48.707,48.85774175955737,51.00033125701383,55.846570971826374,79.31824832353408,78.16085218451853,77.45518024220823,76.27424498433423,75.4304052620466,74.9011366041175,73.89306070488975,73.41918514119322,72.3305569769959,71.88083359826459,71.63404287379473,70.66130085521458,69.99207064045679,69.26365983986285,68.7147801781603,68.34032689018869,68.09635077681854,67.9035960070141,67.65705435218189,67.56107863638132,66.89463724148405,66.43384501171495,66.10036595414408,65.86931453233872,65.75352480808422,65.70276106966006,65.63120720961267,65.58430358275571,65.55542048621909,65.52061142175903,65.49857808611033,65.49169323035102,65.47965293705302,65.47595402182597,65.47092383867127,65.46131395204917,65.45628816047622,65.4448337862023,65.43762236346026,65.43260367865317,65.42823412202068,65.41901651928183,65.41256913629276,65.40940257104205,65.3960194480147,65.39101324283419,65.38958484150992,65.38873658302576,65.38788840936746,65.38788840936746
5,58.067,58.4047470949739,59.52898772946976,63.40730985833156,61.647945839700064,60.53546873108748,59.67621702647145,61.05634784667702,60.15392767989681,59.52609595222993,59.58073125192916,61.396304585245026,61.00436648901699,64.18619223822593,63.7923003168874,63.5785839256471,62.83395061716498,64.5831674492811,63.927342504283125,63.48866852656727,65.4683401111145,65.2965839937217,65.1166961945386,64.89048287022757,64.80334379137969,64.72965352035678,64.70205360221692,64.68207931859037,64.6682401088209,64.6237032387794,64.6041776890333,64.57665551479535,64.55861470204401,64.54750522989414,64.53411641849394,64.52564160941495,64.52299344760111,64.51836232008674,64.51693958497081,64.51500479658705,64.51130849042207,64.50937539119776,64.50496962909988,64.50219585794234,64.5002654922344,64.49858480444338,64.50226628977806,64.50070951132447,64.5010443142898,64.50808890016546,64.50864951742993,64.5089953524782,64.51086115294294,64.51616676682764,64.51616676682764
6,43.911,45.57102697179685,49.771084812912356,53.70352555374931,67.97973854459917,66.10148661455574,65.14215650354721,64.6566937711651,63.67943176949468,62.984579192327836,62.55509399618087,62.46610978669465,62.071395889036026,62.71185912460482,62.363705402949904,62.16704443995457,61.736496867014814,63.920481931970336,63.276506753629704,63.32061572591162,65.60112081456045,65.41389792611268,65.23493017552329,65.00975551564056,64.92401200209572,64.800328136168,64.78874824849753,64.78036779028307,64.77456137833043,64.63380029308107,64.57208878147753,64.4851035238573,64.42808460045084,64.39297253813243,64.35065650601936,64.32387143284001,64.31550178022441,64.30086486177366,64.29636823372694,64.29271298880568,64.28102921161415,64.27737856793938,64.26905831860459,64.26382007216377,64.26164744341948,64.25975582744749,64.29248099792747,64.29052869857061,64.29653283083957,64.34343614422109,64.34644291268093,64.34711896838967,64.34912995649283,64.35624074349718,64.35624074349718
7,40.176,56.88364514857879,60.48201504883989,59.098119916965935,80.23463427027642,78.01370084828082,76.87525428976454,76.1811360297469,75.01953574887789,74.1895782588747,73.66901674076873,72.67752496696644,72.21144525652909,71.14040544209574,70.69953776936808,70.45736618514783,69.49878338861186,68.84580943292876,68.12999390837462,67.59060516971458,67.18088369930494,66.9412227878073,66.75289738486374,66.51498696965638,66.42237129214958,65.7797552613826,65.62601807963138,65.51475723977374,65.437670014484,65.28342820391782,65.20865947937153,65.10326947031817,65.0341862139317,64.99575223321474,64.96141560045622,64.92893564315146,64.91977052853801,64.9020208890079,64.89837636416509,64.90957083173446,64.90012452316665,64.91315578259687,64.9162358369158,64.92842909781858,64.94182532937677,64.95871124043859,65.14648965653677,65.16664369224755,65.17923831791234,65.60497818098328,65.65866141884729,65.65903815270539,65.66026984889012,65.66660692190523,65.66660692190523
8,52.913,76.60764744789562,71.799999,70.13581148361894,68.18079157934731,66.29824770642675,65.33376978616613,64.74531502289483,63.76535992282357,63.064345435174374,62.62490446274175,61.78744850886885,61.400197766987695,61.03139629186395,68.43089555780828,68.1960897511255,67.26864345696293,66.63137192863064,65.94106895778846,65.41995296662324,65.01862140808817,64.84387655992451,65.01525075170967,64.78725079008305,64.70139012548697,64.73841733511543,64.65663109415163,64.59744173114407,64.55643229991242,64.53231652405984,64.49771475323936,64.44894194131618,64.41697131429905,64.41096449929958,64.52763442194777,64.51241406671078,64.51093578065127,64.50763750795693,64.5164531543945,64.56703875955041,64.59252821179852,64.63348145773736,64.71938848335739,64.76855771317429,64.85709639140224,64.94403760790304,65.20829535268761,65.23852754015107,65.2503981012027,65.89846150302841,65.9715772525151,65.96502909478984,65.95848879188037,65.9519566430012,65.9519566430012
9,66.784,57.38815727373792,55.82839066268111,57.78776542184833,58.04577506762095,59.571889357645034,60.283499412497584,59.76702748025929,65.34565959034697,64.62474852985353,64.17330530500284,63.31281418461277,62.913612724276426,62.53025369757191,66.73073268004623,66.52327194851097,65.63206298706697,65.03776390287567,64.53377250754204,64.03181256664192,63.63833617894294,63.499999,64.55566901035714,64.32577023212585,64.23963901199711,64.68820230066723,64.70269713081076,64.71318715643108,64.72282426409737,64.88779006115365,64.90199849695092,64.90992191218406,64.91698640897137,64.95811377064469,65.2300339706109,65.23967094852185,65.24939220937252,65.27583299578177,65.29579078356927,65.35866545844753,65.48444773697736,65.53300674643157,65.68120597318959,65.74411279493293,65.88520965046821,66.03131053940808,65.99506118251801,65.96970605563756,65.9573367403799,65.90274479016078,65.8831328280507,65.8838209147679,65.88613793267643,65.89780771888317,65.89780771888317
