,0,1,2,3,4,5
0,0.13,0.0,0.0,0.0,0.0,0.0
1,2.47,0.235,0.12833333333333333,0.0183333333333333,1.105,1.36
2,0.0,0.115,0.12833333333333333,0.01833333333333333,0.005,0.11
3,0.278,0.19753488372093023,0.3063333333333333,0.240312661498708,0.08753488372093023,0.25253488372093025
4,1.403,0.25253488372093014,1.5463333333333333,0.29531266149870794,0.08753488372093012,0.25253488372093014
5,3.655,0.356705615428247,1.4536151761517613,0.26003894876158035,2.4875348837209303,0.28781672653935814
6,0.0,0.3017056154282473,0.25361517615176155,0.34448339320602517,0.10324916943521593,0.30781672653935843
7,1.2,0.3389620256846573,0.29087158640817146,0.3817398034624351,0.1405055796916259,0.34144830548672656
8,1.2,0.4277778151583415,0.37968737588185564,0.47055559293611937,1.3405055796916263,0.4302640949604108
9,2.4,0.42777781515834135,0.37968737588185547,0.4705555929361192,2.5405055796916263,0.4302640949604106
10,0.005,0.43277781515834174,0.3663540425485226,0.4572222596027863,0.1405055796916261,0.430264094960411
11,4.05,2.8927778151583414,2.7813540425485224,2.8427778151583416,3.3497912939773404,3.6966325160130427
12,2.468,0.36763495801548457,0.30621118540566544,0.5856508310313577,0.2035055796916261,0.3751212378175539
13,0.0,0.36763495801548457,0.30621118540566544,0.5856508310313577,0.1355055796916261,0.3751212378175539
14,1.8,1.6519531398336664,0.4428557561127361,1.674777815158342,0.26254697579552216,1.0274476267064427
15,0.06,0.4519531398336665,0.44285575611273614,0.4747778151583418,0.3225469757955222,0.4274476267064428
16,0.16,0.5519531398336665,0.44285575611273614,0.5747778151583418,0.3225469757955222,0.4274476267064428
17,0.105,0.5019531398336664,0.44285575611273614,0.5247778151583418,0.3175469757955222,0.4274476267064428
18,0.05,0.5019531398336664,0.44285575611273614,0.5247778151583418,0.2625469757955222,0.4274476267064428
19,0.0,0.4519531398336665,0.44285575611273614,0.4747778151583418,0.2625469757955222,0.4274476267064428
20,0.65,0.4519531398336665,0.44285575611273625,0.4747778151583418,0.26254697579552233,0.4774476267064428
21,0.05,0.6186198065003332,0.6095224227794028,0.6414444818250085,0.42921364246218896,0.4774476267064428
22,0.01,0.6186198065003332,0.6095224227794029,0.6414444818250085,0.429213642462189,0.4274476267064428
23,0.05,0.6186198065003332,0.6095224227794029,0.6414444818250085,0.479213642462189,0.4274476267064428
24,0.093,0.6186198065003332,0.6095224227794029,0.6414444818250085,0.522213642462189,0.4274476267064428
25,0.25,0.6186198065003332,0.6095224227794029,0.6414444818250085,0.579213642462189,0.4274476267064428
26,0.005,0.5637626636431903,0.5546652799222601,0.5080159103964371,0.434213642462189,0.37259048384929994
27,3.505,0.6870959969765236,0.6779986132555934,0.6180409730530789,0.4991094757955223,3.8189589049019315
28,0.551,0.847829330309857,0.8387319465889267,0.8073457349578403,1.2632803091288556,0.5333238171826333
29,1.32,0.847829330309857,0.9387319465889267,0.8073457349578405,0.7332803091288556,1.7333238171826333
30,0.094,0.8486754841560108,0.9325781004350806,0.8081918888039943,0.7142803091288557,0.5341699710287872
31,0.35,1.198675484156011,0.8395781004350806,1.1581918888039944,0.7132803091288556,0.5341699710287872
32,0.056,0.9046754841560108,0.8580781004350804,0.826691888803994,0.7517803091288556,0.5726699710287871
33,0.0,0.8486754841560108,0.8580781004350804,0.826691888803994,0.7517803091288556,0.5726699710287871
34,0.038,0.8486754841560108,0.8580781004350804,0.826691888803994,0.7517803091288556,0.5726699710287871
35,0.1,0.8486754841560108,0.8580781004350803,0.826691888803994,0.7517803091288555,0.5726699710287871
36,0.21,0.806357302337829,0.8157599186168984,0.8401204602325656,0.7094621273106736,0.7826699710287872
37,0.6,0.806357302337829,0.8157599186168984,0.8401204602325656,1.3094621273106737,0.5726699710287871
38,0.828,1.6263573023378293,0.9528154741724545,1.0971760157881216,0.8539621273106737,0.6897255265843427
39,0.0,0.806357302337829,0.9528154741724546,0.977176015788122,0.8459621273106737,0.6897255265843427
40,1.1,0.806357302337829,0.9528154741724546,0.9771760157881219,0.8459621273106737,1.7897255265843428
41,0.715,1.479357302337829,0.9258154741724541,0.9501760157881215,0.8189621273106736,0.7047255265843426
42,2.415,1.368107302337829,1.5145654741724541,1.4181760157881214,1.4077121273106736,3.1047255265843425
43,1.002,1.4571944818250082,1.6036526536596336,1.5072631952753008,2.247645460644007,0.7791460394048556
44,0.0,1.4571944818250082,1.6036526536596336,1.5072631952753008,1.247645460644007,0.7791460394048556
45,0.0,1.4571944818250082,1.6036526536596336,1.5072631952753008,1.247645460644007,3.7781460394048554
46,0.0,0.54,0.6955555555555555,0.8885555555555554,0.3484375,3.459187134502924
47,6.02,6.02,6.02,6.02,6.02,0.02000000000000034
