,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.27,0.0,0.0,0.0,162396320.0,4297046.0,2682273332.5,0.0,2682273332.5
1,1.25,0.01,0.02,578161.46,162396320.0,4237930.37,2623674849.58,0.0137,2624253011.04
2,1.24,0.03,0.04,1189826.37,162396320.0,4180324.05,2577713158.63,0.014,2578902985.0
3,1.22,0.04,0.05,1693628.83,162396320.0,4131765.89,2543827932.26,0.0146,2545521561.09
4,1.21,0.05,0.06,2118725.94,162396320.0,4079801.47,2512983891.3,0.0144,2515102617.2400002
5,1.2,0.06,0.07,2438636.24,162396320.0,4043038.26,2496332539.86,0.0114,2498771176.1
6,1.19,0.07,0.07,2769283.68,162396320.0,4011143.98,2484022878.67,0.0087,2486792162.35
7,1.18,0.07,0.08,2989253.85,162396320.0,3986699.95,2474741307.91,0.0073,2477730561.7599998
8,1.17,0.08,0.08,3265895.57,162396320.0,3948008.59,2462788013.27,0.0121,2466053908.84
9,1.16,0.09,0.08,3469949.95,162396320.0,3919627.08,2455009016.94,0.0072,2458478966.89
10,1.15,0.1,0.09,3621139.78,162396320.0,3880123.23,2445589890.48,0.0092,2449211030.26
11,1.14,0.11,0.09,3820103.27,162396320.0,3845218.21,2438390516.07,0.01,2442210619.34
12,1.13,0.11,0.09,4040414.3,162396320.0,3819613.96,2433864565.65,0.0079,2437904979.9500003
13,1.12,0.12,0.09,4179126.11,162396320.0,3787872.73,2429704919.58,0.0107,2433884045.69
14,1.12,0.12,0.09,4222243.43,162396320.0,3774049.17,2428143461.02,0.0051,2432365704.45
15,1.11,0.12,0.1,4265740.31,162396320.0,3762737.87,2427050273.67,0.005,2431316013.98
16,1.11,0.13,0.1,4304073.37,162396320.0,3755126.91,2426284406.06,0.0018,2430588479.43
17,1.1,0.13,0.1,4336470.31,162396320.0,3723635.53,2424058418.13,0.0079,2428394888.44
18,1.09,0.14,0.1,4370208.37,162396320.0,3697277.01,2422534065.99,0.0079,2426904274.3599997
19,1.09,0.14,0.1,4407910.32,162396320.0,3687014.53,2421956459.35,0.0045,2426364369.67
20,1.08,0.15,0.1,4425088.31,162396320.0,3668667.19,2421047910.34,0.0063,2425472998.65
21,1.08,0.15,0.1,4451035.09,162396320.0,3662400.52,2420719753.37,0.0034,2425170788.46
22,1.08,0.15,0.1,4467852.36,162396320.0,3650037.65,2420361689.61,0.0042,2424829541.9700003
23,1.08,0.15,0.1,4480655.43,162396320.0,3643988.21,2420152121.09,0.0034,2424632776.52
24,1.07,0.15,0.1,4495927.22,162396320.0,3635156.07,2419977277.44,0.0036,2424473204.66
25,1.07,0.16,0.1,4512624.4,162396320.0,3623337.03,2419662170.0,0.005,2424174794.4
26,1.07,0.16,0.1,4525460.21,162396320.0,3612611.38,2419471270.44,0.0044,2423996730.65
27,1.06,0.16,0.1,4542985.37,162396320.0,3601727.55,2419301001.74,0.0034,2423843987.1099997
28,1.06,0.16,0.1,4567280.17,162396320.0,3596942.7,2419221272.07,0.0027,2423788552.2400002
29,1.06,0.16,0.1,4580235.2,162396320.0,3590960.4,2419165785.73,0.0028,2423746020.93
30,1.06,0.16,0.1,4580235.2,162396320.0,3590960.4,2419165785.73,0.0011,2423746020.93
