,0,1,2,3,4,5
0,14.5,20.3,17.8,15.4,17.0,14.4
1,14.5,24.5,16.3,15.4,20.3,14.5
2,14.5,18.9,14.8,15.8,20.3,14.6
3,14.2,14.6,15.8,18.9,24.5,22.1
4,14.2,14.6,17.0,17.8,18.9,17.0
5,14.5,14.6,18.9,17.0,20.3,17.8
6,14.0,14.5,16.3,20.3,15.8,15.8
7,14.0,15.4,14.8,15.4,17.8,15.8
8,14.1,15.8,14.4,14.6,14.6,22.1
9,14.4,17.0,14.2,14.8,16.3,22.1
10,14.6,15.1,14.8,18.9,15.8,17.0
11,15.8,16.3,15.4,17.8,15.8,14.6
12,50.9,16.3,17.8,15.8,17.0,15.1
13,27.5,15.8,17.8,14.5,15.8,15.4
14,17.8,15.4,15.8,15.1,17.0,16.3
15,17.8,17.8,17.8,15.8,17.0,15.8
16,27.5,18.9,22.1,16.3,15.8,17.0
17,230.4,24.5,50.9,16.3,18.9,31.3
18,92.8,22.1,27.5,16.3,15.8,17.8
19,50.9,17.8,17.8,15.1,15.8,17.0
20,18.9,16.3,22.1,17.0,15.8,20.3
21,15.8,17.0,15.8,16.3,17.0,17.8
22,17.8,17.8,14.8,17.0,14.6,18.9
23,15.8,17.8,14.4,17.8,14.8,17.8
24,14.6,17.0,15.4,22.1,15.8,17.8
25,14.8,17.0,15.8,18.9,15.4,17.0
26,17.8,15.8,17.0,17.0,20.3,15.4
27,17.8,16.3,17.8,16.3,17.0,15.4
28,17.8,18.9,17.0,22.1,15.4,15.1
29,17.8,22.1,14.8,20.3,15.8,17.0
30,15.4,17.0,14.8,22.1,14.8,14.6
31,17.0,17.8,14.8,16.3,15.1,14.6
32,20.3,20.3,17.0,15.4,15.1,15.4
33,31.3,16.3,22.1,15.4,16.3,16.3
34,24.5,14.8,24.5,15.1,20.3,16.3
35,22.1,14.8,17.0,15.4,17.0,15.4
36,27.5,14.8,15.1,15.4,15.8,14.8
37,22.1,14.6,14.5,15.4,15.4,14.4
38,22.1,14.8,16.3,15.4,17.0,17.0
39,18.9,18.9,15.8,16.3,15.1,20.3
40,22.1,15.8,17.0,15.4,15.8,17.0
41,16.3,14.6,17.0,17.8,16.3,20.3
42,15.8,15.4,17.0,17.0,15.4,20.3
43,15.4,15.8,17.0,15.1,15.8,17.0
44,14.3,17.8,17.8,20.3,15.4,20.3
45,14.5,17.8,15.4,20.3,24.5,20.3
46,14.6,15.1,20.3,15.8,18.9,24.5
47,15.1,17.8,20.3,17.0,17.0,14.5
