,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,37.698,40.88628606658437,40.913103608948035,40.96330855575756,40.97948097604102,41.00207163496913,40.79273916859981,40.489111407810654,40.29613403488174,40.04946823776635,39.87655367802067,39.78377503609094,39.66336249402489,39.46869760956383,39.36344599426069,39.237536022332094,39.147414771062515,39.01777404757745,38.94096981564118,38.731211507386526,38.67219479030299,38.592892468861685,38.55999199673546,38.531228849755514,38.50919295641628,38.41190995796669,38.38307774400101,38.34714580767032,38.322003704474724,38.25025556984017,38.22851481659296,38.166189654462244,38.159372501798124,38.150832764300034,38.143005244169174,38.12807264359412,38.11385569089001,38.10636309122299,38.10373098457562,38.09044466438666,38.0821947540741,38.074080709126314,38.07287108903278,38.065643423524435,38.056335601047245,38.03398227932951,38.021209708871076,38.00662020109711,38.001870538485996,37.99293898032078,37.98728962987956,37.98247604727379,37.96032085438825,37.951619928235544,37.94265168453567,37.93568535507091,37.93321391091071,37.93191119577981,37.931356193835114,37.93092198584917,37.92805890894793,37.9270333953266,37.92586501417511,37.9249527924323,37.9249527924323
1,78.313,71.34659494451316,70.41455322218222,68.6696839698349,68.10761268638693,67.32247598853382,67.34088240176533,67.3675801144067,67.38454843915855,67.4062375381814,67.4214417580314,67.42959969956831,67.44018746479156,67.45730417089645,67.46655884962905,67.47762999885632,67.48555427845125,67.4969534692671,67.50370679547333,67.5221506525942,67.5273399388098,67.53431291975242,67.53720582832017,67.53973494565363,67.54167254169766,67.55022654720345,67.55276173753411,67.55592119999008,67.5581319222395,67.5644406704121,67.56635231505649,67.5718325098337,67.57243193586243,67.57318282720769,67.5738710939281,67.57518410390487,67.57643418761575,67.57709300508463,67.57732444382637,67.57849269786725,67.57921810497187,67.57993156555865,67.58003792635246,67.58067344840192,67.58149187676028,67.58345738399272,67.58458046448742,67.58586330662648,67.58628094013669,67.58706628391656,67.58756302615876,67.58798628009592,67.58993436604048,67.59069943055744,67.591488000063,67.59210054307201,67.59231785490748,67.5924324014632,67.59248120227903,67.592519381792,67.59277112953794,67.59286130201724,67.59296403670841,67.59304424753594,67.59304424753594
2,41.901,45.487821824907414,46.40950378635168,48.134978597656556,48.69080238814549,49.467212192922645,49.66575617235417,49.95373569573401,50.13676748352154,50.370720724499144,50.53472368777092,50.622720743815165,50.736927515893605,50.92155984496715,51.021387047628664,51.14080792538543,51.22628454623049,51.349243901668906,51.42208983001576,51.62103770447604,51.677012843287415,51.75222811567299,51.783432977366985,51.81071374160495,51.83161395851723,51.92388322748545,51.95122949916444,51.98530959075992,52.00915593101622,52.07720634103719,52.09782662866102,52.156939703296636,52.16340551646839,52.17150513663519,52.178929245388204,52.1930922559945,52.206576501483134,52.21368295075964,52.21617940502266,52.22878098053586,52.2366057105064,52.24430157728312,52.24544885649468,52.25230402567563,52.26113214558706,52.28233343139011,52.29444773458622,52.30828533456118,52.31279021109621,52.32126145844451,52.326619655083846,52.33118515733224,52.35219852538193,52.36045102693155,52.36895706913116,52.375564370893535,52.377908442823795,52.379144019180586,52.37967041767292,52.38008224763377,52.38279776850471,52.38377042964453,52.38487859526897,52.385743803318555,52.385743803318555
3,37.639,37.83029716399506,37.813839382518076,37.78302887675098,37.77310394942655,37.759240183574406,37.751622257280694,37.74057278204863,37.733550042438175,37.724573499553095,37.718280876177,37.714904520525586,37.71052252528993,37.70343837457257,37.699608108481605,37.69502605342616,37.691746404255746,37.68702858148654,37.68423355886972,37.676600135543225,37.674452427599796,37.67156649571289,37.67036919757738,37.669322462985896,37.66852054336881,37.66498026734439,37.663931019300435,37.662623401579665,37.66170844226956,37.65909741871054,37.65830623968953,37.65603813240742,37.655790045871065,37.65547927185709,37.65519441651452,37.65465099650649,37.6541336200111,37.65386095293274,37.653765166575354,37.65328165721022,37.652981430447596,37.65268614803188,37.652642128120036,37.65237910239797,37.65204037660538,37.65122690528763,37.65076209205526,37.650231157715204,37.650058310281075,37.649733277318106,37.64952768887779,37.649352515298,37.648546254189284,37.64822961427543,37.64790324627015,37.64764973096351,37.64755979135797,37.64751238357637,37.64749218621291,37.64747638472502,37.64737219300939,37.6473348730116,37.647292353847476,37.647259156713176,37.647259156713176
4,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964,51.964
5,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099,63.099
6,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567,46.567
7,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321,48.321
8,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621,61.621
9,52.222,52.222,52.222,52.222,52.222,52.222,52.222,52.222,52.222,52.222,52.222,52.222,52.222,52.222,52.57864457240356,52.55168175988693,52.53238287224105,52.50462114321907,52.837343924508595,52.73350109664948,52.70428431451623,53.15344260120329,53.119198373651514,53.08926045219836,53.066324545901324,52.965068213680766,53.1773764752126,53.127267524834664,53.09220555684522,52.9921490587755,52.96183044984729,53.57979795950852,53.56002751843026,53.53526140487107,53.512560794636734,53.469254723266474,53.626366680561276,53.60106377488108,53.63084804583161,53.584713027935265,53.68219734887239,53.77807622898393,53.77307128981005,53.74316601092801,53.85655901351584,53.754593639746226,53.69633116147842,53.62978066701176,53.7004548885643,53.83335504848312,53.80249066648718,53.77619237717777,53.65515079133042,53.60761458140865,53.770783671657135,53.89752974136448,53.88010764064947,53.87092433212928,53.867011923371145,53.86395103476836,53.84376817369807,53.86328463752789,53.885520001357605,53.87886036069127,53.87886036069127
