,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.24,0.0,0.0,0.0,64471286.0,1660561.0,1091716553.0,0.0
1,1.21,0.02,0.03,88374.02,64471286.0,1629292.69,1059003641.61,0.0141
2,1.2,0.03,0.05,132037.23,64471286.0,1611459.82,1042525139.39,0.0086
3,1.19,0.04,0.05,163988.6,64471286.0,1600213.38,1033890557.24,0.0059
4,1.18,0.05,0.06,194394.59,64471286.0,1584283.07,1022636819.18,0.0081
5,1.17,0.05,0.07,216274.61,64471286.0,1573226.3,1015907137.56,0.0059
6,1.16,0.06,0.08,241459.37,64471286.0,1560684.45,1009037362.4,0.0065
7,1.14,0.08,0.09,295837.57,64471286.0,1534364.01,998884945.73,0.0129
8,1.13,0.08,0.09,324779.53,64471286.0,1520609.84,993941886.05,0.0073
9,1.12,0.09,0.09,339148.03,64471286.0,1508487.46,990473120.23,0.0065
10,1.12,0.1,0.09,362623.42,64471286.0,1497959.67,988167556.56,0.0058
11,1.11,0.1,0.1,369832.37,64471286.0,1491976.81,986577544.83,0.0038
12,1.1,0.11,0.1,384257.34,64471286.0,1483047.3,984659160.0,0.0052
13,1.1,0.11,0.1,388434.01,64471286.0,1481564.26,984376100.13,0.0017
14,1.1,0.11,0.1,392102.46,64471286.0,1477124.01,983627800.24,0.0031
15,1.09,0.11,0.1,395303.69,64471286.0,1469753.14,982971272.09,0.0044
16,1.09,0.12,0.1,399374.85,64471286.0,1463882.94,982451964.54,0.0037
17,1.09,0.12,0.1,401848.83,64471286.0,1458036.19,981900234.61,0.0037
18,1.08,0.12,0.1,403050.4,64471286.0,1453666.45,981535460.44,0.003
19,1.08,0.13,0.1,404642.65,64471286.0,1452212.79,981393465.31,0.0016
20,1.08,0.13,0.1,406745.83,64471286.0,1450760.57,981255909.77,0.0016
21,1.08,0.13,0.1,407596.72,64471286.0,1449309.81,981091782.37,0.0016
22,1.08,0.13,0.1,411268.58,64471286.0,1447860.5,980929803.06,0.0016
23,1.08,0.13,0.1,413338.95,64471286.0,1446412.64,980838952.38,0.0016
24,1.08,0.13,0.1,413338.95,64471286.0,1446412.64,980838952.38,0.0009
