,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,1293.857,1269.4945463180127,1255.600157266896,1246.8752527964893,1234.4644015397587,1226.3349605858486,1221.2846395522024,1201.125638742043,1276.026532828572,1265.8554687150859,1257.022254427449,1256.2480237240668,1306.2681453128246,1304.9621781675116,1301.8858879750874,1296.7614177297667,1302.821326616843,1299.3855872162983,1297.0815570216325,1296.453275464611,1295.5994171891464,1294.9719957719574,1310.0657887761854,1309.3535839874091,1309.3535839874091
1,1269.813,1245.9028044206398,1233.8201437621196,1226.6667086890368,1214.4842432520693,1206.7951595720424,1405.0130584857582,1381.3181854346385,1368.9360319684697,1358.0235387581502,1348.5459217672199,1343.1602313512542,1335.131630892746,1333.7965442618531,1329.859784015134,1323.2314450363212,1343.3178045963314,1337.9533068335656,1333.945692200777,1332.6130035085764,1331.280570505068,1329.9498099345628,1332.1159351246283,1330.7855601895037,1330.7855601895037
2,1259.949,1236.2247691563189,1232.3743065325311,1241.6845743237568,1229.3266313278693,1221.510512545015,1340.4075762006403,1317.8180391194005,1306.1912544565507,1295.8039983774954,1337.1830037739671,1331.8424412816507,1323.8725047325977,1322.549032227865,1323.178195548209,1322.7138691523767,1343.815558751067,1338.448561723705,1334.4376016738945,1333.1033110722205,1331.7702537611483,1330.438580507387,1329.2663519268797,1327.937477574953,1327.937477574953
3,1154.556,1132.8196862356144,1130.2062032498045,1235.4842603332324,1223.1899734990966,1215.4246317866225,1228.0931324372193,1226.105307516589,1244.5949737580277,1257.5113149292188,1377.8792312635512,1372.3760999178699,1364.1625631284564,1362.868582565328,1358.784537586669,1352.0045135137084,1347.4332181197212,1342.0516004042015,1338.0298540318663,1336.6920911778348,1335.5307430866567,1334.1954483435702,1333.0173958952266,1331.6846544993316,1331.6846544993316
4,1093.949,1126.9523552130286,1124.5406718513445,1420.3996232672073,1406.2593848226738,1396.4454003578553,1385.4483924458002,1362.083369992242,1349.87409619328,1339.1137252422131,1339.842764131238,1334.494374348218,1326.5723422997228,1339.2638039574233,1335.250214811761,1328.5893737481708,1323.3050573364942,1333.2915488804756,1329.3018346092451,1327.972685774636,1344.4705560888613,1343.1262255327724,1341.8105713072398,1340.4688607359326,1340.4688607359326
5,1043.528,1390.2043038355928,1374.9882888045279,1365.392699950984,1351.800101837836,1342.3658556194607,1331.6644798001446,1309.2065731535401,1297.4711210788416,1287.127991392653,1287.20064320671,1282.076141794831,1289.7601465093958,1330.2342093628863,1326.2478317713037,1323.2235522231265,1321.6804106564753,1327.9661804979457,1329.0726847141973,1327.743744029483,1350.7567142854537,1349.4059715711683,1348.056586599597,1346.7085450129975,1346.7085450129975
6,1045.547,1488.4810499607017,1472.1893797600203,1461.9149186035424,1447.361380465688,1437.2602017634317,1425.8022830489301,1401.7566546453552,1389.1912262783358,1378.1165480131256,1368.533568466738,1363.0680033758797,1354.910684456991,1354.315610772534,1350.2568064517602,1343.5192210721675,1339.7154945347208,1334.4627901822741,1330.4669972698339,1329.137566272564,1330.4725797062915,1329.484091126585,1328.1550320354586,1332.4540440034232,1332.4540440034232
7,1098.387,1081.6712821797898,1237.6011844882526,1228.9645227459648,1216.7321939650537,1208.2459164020531,1225.6506530720055,1357.6224447440188,1345.4526749926083,1334.726714792771,1325.4117360041141,1320.1191865033438,1312.2213649849432,1310.9099516199583,1311.3360383941242,1308.7790023907887,1318.9682258032087,1318.2563016765362,1318.7491785658683,1320.1033243873026,1323.0199130629153,1332.6645111498524,1331.3324996387025,1330.0625721390638,1330.0625721390638
8,1097.609,1077.338580191456,1450.4983335854015,1440.3752549986045,1426.036146792179,1416.0837906623328,1404.794723369751,1381.1038360341738,1368.7235143731702,1357.8123087901533,1348.3370453389614,1342.9518416979379,1334.9151458394729,1333.5802936936334,1329.6104742798364,1322.9770819664805,1340.4288901007446,1335.0759626260588,1331.0762611075006,1329.7453958463932,1328.4215604505468,1340.7487958900963,1339.4087310942061,1338.074226363112,1338.074226363112
9,1014.753,1317.9634739242354,1304.3464470833944,1295.243653763132,1282.4059229781244,1273.477581273597,1263.3269571253095,1283.2874843463896,1271.7934448105798,1261.6631425207486,1375.1251863168434,1369.633014697652,1361.4359611633222,1360.074546202159,1355.9984883401453,1349.2321521103418,1343.8433774032976,1338.4763771062353,1334.4652198076578,1333.1362695878502,1331.8032273182625,1331.4878300909443,1330.1571482608533,1328.8276171125924,1328.8276171125924
