,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,50,5,3,0,10,0,minizinc_fw,0,5000,0,5000,268,2.14,1.16,75987.0,41122.59,1696460.03,0.46,0.08,0.002312267657992564,49.893382899628286
1,50,5,3,0,10,0,ogsa_fw,0,5000,0,5000,230,2.14,1.16,75987.0,41155.29,1697451.02,0.46,0.08,0.002475324675324673,4.235189177489177
2,50,5,3,0,10,0,minizinc_fw,0,,,,28,2.14,1.13,75987.0,40250.66,1705708.0,0.47,0.07,0.0048034482758620685,43.74724137931034
3,50,5,3,0,10,0,ogsa_fw,0,,,,34,2.14,1.14,75987.0,40497.53,1705708.0,0.47,0.07,0.004105714285714285,0.0557
