,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0,2994.508,2966.1809879796206,2934.9438532317763,2906.3198729430837,2872.5935788822235,2867.189366716729,3217.682426947998,3182.8999900000003,3157.544428182694,3214.28448924057,3200.980848450448,3182.8999900000003,3179.799414809431,3344.634150307455,3339.374891636095,3327.3622431056165,3324.0758624649166,3309.290713856599,3307.2840256009904,3301.577332595095,3296.417673474073,3292.873664071419,3289.6008305992173,3289.0780557423186,3320.2684285950722,3319.284714098443,3319.284714098443
1,2931.556,2903.8262285279243,2873.400275095897,2845.46288707837,3408.2533062215425,3385.7746715036387,3328.8739008497923,3292.890717553682,3266.69999,3360.857509504932,3346.8875020401447,3327.907310766868,3306.1373467251733,3328.279944295328,3323.050597555935,3311.064916052985,3307.819781683548,3306.962870869038,3305.307126027472,3311.312929793535,3309.9672971905666,3311.7026168603993,3311.711154702105,3313.1384996625875,3374.4612139787764,3373.326077722881,3373.326077722881
2,2832.951,2806.2530769675805,2785.5950994929963,2820.5618347942936,3681.381842195122,3657.101574716414,3595.63330507518,3556.7580801972645,3528.292187462871,3504.6063017932124,3490.0108760624216,3470.192955638871,3447.130268313461,3431.983279317943,3426.57862322646,3414.158314420021,3410.7241166356366,3379.9465902878032,3382.1853118642434,3363.828164085757,3353.6206063419127,3343.559293851587,3354.8441994275136,3353.125480637777,3359.2578826506387,3359.1509026567046,3359.1509026567046
3,2800.068,2773.742530443475,2843.0284638553003,2877.7637614679393,2933.623896455753,2914.362491992629,2921.8176054730775,3415.5862672498274,3388.2496785118233,3365.5020363496606,3351.4861898583285,3332.455891877189,3310.3080148360673,3295.7565661319936,3290.576471064984,3278.676795451752,3275.4232719938286,3254.562692060771,3320.766447062426,3317.1527622858016,3321.0392932607015,3317.313693756798,3344.1777605067014,3344.113476293782,3347.851847434516,3367.45492855856,3367.45492855856
4,2725.827,2705.144082349057,3722.8231086412275,3686.5090083268597,3636.1381338179062,3612.1562287730626,3551.442998875658,3513.049109572252,3484.9324584544297,3461.5352127105984,3447.119036602671,3427.5444514532924,3404.7606043433298,3389.7915950374904,3384.453944670309,3372.187441090189,3368.7955815285636,3338.3974933634668,3361.882669128852,3342.5466607898557,3353.3391605382794,3343.2774743025398,3379.6636425012152,3376.996441062072,3378.6984298646057,3383.461514935551,3383.461514935551
5,2755.144,2795.9628480648344,3177.8049775744075,3146.8081085052722,3103.8131557297056,3083.343017096604,3031.538370889293,2998.8879859662843,3549.0001912613,3525.1728045096093,3510.49151279515,3490.5567276471306,3467.353795808813,3452.109574774524,3446.6730695135284,3434.179386589416,3430.7249842158853,3399.7663828939726,3397.694484418115,3378.1509781891577,3367.7310947416563,3357.625875055928,3351.5010681875797,3349.2280053613113,3355.667400447534,3354.793793914577,3354.793793914577
6,2626.821,3661.373251331936,3622.808726910192,3587.470212108504,3538.452561140999,3515.1163399175416,3456.0358410805416,3418.7107902707958,3450.5706912054375,3427.410590431441,3416.7965251051105,3397.394028920775,3374.810861809459,3359.975348238322,3354.6844862315947,3342.5258336595307,3339.291353870599,3370.153936471393,3368.1001278627914,3352.0858372388534,3341.7459089664776,3350.5764941713815,3344.464770986744,3374.50641572058,3370.794700280776,3368.9622540168807,3368.9622540168807
7,2674.63,3047.1092647734677,3015.016273641766,2985.609055507368,2944.83316289616,3193.8443160842976,3140.1641229886854,3106.2192284412495,3081.3734893088354,3071.78965625681,3350.40001,3331.3763513917406,3309.2375582389395,3294.7038824004094,3289.5228056879737,3277.6164517141383,3274.4923708903075,3325.8572768586077,3323.831417542779,3353.834800770782,3343.4900418256348,3354.3243236679546,3348.20615962956,3394.2253710732402,3390.490482800153,3388.6475112182547,3388.6475112182547
8,2854.18,2827.182013992005,2798.2000048299387,2898.903799460387,2859.3361798576198,3553.614710183936,3493.885919051287,3456.1112895059796,3428.4590975570977,3423.914446319819,3434.503548202765,3415.000352240041,3392.2999900000004,3377.387729675552,3372.0691665855757,3359.846799524225,3356.4708066758362,3326.214872010295,3324.1899654741997,3350.40001,3340.0655165993157,3364.97106132728,3358.8336855478065,3359.495780751641,3355.7994966259607,3353.9754522273424,3353.9754522273424
9,2853.511,2826.549852545094,2800.240038357252,3168.8468598220056,3125.550396441451,3144.12153377759,3091.2837391399744,3058.006144638725,3033.753275353957,3499.6386942881472,3485.06371149934,3465.2732369657397,3442.238460040297,3427.1046774402657,3421.707480906323,3409.3041337307045,3405.874746344054,3375.1403311250206,3373.0835708252607,3355.538275444872,3345.427539743962,3384.9883111237305,3378.8147997899587,3376.1107491428547,3372.396492560934,3370.563845785668,3370.563845785668
10,2813.498,2787.4781939386776,2766.5323115854817,3659.2285170673995,3609.2303914649765,3585.425941535817,3525.16196173822,3487.0501969652473,3459.1415727904846,3476.1000099999997,3461.623059078023,3441.965843644426,3419.086052561959,3404.054113454765,3398.693228135101,3386.373328096202,3382.967451425388,3352.4429648579608,3350.3999900000003,3343.0431990816815,3377.6591589257123,3367.524649556592,3361.382750572251,3358.6928526180063,3354.9976797960862,3353.1749939974593,3353.1749939974593
11,2924.674,2897.0458514702173,2866.5584957661745,2844.014868995368,3266.7000099999996,3245.1859532312656,3198.8662251075693,3164.284447263293,3138.973269340338,3117.9048639713133,3105.514243344212,3153.572471420338,3421.8647692610075,3406.820727695173,3401.455568771332,3389.1332387848875,3385.724767986637,3355.174939088681,3353.130838636402,3339.0644249532565,3385.123129327002,3374.9664481332156,3368.8106985493787,3366.1150020746277,3362.4141753406902,3360.5885462390916,3360.5885462390916
12,3067.046,3038.03282026156,3006.060181622813,2976.886642044534,2938.485264960719,2919.8906566992114,3476.1000099999997,3438.517138249262,3410.99890252223,3388.0991902031064,3374.214585674965,3355.3103857318156,3347.3209528725997,3332.6325255061015,3327.3899725215633,3355.7052073109517,3352.330479475144,3322.090186404798,3320.0741443892844,3348.0660363913985,3392.30001,3382.121082234168,3375.9568436035743,3373.2555501397037,3369.61858110009,3367.790923243213,3367.790923243213
