,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,31.3,31.3,27.5,24.5,24.5,24.5,31.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
1,24.5,22.1,22.1,22.1,22.1,22.1,24.5,42.7,42.7,42.7,42.7,75.2,75.2,75.2,75.2
2,17.8,17.8,17.0,22.1,22.1,22.1,22.1,24.5,24.5,24.5,22.1,31.3,31.3,31.3,31.3
3,17.8,17.0,17.0,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,75.2,75.2
4,17.0,17.0,17.0,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5
5,14.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3
6,14.6,50.9,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
7,14.8,15.4,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
8,15.1,14.8,22.1,22.1,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7
9,17.8,17.8,17.8,17.0,42.7,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
10,20.3,20.3,18.9,17.8,20.3,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
11,20.3,18.9,18.9,17.8,17.8,24.5,75.2,61.6,75.2,61.6,61.6,61.6,61.6,61.6,61.6
12,24.5,24.5,22.1,22.1,22.1,20.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3
13,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,36.3,31.3,31.3
14,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3
15,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
16,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
17,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
18,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
19,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
20,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3
21,144.6,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
22,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
23,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
24,50.9,36.3,36.3,36.3,31.3,31.3,31.3,36.3,42.7,61.6,61.6,50.9,50.9,50.9,50.9
25,31.3,27.5,24.5,24.5,24.5,22.1,22.1,24.5,24.5,36.3,36.3,36.3,36.3,36.3,36.3
26,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
27,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3
28,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3
29,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
30,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
31,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9
32,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7
33,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
34,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6
35,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8,92.8
36,182.1,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6
37,115.5,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
38,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
39,92.8,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,42.7,42.7,36.3,36.3,36.3,36.3
40,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6
41,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
