,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,100,1,0,10,0,0,minizinc_fw,0,1.79,1.07,117568.0,70635.77,3160253.0,0.4,0.07,0.007146000000000008,56.36199999999999
1,100,1,0,10,0,0,ogsa_fw,0,1.79,1.07,117568.0,70558.35,3160253.0,0.4,0.07,0.008369565217391307,0.19214130434782617
2,100,1,1,10,0,0,minizinc_fw,0,1.79,1.07,117568.0,70484.75,3160253.0,0.4,0.07,0.007521818181818189,66.51145454545454
3,100,1,1,10,0,0,ogsa_fw,0,1.79,1.08,117568.0,70777.93,3160253.0,0.4,0.07,0.006688679245283017,0.18934339622641508
