,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.18,0.0,0.0,0.0,163421873.0,4019607.0,3056300545.7,0.0
1,1.16,0.01,0.04,203637.66,163421873.0,3963696.83,2946387403.84,0.0105
2,1.15,0.02,0.05,308516.38,163421873.0,3932098.01,2902723614.21,0.0064
3,1.15,0.03,0.07,398481.12,163421873.0,3900751.11,2856117937.99,0.0064
4,1.14,0.04,0.08,510867.74,163421873.0,3869654.1,2816587244.02,0.0064
5,1.13,0.05,0.09,585178.51,163421873.0,3831131.23,2780648569.72,0.0078
6,1.12,0.05,0.1,647730.31,163421873.0,3808201.84,2762510490.86,0.0052
7,1.11,0.06,0.1,704267.35,163421873.0,3789198.89,2749538173.7,0.0043
8,1.1,0.07,0.11,772602.81,163421873.0,3740233.79,2715800786.97,0.0097
9,1.1,0.07,0.11,789881.36,163421873.0,3732757.07,2713283361.94,0.0024
10,1.09,0.07,0.12,857304.37,163421873.0,3721818.21,2703166816.05,0.0051
11,1.09,0.08,0.12,918938.12,163421873.0,3703252.85,2694678805.57,0.0044
12,1.08,0.09,0.12,967967.11,163421873.0,3677415.25,2683732906.82,0.0057
13,1.09,0.07,0.12,998936.42,163421873.0,3722258.85,2677782338.57,0.0044
14,1.09,0.08,0.13,1042019.79,163421873.0,3707402.55,2673701150.62,0.0037
15,1.09,0.08,0.13,1057963.59,163421873.0,3700004.76,2671209429.66,0.0023
16,1.08,0.09,0.13,1094013.45,163421873.0,3663657.84,2661752956.67,0.0079
17,1.07,0.09,0.13,1127628.29,163421873.0,3652677.86,2659033359.63,0.0032
18,1.07,0.09,0.13,1127628.29,163421873.0,3652677.86,2659033359.63,0.001
