,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.21,0.0,0.0,0.0,161192654.0,4051471.0,2826241800.1,0.0,2826241800.1
1,1.18,0.02,0.03,221253.99,161192654.0,3974598.5,2731248742.12,0.0221,2731469996.1099997
2,1.16,0.04,0.06,440328.82,161192654.0,3903746.02,2655061754.27,0.0182,2655502083.09
3,1.15,0.05,0.08,573631.61,161192654.0,3846540.39,2609563222.75,0.0173,2610136854.36
4,1.13,0.06,0.09,691463.21,161192654.0,3799518.49,2579146904.37,0.0149,2579838367.58
5,1.12,0.07,0.09,782567.3,161192654.0,3767899.99,2562368103.85,0.0099,2563150671.15
6,1.11,0.08,0.1,857428.85,161192654.0,3728516.87,2547361781.06,0.0125,2548219209.91
7,1.1,0.09,0.1,907898.3,161192654.0,3698377.42,2537702674.88,0.0099,2538610573.1800003
8,1.09,0.09,0.1,954688.65,161192654.0,3670998.31,2529943381.63,0.0105,2530898070.28
9,1.09,0.1,0.11,983967.28,161192654.0,3648098.22,2525218935.34,0.0076,2526202902.6200004
10,1.08,0.1,0.11,1008880.87,161192654.0,3636224.16,2523067069.99,0.0044,2524075950.8599997
11,1.08,0.11,0.11,1033363.95,161192654.0,3621418.94,2520844876.51,0.006,2521878240.46
12,1.08,0.11,0.11,1046866.46,161192654.0,3614382.59,2519829455.77,0.0028,2520876322.23
13,1.07,0.11,0.11,1055042.74,161192654.0,3605251.28,2518549951.46,0.0044,2519604994.2
14,1.07,0.11,0.11,1067120.29,161192654.0,3595820.94,2517613172.11,0.002,2518680292.4
15,1.06,0.12,0.11,1060886.32,161192654.0,3548938.19,2513511553.7,0.0101,2514572440.02
16,1.05,0.13,0.11,1056862.8,161192654.0,3517326.8,2512159618.16,0.0077,2513216480.96
17,1.04,0.14,0.11,1054092.27,161192654.0,3499156.79,2511497338.83,0.006,2512551431.1
18,1.04,0.14,0.11,1054573.03,161192654.0,3487930.63,2510949237.0,0.0052,2512003810.03
19,1.04,0.14,0.11,1054948.72,161192654.0,3485516.11,2510805873.74,0.002,2511860822.4599996
20,1.04,0.14,0.11,1055983.05,161192654.0,3481305.68,2510529526.28,0.0028,2511585509.3300004
21,1.04,0.14,0.11,1055656.95,161192654.0,3476682.62,2510337073.4,0.0028,2511392730.35
22,1.03,0.14,0.11,1055750.0,161192654.0,3474717.97,2510224596.31,0.002,2511280346.31
23,1.03,0.14,0.11,1055750.0,161192654.0,3474717.97,2510224596.31,0.0012,2511280346.31
