,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.85,0.0,0.0,0.0,1407973.0,54194.0,23235371.9,0.0
1,1.62,0.13,0.12,2064.67,1407973.0,47390.75,20468135.91,0.0279
2,1.52,0.18,0.13,3127.8,1407973.0,44449.33,20115082.3,0.0123
3,1.43,0.23,0.14,4400.09,1407973.0,41899.85,19940276.73,0.0111
4,1.37,0.26,0.14,5154.03,1407973.0,40295.45,19873686.15,0.0077
5,1.33,0.28,0.15,6233.29,1407973.0,39025.05,19832282.48,0.0063
6,1.29,0.3,0.15,6797.75,1407973.0,37719.21,19805551.97,0.007
7,1.25,0.32,0.15,7384.21,1407973.0,36750.2,19787236.5,0.0055
8,1.23,0.33,0.15,7689.41,1407973.0,36202.61,19779173.78,0.0032
9,1.2,0.35,0.15,8423.68,1407973.0,35131.67,19763024.33,0.0058
10,1.17,0.37,0.15,8909.86,1407973.0,34401.03,19754493.7,0.0042
11,1.16,0.37,0.15,9573.82,1407973.0,34147.41,19745566.54,0.0058
12,1.14,0.38,0.15,9790.98,1407973.0,33571.54,19741790.25,0.0033
13,1.11,0.4,0.15,10579.03,1407973.0,32545.81,19732172.77,0.0052
14,1.09,0.41,0.15,10795.01,1407973.0,32093.61,19729479.95,0.0029
15,1.09,0.41,0.15,10871.2,1407973.0,31965.56,19728928.38,0.0012
16,1.08,0.41,0.15,10982.26,1407973.0,31806.18,19728284.14,0.0014
17,1.08,0.42,0.15,11091.75,1407973.0,31616.03,19727457.18,0.0015
18,1.08,0.42,0.15,11091.75,1407973.0,31616.03,19727457.18,0.0005
