,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0,41.877,35.865217054296586,33.41395020876856,33.71419903784536,33.31416498869912,35.041218375470216,35.290067806901874,36.29253857190244,35.813837422549554,35.45666886777834,35.94766413226692,35.56630479776662,35.300696027926215,35.670593684458616,35.28754270874414,35.545018149125255,35.39285755266738,35.65007589454976,35.55242870623048,35.447399562370215,35.546358267174625,35.3626407154737,35.34659104670146,35.35395748968241,35.535761315420366,35.39954369185786,35.389860427775766,35.614630128580686,35.47975378390384,35.5702480069122,35.46552767998008,35.460561261778096,35.463601021247534,35.466588671244295,35.462354078668454,35.458391234288314,35.45144459658805,35.444119301145754,35.440438939724125,35.49189029377713,35.484375198231,35.47883993496658,35.48026059446155,35.52814137689242,35.48086766436446,35.48086766436446
1,36.931,32.02350506190717,35.10063889245867,33.99654099190835,32.504436258398094,32.90001,32.0341568813999,32.95820712777821,32.28024476915973,32.585870947912895,32.6533277405534,33.05353124789735,32.76656605254048,33.096989911331484,33.377482973328334,33.2249250534979,33.454110730535795,33.64709323327117,33.553815620521256,33.62842713215778,33.55333062395367,33.71645920950797,33.89214604613685,33.77003679704333,33.89317035012156,33.76985139002862,33.776058013063604,33.97663223714266,34.049607109572186,34.053138534278155,34.14290370656585,34.10192229430102,34.10463325814192,34.15772228935202,34.20001,34.17450497233953,34.244152116922216,34.21367151013188,34.177842628382955,34.21456005528597,34.12704449121466,34.18183174717185,34.213181163245494,34.16928359205097,34.19460477538084,34.19460477538084
2,16.722,18.598801709547335,21.53163647919676,24.6556774822363,26.718101723854208,27.585990798235247,30.23787793892885,30.16238911531899,32.03420213895747,32.08576984513648,33.47218913078257,33.310005092528016,32.77891649999254,32.91815448093364,32.657722264895405,33.02946892464287,32.96737317271935,32.808358098360344,32.94781290348008,32.87572234680306,33.0035479713422,32.952783036557456,32.862923694760596,33.067102477618995,32.96949906643211,32.891036325611736,33.01463471138887,32.91094404749525,32.888039068825734,32.9852771266684,32.95649442869005,32.887810355870506,32.96820854072068,32.922348963330144,32.91051656356735,32.9284110785079,32.90887764725834,32.86729112115838,32.91260534754259,32.88086703352589,32.98497809759242,32.96946828062837,32.95294693455425,32.983588627355616,32.96837912271094,32.96837912271094
3,45.925,38.47634156869428,34.38852964989432,31.309166589489653,34.20001,32.51905216937829,33.55014497506767,32.37190901227055,33.12739670023624,32.77450145148452,33.06462300743801,32.60465862398816,33.74861306215258,33.421613554012986,32.734163146528196,33.189505518075336,33.11734712968985,32.70353395034732,32.912392178149354,32.75986250539055,32.926238622624936,32.92948174168019,32.74087778468453,33.04704504594105,32.84151396709403,33.274667688355926,33.185972871947996,32.96682674874266,32.96811678473609,32.90320864116466,32.88604256493839,33.06867723666991,33.01181468084439,32.914563017976036,32.90738027188742,32.92315417993181,32.92443554438147,32.927759324353765,32.925932890969825,32.858539594739256,32.97066381785812,32.96118852105949,32.93837074551679,32.96752986813686,32.93565369795318,32.93565369795318
4,28.848,37.3700458908389,32.979404337582096,31.217319060705233,32.66722432707834,32.41913004698075,31.44266757610128,32.88480291296743,32.12005767634184,32.90001,32.300570812165695,32.62269784138709,33.0972401572653,32.63716327380282,33.26876278490716,32.989145135524836,32.58321060352254,32.96795995938365,32.83308518118568,33.070154180190755,32.920344357352356,32.811006891434346,33.04891192111778,32.85031357309983,33.16787677170221,33.09362305131682,32.899989999999995,33.17149730175918,33.11991301472566,33.035552411705766,32.88980895792369,32.995445752737,32.86990358339595,33.020303033858234,32.95960755348187,32.90404521463117,32.86135633843838,32.952002544686856,32.899989999999995,33.004494985641436,32.90266715761166,32.82456941070402,32.919814207981524,32.874579429149264,32.91459200926114,32.91459200926114
5,28.753,35.469803345260395,31.31268382799063,36.417479824836136,34.33699191882635,33.0130446105295,31.71410877695396,33.125966018375195,32.50035020853177,32.535084756024965,32.331060691419154,32.549318309414936,32.64603567284188,32.75696666271053,33.019755316411725,32.80298514998509,32.69536520306706,32.855982147539436,32.85195090933196,32.973547440670735,32.84904632069935,33.094417103045444,32.84709021049983,32.841249539188425,33.00429528329248,32.899989999999995,32.94512417789679,32.66354200968479,32.777416010708706,32.88690178582404,32.97690321644341,32.904912054981466,32.78214654387692,32.85963824272019,32.90957351659988,32.855169832970944,32.9510997888966,32.93464659426323,32.883664819989676,32.93727425052089,32.83535445160144,32.90001,32.87564222024288,32.94431452689636,32.90286491859025,32.90286491859025
6,30.001,32.56249280115863,33.44970316841766,32.606630595299094,30.998062981817647,33.93167845066049,32.61192101522607,32.24014459662184,33.759429992124545,33.32745820872371,32.75167635405877,32.92646700407456,32.32767890928935,32.429369594035,32.69160995813373,32.739847623496395,32.731411688207665,32.8867276651102,32.97340018208354,32.8265467286133,32.92445048130795,32.77982155866325,32.88109221345785,32.94773712142238,32.75114580453309,32.822419490196495,32.862186253093334,32.977229648651104,32.91039151720656,32.8577170993454,32.92718742221694,32.854584997571685,32.964952972802415,32.871730788960726,32.95317186351164,32.91115789720083,32.85465500063933,32.87339979285384,32.91915771139686,32.85445668944299,32.87944159473877,32.9607588300083,32.91935302325346,32.89344321765522,32.91032355999276,32.91032355999276
7,39.252,33.4052910348157,31.97696882213208,32.40892151512224,31.63519351799463,35.04267699999571,33.56099531241417,33.25842834338436,32.86665737877855,33.19124921994444,33.034328488360416,32.7147897828343,32.86519644606667,32.7731322400473,33.25122980096104,33.00942779537284,32.77230129875265,33.062995834151785,32.945949353601435,32.8200543651675,33.00997450133507,32.85411559778742,33.071819906992864,32.899989999999995,32.95279855470172,32.789302896700356,32.751017141814145,33.001672921819384,32.899989999999995,32.96542391869958,32.83991074512496,32.85928682085286,33.00976088536246,32.92956317156369,32.87735119907241,32.97936884889553,32.9185477943055,32.88647948738635,32.94886260450744,32.893260140970014,32.97125782282823,32.90360014752913,32.86488624268994,32.89830514194906,32.93494479094427,32.93494479094427
8,31.611,33.562613562787504,34.56073329565842,31.337434984070207,34.30238788989138,32.97805176809682,32.0413659736197,33.53937299230595,32.5954372715787,32.97067292027506,32.4910432298858,32.53368465164022,32.87137702398575,32.917088665928496,32.361987667879646,32.16295149689471,33.38629605258974,33.04238512169325,32.899989999999995,33.03340409466607,32.90256813000731,32.63448156739537,32.631111688903594,32.70331023997896,32.724158360789076,32.802132587527126,32.77760356348057,32.772034448884966,32.844157858254576,32.861379839253495,32.83632234054168,32.839871985966255,32.86650397030668,32.92299322789665,32.85936319998337,32.916765191813056,32.81186562410152,32.825147890041386,32.83622126137817,32.87558670981835,32.895237526469614,32.898952716059874,32.94006659228975,32.883099421157254,32.88209425050888,32.88209425050888
9,12.736,18.360875556880817,28.13202296921432,30.485653750059715,33.166042867550836,31.85807446083529,35.73907848928404,34.43134846523973,33.426493147026214,33.121018477791765,32.5691722547322,32.3178163259589,32.170984930445734,33.308590921371525,32.68459117995892,32.60766250318649,32.95004426876372,32.5591577989233,32.55214362300141,32.609116342909964,32.5043674903176,32.70005046616871,32.49207439873389,32.569860730031095,32.365062787037225,32.27623850396057,32.643638446750245,32.406032203431614,32.33872536087407,32.24407643886519,32.62368468618385,32.56358800486595,32.51317708106181,32.488054719851704,32.46654931273799,32.44562287691056,32.54277349723707,32.52124313137913,32.492449007637234,32.475035763479184,32.43352184006304,32.39657007067134,32.41442376118974,32.378293813343504,32.34378257897085,32.34378257897085
