,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
0,41.877,35.84608398996967,33.38942812665461,34.05143626681186,33.62579656100359,35.26603688326482,36.116872090422184,35.546623152526855,35.50699097895841,35.44995054330536,35.41768494064707,35.78626322980001,35.36893588554036,35.38134757466654,35.65880437517717,35.43655347001941,35.42791250559194,35.539996052953406,35.405321447091694,35.39645727167958,35.40018191271897,35.49742232826774,35.632937478986996,35.51084279647319,35.4445813719155,35.447878886416134,35.573779534150354,35.50667027603774,35.456591602715314,35.563983878494156,35.47030868759864,35.47032177617482,35.47120906234511,35.472332194600746,35.51717312330248,35.49999,35.50181565399523,35.47240737993794,35.47158575406086,35.47056206968224,35.48212211900839,35.493344107719295,35.49134383974981,35.49272178225959,35.50460899156874,35.49589286953032,35.50730580635167,35.49062993282524,35.49062993282524
1,36.931,32.00633702822484,35.25178002661978,32.67672755285656,33.41757821801779,32.34740942496881,32.80146704983581,33.52410403433708,33.38777884289131,33.604506442894895,33.31274265588502,33.204632672159555,33.290476781894924,33.48580388359313,33.319742745690974,33.48021306220962,33.574962805935435,33.6673319047891,33.6043485157379,33.64597267651193,33.71760679004623,33.80447542202203,33.90388808386172,33.8290490330447,33.87530709912131,33.85116532075084,33.9429696630233,33.9016464445481,33.945326596281944,34.04025242298168,34.08046079061561,34.07009475296402,34.07615633968722,34.05567385060034,34.08792585269946,34.070878690248676,34.05610006171054,34.06226127176725,34.07076832981804,34.081367487753084,34.091509576670276,34.10135507162646,34.12174906183024,34.15061652662513,34.154053023052015,34.15644962226802,34.16643052246085,34.17538962785756,34.17538962785756
2,16.722,18.745912385117816,22.127401716897342,26.416385866596848,28.217553837823253,29.683886165561013,30.330330301464947,32.98717161961027,32.566663102247716,32.80131184741602,33.009941027837044,32.66327838730315,32.962061507207274,32.856951470075764,33.16379913822513,33.06051450114866,33.033982943071145,33.00955446564065,32.86789528781072,32.97927797705158,32.959366483635925,32.93522038747762,32.87992188801418,33.000368499711364,32.96994807150082,32.95133778171833,32.899989999999995,32.97826525648297,32.96426120789007,32.9374864111361,32.91077958875264,32.87627716283244,32.88595180508825,32.90001,32.88182052406319,32.904360570114356,32.89347642759081,32.91843401066252,32.91604112313593,32.91305976428499,32.910206971002204,32.90743760444409,32.901701129568195,32.89358121360903,32.89806063223328,32.91840318051987,32.9155796459126,32.91269351604721,32.91269351604721
3,45.925,38.44656617681358,33.73405230733017,32.90321345953099,31.284177629606,33.95318391847545,32.93480178869818,32.73755579173214,33.608412879718934,32.5626629881776,32.8018900469634,33.50395575644826,33.19947315180875,32.871782955724726,33.27035107314578,32.955655359853125,32.92667404708271,32.899989999999995,33.18610280501942,33.07728950104795,33.0140422453302,32.98679672845269,32.792959545536405,32.968393109517855,32.862732061775894,33.0313367649517,32.87215603629175,32.96859745891834,32.95299451483966,32.92316273771473,32.82979700277587,32.90001,32.876609068143786,32.91779437987552,32.861297401863084,32.8961568483732,32.948855407089766,32.93500521602709,32.932322092481954,32.93051986154861,32.927320102689926,32.92564690189789,32.941733940234606,32.94223075342729,32.93266415288733,32.93001855872656,32.92333100933685,32.92010008416269,32.92010008416269
4,28.848,37.257155936552365,32.85440875868728,33.382805042754356,31.367742885092568,33.5573488094948,32.745109144208485,32.54386736571366,32.76472139430558,33.467522192468515,32.81276376761665,32.98934451310736,32.542274186014794,33.067215015498036,32.67668082969978,33.177560190883206,33.015608969142384,32.85418340658066,32.9260116096537,32.82580014826771,32.91049280981401,32.74893476441831,32.9156197326104,32.80932509593372,32.90001,32.86019031358597,33.08276877467782,33.0237984508843,32.93727997557681,32.75816769807051,32.83861348025282,32.85623633728893,32.894834672621585,32.88919408975861,32.9799477377334,32.95522230630297,32.899989999999995,32.978380313221116,32.962193843159326,32.94709831577741,32.92779773760988,32.91377849115272,32.908746984279865,32.89110169407377,32.903730969714495,32.887852356630326,32.91948836039922,32.899989999999995,32.899989999999995
5,28.753,35.49665320737113,31.311583035712175,35.807712109514796,33.62048675514975,32.26648082906522,34.078539075578774,32.974389455569735,32.43029992018067,32.746043227943375,32.53695548257764,32.55681261677133,32.78612856193518,33.15335291401814,32.76052338936456,33.11248111638821,32.984716240176596,32.826552741205504,32.83235443848102,32.9635528657322,32.914863942173,32.75639992461662,32.875440900119266,32.886662798520874,32.95108402609637,32.899989999999995,33.03073092037031,32.984627749836605,32.91639198074547,32.74085112075194,32.80674170797862,32.80820143036521,32.83442893890473,32.828740137658414,32.892704294665144,32.89654116880447,32.94765990085093,32.914458932978405,32.898616953685966,32.91104198603811,32.89213545605876,32.90512836709537,32.899989999999995,32.93954515500914,32.92461893874003,32.913859955351704,32.90902228571473,32.889906456714705,32.889906456714705
6,30.001,32.572732155353414,34.35166010445887,31.006058121384296,32.910991367722225,31.790654800223436,34.166135765588,32.899989999999995,32.565319497872515,32.584065275982105,32.54543835523558,32.847495161169256,33.227017895294026,32.899989999999995,32.995041117672585,32.684943205289045,32.90001,32.778436542507336,32.90001,32.83679637655561,32.917436773569236,32.79526596297316,32.92736181466999,32.8452599626154,32.888777601058,32.951811731155004,32.7936709183985,32.839598431650884,32.95464000213757,32.81909791378264,32.89533522490489,32.924882738510114,32.89361857726868,32.90491885524298,32.848633806582605,32.870114904280456,32.94725398426943,32.90522328142171,32.89301573901659,32.90868505760802,32.89411228153579,32.91513350332954,32.911527187151144,32.88818218947051,32.89989761114735,32.90937695202928,32.89624593481862,32.91340315214001,32.91340315214001
7,39.252,33.381919302542585,32.539826927473726,31.099138856015347,34.07113549799653,33.8442618299968,33.17072609141569,32.95476492244694,32.47283419328326,32.79405291369684,33.141907704755376,32.74146181883891,33.15419050875094,32.80835267879462,33.10795967888352,32.84024045105234,33.1178929586349,33.049840306911946,32.88693502631192,32.96561161338226,32.899989999999995,33.196973600927876,33.04871919165842,32.98894574689563,32.90889539757052,32.84766498418395,32.93863017476044,32.899989999999995,33.04892567234587,33.01470625042712,32.947942712568214,32.908242728995226,32.892561920167076,32.91870931029102,32.884689432800435,32.91557313724353,32.87078157926931,32.87739081112505,32.90709291226598,32.89408964659079,32.92953114222105,32.91814038775775,32.90939585482195,32.88649481779615,32.90621720899116,32.901941808691504,32.89328237852902,32.91668844839477,32.91668844839477
8,31.611,33.57041497550736,33.98229117093285,32.18023732143653,34.685598888370876,33.38527129217214,32.37544343352971,32.94457952679812,32.30050440618669,32.27637566423578,33.996057627115654,33.492125623434575,33.10294112487819,32.72990679448456,32.80696504475424,32.91695361455024,32.78006618463276,32.93255713472444,32.73512092866996,32.798200394074776,32.808406386519,32.97583744904097,32.7971321161465,32.851547934041356,32.86083521662777,32.89391327197983,32.981620483882175,32.919816134348366,32.846292131139705,33.20729072432118,33.13762294904121,33.08886509947386,33.07096065609369,33.036310199775414,32.97711266562133,32.95184219099256,32.90545932923356,32.87278308513002,32.89319654513277,32.894684517280666,32.91903610171135,32.907268887258134,32.89031939746456,32.911226778299664,32.895595793585024,32.90363223872742,32.888626975739705,32.89721801253411,32.89721801253411
9,12.736,18.38336052857477,27.322546654613603,31.260779372496,33.26890511550268,31.86502585531323,32.90001,31.647645808312053,33.41460368081749,32.39701754472974,32.41217613593573,32.39114381542133,32.01467470464303,32.82002882096943,32.59594077090855,32.3857548392927,32.23698932344956,32.88155568544025,32.86921226188013,32.870759615228465,32.801664596810056,32.7389954395744,32.763508535291834,32.7117485834212,32.64807755135897,32.68407813453189,32.59081451053202,32.611636304691395,32.56677696679306,32.68129517963695,32.647342230864,32.68468069848767,32.68583707168485,32.651340108467544,32.71401755495809,32.68873493299688,32.665820016206965,32.65720313141777,32.66151816493998,32.6511659835031,32.656320021454434,32.65481519641605,32.6561531907957,32.62367116155636,32.61412326714136,32.6200912025602,32.62368619261467,32.62251293665431,32.62251293665431
