,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.9,0.0,0.0,0.0,1594670.0,63239.0,24953144.0,0.0,24953144.0
1,1.59,0.16,0.09,5231.45,1594670.0,52954.16,22661753.22,0.0494,22666984.669999998
2,1.4,0.27,0.1,7788.38,1594670.0,46463.67,22422404.05,0.034,22430192.43
3,1.25,0.34,0.1,9174.95,1594670.0,41666.32,22368090.38,0.0282,22377265.33
4,1.21,0.37,0.1,9545.92,1594670.0,40132.62,22354042.01,0.0154,22363587.930000003
5,1.15,0.39,0.1,9742.24,1594670.0,38268.73,22348044.16,0.0131,22357786.4
6,1.13,0.4,0.1,9851.98,1594670.0,37640.48,22344544.86,0.0102,22354396.84
7,1.12,0.41,0.1,9862.17,1594670.0,37204.64,22342121.67,0.0107,22351983.840000004
8,1.15,0.4,0.1,9842.88,1594670.0,38175.73,22340697.75,0.0075,22350540.63
9,1.13,0.4,0.1,9836.82,1594670.0,37694.42,22339992.89,0.0056,22349829.71
10,1.11,0.41,0.1,9769.02,1594670.0,37026.8,22339170.35,0.0057,22348939.37
11,1.1,0.42,0.1,9739.75,1594670.0,36641.1,22338694.45,0.0049,22348434.2
12,1.09,0.43,0.1,9727.32,1594670.0,36264.34,22338098.61,0.0062,22347825.93
13,1.08,0.43,0.1,9709.82,1594670.0,35994.65,22337660.26,0.0046,22347370.080000002
14,1.1,0.42,0.1,9621.61,1594670.0,36450.07,22337229.79,0.0072,22346851.4
15,1.09,0.43,0.1,9605.42,1594670.0,36224.88,22336871.71,0.0048,22346477.130000003
16,1.09,0.43,0.1,9568.48,1594670.0,36081.01,22336628.45,0.005,22346196.93
17,1.09,0.43,0.1,9524.52,1594670.0,36077.98,22336400.89,0.0042,22345925.41
18,1.09,0.43,0.1,9502.71,1594670.0,36086.93,22336291.95,0.0026,22345794.66
19,1.09,0.43,0.1,9486.02,1594670.0,36066.16,22336200.45,0.0029,22345686.47
20,1.09,0.43,0.1,9470.99,1594670.0,36052.45,22336089.24,0.0029,22345560.229999997
21,1.09,0.43,0.1,9423.75,1594670.0,36082.99,22335982.14,0.0039,22345405.89
22,1.08,0.43,0.1,9383.0,1594670.0,35993.23,22335885.58,0.0052,22345268.58
23,1.08,0.43,0.1,9361.99,1594670.0,35971.96,22335741.14,0.0035,22345103.13
24,1.08,0.43,0.1,9342.24,1594670.0,35951.13,22335610.09,0.0052,22344952.33
25,1.08,0.43,0.1,9325.98,1594670.0,35974.6,22335474.07,0.0041,22344800.05
26,1.08,0.43,0.1,9302.81,1594670.0,35841.35,22335409.17,0.0026,22344711.98
27,1.08,0.43,0.1,9262.64,1594670.0,35817.7,22335287.97,0.0051,22344550.61
28,1.08,0.43,0.1,9250.61,1594670.0,35848.24,22335165.17,0.0029,22344415.78
29,1.08,0.43,0.1,9233.51,1594670.0,35836.74,22335133.65,0.0024,22344367.16
30,1.08,0.43,0.1,9212.77,1594670.0,35855.46,22335032.97,0.0029,22344245.74
31,1.08,0.43,0.1,9201.64,1594670.0,35830.11,22335010.39,0.0019,22344212.03
32,1.08,0.43,0.1,9190.92,1594670.0,35820.67,22334946.27,0.0022,22344137.19
33,1.08,0.43,0.1,9184.17,1594670.0,35811.39,22334875.95,0.0032,22344060.12
34,1.08,0.43,0.1,9174.34,1594670.0,35789.9,22334836.67,0.0019,22344011.01
35,1.08,0.43,0.1,9166.82,1594670.0,35791.1,22334817.19,0.0016,22343984.01
36,1.08,0.43,0.1,9156.46,1594670.0,35755.76,22334775.27,0.0022,22343931.73
37,1.08,0.43,0.1,9151.72,1594670.0,35745.49,22334756.81,0.0013,22343908.529999997
38,1.08,0.43,0.1,9145.55,1594670.0,35746.68,22334730.85,0.0017,22343876.400000002
39,1.08,0.43,0.1,9137.18,1594670.0,35740.44,22334688.89,0.0022,22343826.07
40,1.08,0.43,0.1,9136.26,1594670.0,35742.84,22334639.66,0.0019,22343775.92
41,1.07,0.44,0.1,9120.8,1594670.0,35671.33,22334609.94,0.0031,22343730.740000002
42,1.07,0.44,0.1,9114.49,1594670.0,35667.11,22334577.96,0.0016,22343692.45
43,1.07,0.44,0.1,9108.78,1594670.0,35669.54,22334539.53,0.0019,22343648.310000002
44,1.07,0.44,0.1,9102.2,1594670.0,35636.15,22334512.93,0.0015,22343615.13
45,1.07,0.44,0.1,9102.2,1594670.0,35636.15,22334512.93,0.0006,22343615.13
