,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,2972.465,2944.0993135664776,2917.8702695390202,2878.5556052290135,2950.702738543548,3346.264508841838,3306.326813157051,3284.0743295629736,3274.301566058382,3259.4480182399807,3249.410642300709,3227.632126152495,3231.7062413462277,3223.9395005442834,3370.6633734849274,3362.4346768347987,3353.5688295089535,3344.934269214547,3338.3508909237426,3353.4810494574626,3322.694273108613,3321.50741245908,3321.7893658706193,3322.8034828979744,3322.561738439403,3333.1327041786176,3332.2955068309516,3334.114706853755,3333.0529732198706,3332.14736674796,3331.2509709533165,3331.2509709533165
1,2943.321,2914.81824741292,2888.2517413872824,2853.966799913986,3033.7138281636094,3077.695653182278,3391.622532242141,3368.7924733130694,3358.766086537328,3343.5270352743573,3333.2237106707585,3310.873452438699,3302.7911085627916,3294.808786898926,3324.8233232980665,3316.70675008046,3307.9638437094645,3299.4891704445035,3292.99534858832,3320.0082775246733,3323.0548323712906,3321.763961479951,3320.6404230990433,3320.232919530351,3319.492358858295,3324.3892898852546,3324.064600874976,3323.97325711377,3323.559770514088,3323.217130558505,3322.8911416177834,3322.8911416177834
2,2877.27,2849.3207019389397,2823.2488492952084,2884.330012262725,2935.542881249968,2926.635311423841,3536.955828085376,3513.1471243736005,3502.69095426038,3486.7986728857272,3476.0531258917017,3452.744320567494,3444.3126870848705,3435.9844978921997,3415.5102666585303,3407.1731821243284,3399.4141887636165,3390.661584824885,3383.9870472903217,3334.969861635894,3335.4457764710614,3333.8882492703106,3332.314699108297,3331.258935953009,3330.3403893560185,3329.928084010063,3329.686373858062,3329.3866806314327,3329.096890929225,3328.8864425508477,3328.8968994807324,3328.8968994807324
3,2909.467,2881.1915733245487,2854.8119268001324,3430.40001,3399.2000094636,3364.391632936238,3324.1454210582824,3301.7712627037768,3291.9450598442136,3277.010262590758,3266.9116786099057,3245.009498549432,3237.0866162449897,3229.3124417031954,3210.072630536641,3213.2611148745777,3390.9451534087916,3382.214075543409,3375.556131738962,3326.6602327195874,3323.6764869120893,3322.2684191446406,3320.84446265268,3319.837156728946,3319.0068631223876,3318.2402036479757,3318.045109918363,3317.7733964236063,3317.818256743752,3318.0016464889363,3321.2716334521483,3321.2716334521483
4,2724.449,2698.424197039035,2674.087703496354,3622.2018505379,3589.2564520263745,3552.500438411009,3510.0033993320967,3486.376050068097,3475.999532046999,3460.228313494238,3449.564659822598,3426.433507638667,3418.066164848486,3409.8017556581494,3389.482945647862,3381.208515020224,3390.333008647316,3381.603424584072,3374.946673020861,3326.059863112212,3322.2830262893885,3320.2507434728414,3318.1955282502354,3316.735665868909,3315.55404692227,3314.4429064074566,3314.38251759371,3314.1236189881784,3315.749817613322,3317.6651346781555,3325.598939932966,3325.598939932966
5,2540.068,3589.806043106697,3556.925297902284,3504.350314118955,3472.476823246133,3436.9166989974974,3395.8023386193754,3372.9437935652486,3362.905655384707,3347.6479083793306,3337.332642258375,3319.794176595584,3311.687366761144,3303.68033767685,3284.000406964383,3277.745342194239,3269.1091593918645,3260.7388889031654,3281.1970371808616,3312.915137029977,3312.130322272294,3309.5057660880375,3306.851594248099,3305.0092467535023,3303.8832182645388,3302.480271599362,3303.256523197421,3304.732082633806,3314.0297165054767,3317.6262458384745,3326.9212926505256,3326.9212926505256
6,2563.755,2946.1000099999997,2919.1157332521566,2876.690012133334,2850.595754437579,3317.0627453088687,3277.3835579568095,3255.3226526903964,3245.6420584333337,3230.9205810111644,3220.982510707076,3342.7461128328773,3334.5834125652673,3326.523441962814,3306.717632614575,3311.970052019175,3303.2396509616137,3294.7675891195177,3299.0605610391976,3334.0208184084545,3333.394895367511,3330.7785740048867,3328.1612744811623,3326.802663223793,3331.0099668022535,3329.9916775920246,3332.6317135133454,3343.8567001460283,3358.058862385256,3356.26925774555,3354.4514281358347,3354.4514281358347
7,2614.027,2656.288840477936,2695.9601114334123,3308.910900297807,3278.81547421935,3245.2428526199856,3206.4328883255102,3184.857599942205,3175.4127976429586,3161.047040469695,3151.627518771934,3259.3135926493965,3251.3573007934283,3243.545880636688,3224.31430219896,3343.457944660931,3334.644351758451,3326.0796774652476,3327.771951271705,3360.89521269137,3330.040443257258,3327.6311508845943,3325.7717000051985,3328.8747826950357,3340.0787996699983,3344.2654575455895,3348.038464773392,3365.1829022962074,3363.081825672266,3361.2895819730516,3359.4690646404397,3359.4690646404397
8,2674.281,2653.1785465243984,3012.9498849144625,2968.42281785295,2941.4275527585555,2911.449532481461,3406.966053139712,3384.0323602788194,3373.96059411913,3358.652498359552,3348.301913189313,3340.1055110171233,3331.9490247266153,3323.894872692737,3304.1168059034503,3347.2286047958814,3338.4063563362997,3329.824716158405,3358.812324006696,3310.158259153718,3307.931500178788,3306.124243078964,3311.909945919998,3326.511679465041,3341.5016980843698,3357.543736984958,3355.8577044498893,3353.579862526956,3351.4860454103805,3349.69999,3349.227129546809,3349.227129546809
9,2569.28,2551.5574522814586,3546.4725142812945,3494.052092425263,3462.272286256513,3426.8166827122545,3385.8233000104856,3363.0319281954926,3353.022573458661,3337.8094000332608,3327.523122728102,3308.3693348886713,3300.2904150165896,3292.310928888088,3272.698712781489,3279.710887908232,3271.0666642134174,3262.6551480247786,3349.7000099999996,3301.178681171289,3300.193320205619,3302.2073062210247,3328.2484822911174,3349.7000099999996,3342.9227169781734,3365.118632197692,3363.428826447163,3361.1458868833583,3359.047363918612,3357.2572719118107,3355.4390030358877,3355.4390030358877
