,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,15.4,15.4,15.8,17.0,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,22.1,20.3,20.3,20.3
1,20.3,18.9,17.8,17.8,18.9,20.3,24.5,24.5,31.3,31.3,27.5,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3
2,20.3,20.3,18.9,17.8,18.9,17.8,20.3,18.9,20.3,20.3,18.9,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3
3,20.3,20.3,20.3,20.3,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
4,17.0,17.8,17.0,17.0,36.3,42.7,50.9,50.9,50.9,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
5,15.1,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
6,14.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
7,14.5,17.0,20.3,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
8,15.4,15.4,15.8,24.5,24.5,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
9,18.9,17.8,17.8,18.9,18.9,42.7,36.3,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
10,20.3,18.9,17.8,17.8,17.8,22.1,20.3,22.1,22.1,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
11,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3
12,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
13,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
14,31.3,24.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
15,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
16,61.6,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3
17,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
18,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
19,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
20,61.6,50.9,50.9,42.7,36.3,36.3,31.3,50.9,50.9,50.9,50.9,50.9,50.9,61.6,61.6,61.6,61.6,61.6,61.6
21,22.1,22.1,20.3,20.3,20.3,18.9,17.8,22.1,20.3,20.3,20.3,22.1,22.1,24.5,27.5,27.5,24.5,24.5,24.5
22,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
23,61.6,61.6,50.9,50.9,42.7,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
24,24.5,24.5,22.1,22.1,20.3,20.3,20.3,24.5,22.1,22.1,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,22.1
25,27.5,24.5,24.5,22.1,22.1,20.3,22.1,24.5,24.5,24.5,36.3,36.3,36.3,42.7,36.3,36.3,36.3,36.3,36.3
26,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,20.3,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1
27,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3
28,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,22.1,20.3,22.1,22.1,22.1,22.1
29,24.5,22.1,22.1,22.1,20.3,27.5,27.5,24.5,42.7,36.3,50.9,42.7,50.9,50.9,42.7,50.9,42.7,42.7,42.7
