,0,1,2,3,4,5,6,7
0,1271.725,1237.9208931723279,1223.5645457345695,1356.1584000781716,1344.0481612081576,1340.0244710984446,1333.4682869456233,1333.4682869456233
1,1131.201,1101.1579837111155,1098.8493142769278,1442.2744791074936,1430.3476805414546,1427.6553885875433,1443.2479812688177,1443.2479812688177
2,1110.479,1080.9111339185674,1101.0335726906987,1238.376888664652,1230.6476173062897,1234.8585487142711,1316.7251902836456,1316.7251902836456
3,1114.148,1084.4979660876509,1214.9307717269398,1197.7311303632162,1188.1207259090947,1187.7519877155096,1211.2394471051016,1211.2394471051016
4,1104.497,1076.4248656210839,1491.3438765464168,1467.6635841703203,1454.7980926914424,1485.600974985548,1478.3708127148268,1478.3708127148268
5,1051.096,1031.0314578905097,1220.4681095951653,1201.0904919525951,1190.726258587846,1232.1040554162587,1226.3048992975525,1226.3048992975525
6,1029.627,1307.8898918828377,1290.9891206443028,1270.4924316521308,1259.313363603762,1259.4471396476781,1253.2661710732255,1253.2661710732255
7,972.205,1353.0684343592832,1336.9686439641832,1386.5006822953444,1401.1898246089538,1414.73036256563,1438.9280353891506,1438.9280353891506
8,998.484,1126.3238189520457,1112.8051466947807,1155.6433947231258,1155.3844905143424,1164.4336398576725,1180.2952116249994,1180.2952116249994
9,1016.674,1536.4481625284884,1516.59932347195,1493.1117345719933,1491.3583442173651,1486.8888017084075,1479.467829113973,1479.467829113973
10,945.448,1217.153403250234,1201.6576525605558,1184.2362887358909,1284.5070044693518,1280.6573986294711,1274.2657334020178,1274.2657334020178
11,1236.976,1204.0317903168896,1189.0731881802062,1172.8744282630994,1407.1419537440295,1402.9341225206447,1395.9534948904536,1395.9534948904536
12,1228.088,1195.3778473688221,1180.1312067558658,1162.3287324949615,1245.108553477741,1241.3839658891968,1235.2062223724947,1235.2062223724947
13,1376.99,1340.2905898496665,1322.9709724811057,1302.0186726275385,1290.5385167698814,1286.6711521637108,1280.2502758024104,1280.2502758024104
14,1495.939,1456.0700650504248,1437.2546870192962,1414.4324400922553,1401.7592743244247,1397.581807754392,1390.6937598840072,1390.6937598840072
15,1344.856,1309.0150744431294,1292.1010296585084,1271.585301321978,1260.191714950708,1256.444514505684,1250.2933204080628,1250.2933204080628
16,1359.18,1322.9564330067155,1305.862828434581,1285.1267129071164,1273.6105479634678,1269.8059674377587,1263.532391587959,1263.532391587959
17,1394.722,1357.5504779596722,1340.0079526157972,1318.7285135791046,1306.9079749543032,1302.9914042125351,1296.4889086558192,1296.4889086558192
18,1483.229,1443.6981178455399,1425.0422388994666,1402.4117727094529,1389.8404538809914,1385.6751066448717,1378.759202472667,1378.759202472667
19,1540.273,1499.221786432375,1479.8484148006814,1456.3475959454063,1443.2927739454697,1438.9672240586624,1431.7853285734925,1431.7853285734925
20,1529.008,1488.2570468226131,1469.0254163733882,1445.6965680577157,1432.737258621446,1428.4433616066265,1421.314020738643,1421.314020738643
21,1514.449,1474.0860719443479,1455.0375111861429,1431.9307033293246,1419.0948101872475,1414.8417936100257,1407.7803582271251,1407.7803582271251
22,1474.088,1434.8007695841834,1416.259903477491,1393.7690486011645,1381.2753383377685,1377.1532231873568,1370.308674860538,1370.308674860538
23,1429.248,1391.1715657432921,1373.2116882171613,1351.4275533596087,1339.948913501254,1342.4710069850298,1348.44679452995,1348.44679452995
24,1319.003,1283.8647786370766,1267.2926225767658,1247.1938765211678,1237.4678824809512,1248.635742524501,1271.706429098475,1271.706429098475
25,1320.262,1285.1008313446923,1268.5236219897317,1248.4176661700405,1238.8336830321632,1248.763092950231,1269.5877297969948,1269.5877297969948
26,1326.176,1290.8446589151108,1274.1837929133906,1253.9738643649027,1243.2744157453453,1242.8830571177732,1243.4326116222408,1243.4326116222408
27,1428.084,1390.0228639382142,1372.0606048582306,1350.2716277542183,1338.1677782350996,1334.2203809306134,1327.6800486660454,1327.6800486660454
28,1421.037,1383.1655722160153,1365.2940184261734,1343.617723195348,1331.5762718085346,1327.7479828355513,1321.459473815963,1321.459473815963
29,1375.268,1338.6581136070615,1321.3986039415097,1300.4673675607096,1288.8867987701394,1285.3751233914957,1279.6621266873312,1279.6621266873312
30,1320.121,1284.9748630205404,1268.3932467569728,1248.2803253311436,1237.1482479635133,1233.6092985295363,1227.7524401655462,1227.7524401655462
31,1418.471,1380.666841630622,1362.8260652428794,1341.1853417189113,1329.1646007854345,1325.2090311910379,1318.6354156463533,1318.6354156463533
32,1387.731,1350.7458547490335,1333.2914674441167,1312.11945220778,1300.358650788053,1296.4618402454046,1289.9917990309534,1289.9917990309534
33,1535.459,1494.536142019041,1475.2233713103478,1451.7961277717916,1438.782239975572,1434.4702441275952,1427.3108529928152,1427.3108529928152
34,1485.904,1446.3019039486187,1427.6124169025534,1404.9412142540086,1392.3473288683938,1388.1745014924409,1381.246177724138,1381.246177724138
35,1661.898,1617.605248178985,1596.7020916814236,1571.3455712113876,1557.2598977158127,1552.5927882450985,1544.8437867739226,1544.8437867739226
36,1557.79,1516.271978271979,1496.678343808574,1472.9102880475668,1459.7070504709486,1455.3323279599872,1448.0687990457864,1448.0687990457864
37,1528.394,1487.6593844419283,1468.4354513119208,1445.1158766873846,1432.1617636531794,1427.8695794093512,1420.7431022923297,1420.7431022923297
38,1628.504,1585.1012619790558,1564.6181312641118,1539.7711219942676,1525.9684845097538,1521.3951554357097,1513.801861568207,1513.801861568207
39,1611.937,1568.9759107387438,1548.7013760917184,1524.107197300728,1510.445044263637,1505.918373820579,1498.402469417627,1498.402469417627
40,1494.195,1454.3719329832843,1435.5782014866195,1412.7806882992015,1400.1166905642258,1395.9205873945043,1388.953717650418,1388.953717650418
41,1476.116,1436.774692863805,1418.2083191573597,1395.6864747107868,1383.1755406225864,1379.030192114175,1372.1475326130058,1372.1475326130058
42,1474.861,1435.5531410077551,1417.0025137760301,1394.4997387891838,1381.9996668034182,1377.8579263060467,1370.9812473579116,1370.9812473579116
43,1493.884,1454.0693016822493,1435.2796230187314,1412.4870261101855,1399.8396537226304,1395.6589342694558,1388.719653080799,1388.719653080799
44,1400.184,1362.8694371719569,1345.2607114876307,1323.9101790211962,1312.091830631865,1308.2620864386024,1302.0606599920316,1302.0606599920316
45,1304.751,1269.9780696816897,1253.5680199293333,1233.6631056567533,1222.618573501417,1218.9862635136517,1213.0059777213655,1213.0059777213655
46,1367.263,1332.7601334606943,1320.7655631550651,1445.8440701057373,1490.9048786851856,1508.6741519237844,1540.8946449525902,1540.8946449525902
47,1157.421,1127.1154357700327,1115.408705462628,1171.0005256119384,1173.1573780853464,1174.7779183299454,1179.8630910645923,1179.8630910645923
