,0,1,2,3,4,5,6,7
0,22.1,20.3,18.9,31.3,27.5,27.5,27.5,27.5
1,16.3,15.8,15.8,50.9,50.9,42.7,50.9,50.9
2,15.8,15.4,15.8,20.3,20.3,20.3,24.5,24.5
3,15.8,15.4,18.9,17.8,17.8,17.8,17.8,17.8
4,15.8,15.4,61.6,61.6,50.9,61.6,61.6,61.6
5,15.1,14.8,18.9,17.8,17.8,20.3,18.9,18.9
6,14.8,24.5,22.1,22.1,20.3,20.3,20.3,20.3
7,14.5,31.3,27.5,36.3,36.3,42.7,50.9,50.9
8,14.6,15.8,15.8,17.0,17.0,17.0,17.8,17.8
9,14.8,92.8,92.8,61.6,61.6,61.6,61.6,61.6
10,14.4,18.9,17.8,17.8,22.1,22.1,22.1,22.1
11,20.3,17.8,17.8,17.0,36.3,36.3,36.3,36.3
12,18.9,17.8,17.8,17.0,20.3,20.3,20.3,20.3
13,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1
14,75.2,50.9,50.9,42.7,36.3,36.3,36.3,36.3
15,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
16,31.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1
17,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
18,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3
19,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9
20,92.8,61.6,61.6,50.9,50.9,42.7,42.7,42.7
21,92.8,61.6,50.9,50.9,42.7,42.7,36.3,36.3
22,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3
23,42.7,36.3,31.3,31.3,27.5,27.5,31.3,31.3
24,24.5,22.1,22.1,20.3,20.3,20.3,22.1,22.1
25,24.5,22.1,22.1,20.3,20.3,20.3,22.1,22.1
26,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3
27,42.7,36.3,31.3,31.3,27.5,27.5,24.5,24.5
28,42.7,36.3,31.3,27.5,27.5,24.5,24.5,24.5
29,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1
30,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9
31,42.7,36.3,31.3,27.5,24.5,24.5,24.5,24.5
32,36.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1
33,92.8,61.6,61.6,50.9,50.9,50.9,42.7,42.7
34,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3
35,230.4,182.1,144.6,115.5,115.5,115.5,92.8,92.8
36,115.5,92.8,75.2,61.6,50.9,50.9,50.9,50.9
37,92.8,61.6,61.6,50.9,50.9,42.7,42.7,42.7
38,182.1,144.6,115.5,92.8,92.8,92.8,92.8,92.8
39,144.6,115.5,115.5,92.8,75.2,75.2,75.2,75.2
40,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3
41,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3
42,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3
43,61.6,50.9,50.9,36.3,36.3,36.3,36.3,36.3
44,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
45,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8
46,31.3,27.5,24.5,50.9,61.6,75.2,92.8,92.8
47,17.0,15.8,15.8,17.0,17.0,17.0,17.0,17.0
