,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.17,0.0,0.0,0.0,165142643.0,4016206.0,3083708832.4,0.0,3083708832.4
1,1.16,0.01,0.02,133209.09,165142643.0,3975873.53,3007206981.88,0.0111,3007340190.9700003
2,1.14,0.02,0.05,318358.52,165142643.0,3919029.67,2916479818.93,0.0199,2916798177.45
3,1.13,0.03,0.07,418936.99,165142643.0,3891397.82,2874360958.28,0.0095,2874779895.27
4,1.12,0.04,0.08,492114.02,165142643.0,3863928.41,2843692848.51,0.0087,2844184962.53
5,1.12,0.04,0.09,570714.94,165142643.0,3840318.19,2819462853.55,0.0086,2820033568.4900002
6,1.11,0.05,0.1,685842.67,165142643.0,3804794.64,2786816368.0,0.011,2787502210.67
7,1.1,0.06,0.1,734774.83,165142643.0,3779044.86,2766102189.92,0.009,2766836964.75
8,1.09,0.07,0.11,802655.2,165142643.0,3754221.68,2748916940.88,0.0088,2749719596.08
9,1.09,0.07,0.11,841532.13,165142643.0,3739130.92,2739493992.52,0.0061,2740335524.65
10,1.08,0.07,0.11,898722.11,165142643.0,3720622.61,2729934850.4,0.0061,2730833572.51
11,1.08,0.08,0.12,923395.96,165142643.0,3708086.53,2723736919.9,0.0045,2724660315.86
12,1.07,0.08,0.12,936883.87,165142643.0,3681183.24,2714305877.92,0.008,2715242761.79
13,1.07,0.09,0.12,949230.0,165142643.0,3669539.71,2710480064.95,0.0038,2711429294.95
14,1.06,0.09,0.12,959725.08,165142643.0,3662715.31,2708497627.83,0.0028,2709457352.91
15,1.06,0.09,0.12,963439.7,165142643.0,3660366.2,2707489964.16,0.002,2708453403.8599997
16,1.06,0.09,0.12,984828.58,165142643.0,3650056.25,2704467954.69,0.0044,2705452783.27
17,1.06,0.1,0.12,990220.34,165142643.0,3631366.72,2701112502.93,0.0077,2702102723.27
18,1.05,0.1,0.13,994144.14,165142643.0,3613311.79,2698198915.45,0.0061,2699193059.5899997
19,1.04,0.1,0.13,998213.35,165142643.0,3595255.41,2695768796.35,0.007,2696767009.7
20,1.04,0.11,0.13,1002988.12,165142643.0,3588007.11,2694326362.03,0.0042,2695329350.15
21,1.04,0.11,0.13,1007009.48,165142643.0,3582530.36,2693195010.68,0.0036,2694202020.16
22,1.04,0.11,0.13,1008164.8,165142643.0,3574099.49,2692338541.34,0.0037,2693346706.1400003
23,1.04,0.11,0.13,1012804.1,165142643.0,3572129.88,2691921888.75,0.002,2692934692.85
24,1.04,0.11,0.13,1012804.1,165142643.0,3572129.88,2691921888.75,0.0012,2692934692.85
