,0,1,2,3,4,5,6,7
0,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55
1,3.7,3.7,3.7,3.7,3.7,3.7,3.7,3.7
2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26
6,1.449,1.449,1.449,1.449,1.449,1.449,1.449,1.449
7,1.6,1.6,1.6,1.6,1.6,1.6,1.6,1.6
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
11,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4
12,3.822,3.822,3.822,3.822,3.822,3.822,3.822,3.822
13,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.2
14,1.279,1.279,1.279,1.279,1.279,1.279,1.279,1.279
15,0.123,0.123,0.123,0.123,0.123,0.123,0.123,0.123
16,0.0,1.7270297297297308,1.6544906930087449,1.5574700244114492,1.5215137923338338,1.5652469185126698,1.548412470232135,1.548412470232135
17,0.0,3.6267624324324337,3.5206328680617567,3.3786850044198915,3.3006836430890445,3.390661567909769,3.3972150874848865,3.3972150874848865
18,3.31,9.70001,9.301408764582787,8.768281222337693,8.679207755191188,8.782092642012858,8.792072414687961,8.792072414687961
19,17.234,9.793092409459463,9.399989999999999,9.085324018688466,8.885596891155362,8.79999,8.942323617944945,8.942323617944945
20,14.913,8.474201410135132,9.097463498376065,8.664432603205608,8.919503228782775,8.87704024915085,8.79999,8.79999
21,2.82,4.414480197972974,4.6163225701000705,5.449237669962721,5.536290649039853,5.453071249467424,5.403241923878778,5.403241923878778
22,4.81,5.351423820270273,5.496691605870583,5.949006230943915,6.015056013167921,5.9937926845629725,5.9810608296157115,5.9810608296157115
23,2.265,2.265,2.265,2.4995632260302663,2.4941480272400325,2.4901046883834663,2.487683656155594,2.487683656155594
24,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
25,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
28,3.075,3.075,3.075,3.075,3.075,3.075,3.075,3.075
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,6.004,6.004,6.004,6.004,6.004,6.004,6.004,6.004
32,4.95,4.95,4.95,4.95,4.95,4.95,4.95,4.95
33,4.85,4.85,4.85,4.85,4.85,4.85,4.85,4.85
34,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
35,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14
36,0.306,0.306,0.306,0.306,0.306,0.306,0.306,0.306
37,0.0,0.024178416216216216,0.023162869702122415,0.021804580341760273,0.02130119309267366,0.020925331503288888,0.02070027665297818,0.02070027665297818
38,0.168,2.274976270270271,2.37968873512486,2.249993523953438,2.3081249960245502,2.27036228578629,2.2972247267380337,2.2972247267380337
39,15.736,8.941865043243238,8.580399835296086,9.00001,8.79999,8.922376559816001,8.830028885845959,8.830028885845959
40,10.8,6.137019729729731,6.332875128876393,6.5948309340890905,6.691912760698651,6.764400352937143,6.807803788354208,6.807803788354208
41,3.6,6.708653513513515,6.880499039917954,6.688127930469867,6.783055873921851,6.726890548596281,6.770697407175355,6.770697407175355
42,0.0,4.662980270270271,4.618332767374715,4.347510009175539,4.330252763161824,4.253845039006711,4.246812844684871,4.246812844684871
43,0.0,1.5543267567567576,1.4890416237078703,1.4017230219703045,1.3693624131004507,1.3451998823542868,1.330732070548598,1.330732070548598
44,2.3,2.3,2.3,2.3,2.3,2.3,2.3,2.3
45,0.09,1.1262178378378385,1.0826944158052467,1.0244820146468698,1.0029082754003007,0.9867999215695246,0.9771547136990656,0.9771547136990656
46,2.58,6.206762432432433,6.054430455318361,5.850687051264041,5.775178963901049,5.718799725493334,5.6850414979467265,5.6850414979467265
47,11.07,6.40701972972973,6.602875128876391,6.864830934089089,6.961912760698651,7.034400352937142,7.077803788354207,7.077803788354207
