,0,1,2
0,2.55,2.55,2.55
1,3.7,3.7,3.7
2,1.2,1.2,1.2
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.26,0.26,0.26
6,1.449,1.449,1.449
7,1.6,1.6,1.6
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,2.0,2.0,2.0
11,8.4,8.4,8.4
12,3.822,3.822,3.822
13,2.2,2.2,2.2
14,1.279,1.279,1.279
15,0.123,0.123,0.123
16,0.0,1.9111082743414196,1.9111082743414196
17,0.0,2.8666624115121278,2.8666624115121278
18,3.31,6.941105721248696,6.941105721248696
19,17.234,8.99999,8.99999
20,14.913,7.787910576186603,7.787910576186603
21,2.82,8.024425608100271,8.024425608100271
22,4.81,6.555797408610889,6.555797408610889
23,2.265,2.265,2.265
24,0.03,0.03,0.03
25,0.015,0.015,0.015
26,0.0,0.0,0.0
27,0.15,0.15,0.15
28,3.075,3.075,3.075
29,0.0,0.0,0.0
30,0.0,0.0,0.0
31,6.004,6.004,6.004
32,4.95,4.95,4.95
33,4.85,4.85,4.85
34,0.14,0.14,0.14
35,0.14,0.14,0.14
36,0.306,0.306,0.306
37,0.0,0.026755515840779863,0.026755515840779863
38,0.168,2.4995520946965315,2.4995520946965315
39,15.736,8.217700048740857,8.217700048740857
40,10.8,5.640007659278171,5.640007659278171
41,3.6,7.039994893814555,7.039994893814555
42,0.0,5.15999234072183,5.15999234072183
43,0.0,1.7199974469072774,1.7199974469072774
44,2.3,2.3,2.3
45,0.09,1.2366649646048515,1.2366649646048515
46,2.58,6.5933273761169815,6.5933273761169815
47,11.07,5.910007659278172,5.910007659278172
