,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.14,0.0,0.0,0.0,163353015.0,3896482.0,3228297223.9,0.0,3228297223.9
1,1.13,0.01,0.03,563252.18,163353015.0,3853948.48,3120803344.78,0.0123,3121366596.96
2,1.12,0.02,0.05,989911.67,163353015.0,3824547.57,3054504700.39,0.0101,3055494612.06
3,1.12,0.03,0.07,1326078.98,163353015.0,3798420.65,3002817291.42,0.0092,3004143370.4
4,1.11,0.03,0.09,1671270.07,163353015.0,3765038.76,2950663183.85,0.0117,2952334453.92
5,1.1,0.04,0.1,1940486.96,163353015.0,3735457.41,2913436957.35,0.0109,2915377444.31
6,1.09,0.05,0.11,2394799.77,163353015.0,3703097.95,2878414806.42,0.0127,2880809606.19
7,1.08,0.05,0.11,2543833.87,163353015.0,3687402.3,2861925076.03,0.0057,2864468909.9
8,1.07,0.06,0.12,2908750.89,163353015.0,3655475.1,2830874373.79,0.0108,2833783124.68
9,1.07,0.06,0.13,3039384.08,163353015.0,3644959.06,2821139444.39,0.0058,2824178828.47
10,1.06,0.07,0.13,3356308.77,163353015.0,3610699.93,2797568115.9,0.0128,2800924424.67
11,1.06,0.08,0.14,3470812.52,163353015.0,3596960.04,2790066597.74,0.0066,2793537410.2599998
12,1.05,0.08,0.14,3574584.0,163353015.0,3581022.66,2783356161.81,0.0067,2786930745.81
13,1.05,0.08,0.14,3643939.61,163353015.0,3569447.42,2779122922.8,0.0058,2782766862.4100003
14,1.05,0.09,0.14,3687352.13,163353015.0,3563557.3,2776846416.52,0.003,2780533768.65
15,1.04,0.09,0.14,3748705.96,163353015.0,3554312.03,2773997225.55,0.0039,2777745931.51
16,1.04,0.09,0.14,3770649.18,163353015.0,3551735.59,2773115013.19,0.0024,2776885662.37
17,1.04,0.09,0.14,3838342.25,163353015.0,3535961.53,2769499206.43,0.0058,2773337548.68
18,1.04,0.09,0.14,3866476.29,163353015.0,3529051.78,2767939610.66,0.0039,2771806086.95
19,1.04,0.09,0.14,3890904.08,163353015.0,3527062.79,2767615804.27,0.0022,2771506708.35
20,1.04,0.1,0.14,3909441.02,163353015.0,3524649.82,2767305529.97,0.0023,2771214970.99
21,1.03,0.1,0.14,3927606.47,163353015.0,3519898.98,2766703071.42,0.0032,2770630677.89
22,1.03,0.1,0.14,3941363.32,163353015.0,3517337.71,2766364164.61,0.0024,2770305527.9300003
23,1.03,0.1,0.14,3941363.32,163353015.0,3517337.71,2766364164.61,0.0015,2770305527.9300003
