,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,22.1,20.3,20.3,17.8,17.8,17.8,17.8,17.8,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
1,22.1,20.3,20.3,18.9,17.8,17.8,17.8,17.8,20.3,18.9,18.9,18.9,18.9,18.9,24.5,24.5
2,17.8,17.0,17.0,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,20.3,20.3
3,15.4,15.4,15.4,42.7,42.7,36.3,36.3,36.3,36.3,42.7,50.9,50.9,50.9,50.9,50.9,50.9
4,15.4,15.4,15.4,17.8,17.8,17.8,17.0,17.0,17.8,17.8,18.9,18.9,18.9,18.9,18.9,18.9
5,14.8,17.0,16.3,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9
6,14.5,15.4,15.4,20.3,20.3,27.5,27.5,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
7,14.6,15.8,15.8,15.8,15.4,17.0,17.0,17.0,18.9,17.8,18.9,18.9,18.9,18.9,18.9,18.9
8,14.6,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
9,14.5,17.8,50.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5
10,14.8,14.8,22.1,20.3,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3
11,15.8,15.4,15.8,15.8,36.3,31.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
12,16.3,15.8,15.8,15.4,18.9,17.8,31.3,31.3,31.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3
13,18.9,17.8,17.8,17.0,17.0,16.3,17.8,18.9,17.8,24.5,24.5,24.5,24.5,24.5,24.5,24.5
14,24.5,22.1,22.1,20.3,20.3,18.9,18.9,18.9,17.8,20.3,20.3,20.3,20.3,20.3,20.3,20.3
15,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3
16,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9
17,50.9,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
18,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,24.5,24.5
19,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,20.3,20.3
20,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
21,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
22,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1
23,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,22.1,20.3,20.3,20.3
24,36.3,31.3,31.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,22.1,24.5,24.5,24.5
25,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,24.5,24.5,24.5
26,31.3,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,20.3,18.9,22.1,20.3,20.3
27,31.3,27.5,27.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
28,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1,22.1,22.1
29,24.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,20.3,20.3,20.3,20.3,24.5,24.5
30,27.5,24.5,24.5,22.1,20.3,20.3,20.3,20.3,18.9,18.9,20.3,20.3,20.3,18.9,22.1,22.1
31,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3
32,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3
33,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
34,50.9,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
35,92.8,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3
36,75.2,61.6,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3
37,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3
38,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5
39,230.4,230.4,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6
40,115.5,92.8,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,50.9,50.9
41,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9
42,50.9,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1
43,24.5,22.1,22.1,20.3,20.3,20.3,18.9,20.3,20.3,20.3,27.5,31.3,36.3,36.3,36.3,36.3
44,20.3,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,20.3,20.3,20.3,20.3
45,17.8,17.0,17.0,16.3,17.8,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3
46,17.0,16.3,15.8,15.8,16.3,36.3,36.3,42.7,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3
47,17.0,17.0,16.3,15.8,15.8,17.8,17.8,20.3,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
