,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,3272.888,3218.1399777813367,3173.881622954512,3133.428026069527,3102.8492526897176,3061.402440641709,3044.0228556760594,3298.0812594082513,3275.1503889729966,3262.1396438064185,3249.177991919191,3293.549804546352,3273.959716106484,3257.6980434109455,3261.2006928825936,3264.1902380545057,3248.0144408264564,3245.7041196832442,3241.2618676809975,3236.6551384625036,3336.414257673717,3307.9994925253563,3279.2787937803605,3269.109761273445,3265.642510243659,3262.2475575486824,3260.5199269911336,3310.5643400641425,3307.9181967240784,3305.280699527354,3302.6765838278266,3300.038343243999,3297.402725900755,3294.802869174854,3291.803548305679,3291.803548305679
1,3309.114,3253.544010258515,3208.5558446126543,3167.3417166850995,3136.0658888975354,3152.8933143182103,3134.109476839568,3161.0466582208746,3175.8089945255747,3163.4965625936065,3175.35849660738,3447.351838182571,3426.7691279918567,3409.712280178274,3396.182930002968,3382.707576166327,3365.890845397308,3359.1910912593585,3352.515702440931,3345.824598261752,3421.0715227818264,3380.349906363685,3343.4360628941895,3342.0637872105044,3341.5729571738702,3341.0991003064796,3340.8545272061733,3378.7175206789666,3375.339147158288,3371.9681520111294,3368.608927859118,3365.240677931259,3361.8757812533277,3358.5350744720745,3355.265036397602,3355.265036397602
2,3098.463,3046.2120800034113,3003.8484015452873,2969.9070707251503,2941.0341564524465,3566.3838472791876,3545.0409078254943,3506.239074601885,3481.770235521159,3467.8646743115332,3454.015490709826,3436.8192551370857,3416.251977817432,3399.206428135849,3385.6328557573233,3372.114574662238,3355.362080299391,3348.655465123872,3341.9659986000893,3339.602834775888,3350.733870804171,3310.7592749980863,3333.0264033939584,3332.092815667236,3331.7293138777177,3331.3665387282763,3331.1854231895477,3336.7475597663583,3338.755629206592,3340.761690577385,3342.765745886808,3344.767807140921,3346.7678563337795,3348.765905477446,3345.455106571969,3345.455106571969
3,2820.131,2772.743819301446,2734.5387380008333,3120.0679510344485,3089.117882298806,3445.1628398884236,3424.543525305271,3387.087011643569,3363.4494109617403,3350.0163636885086,3336.6369321137695,3319.993133354956,3300.1783293868057,3283.717297741683,3270.6299399547743,3257.595092767443,3261.5165166091538,3255.0007990644517,3254.656353775122,3271.598547732926,3267.4455321840082,3265.2389681609707,3276.824946946052,3275.0232886675344,3274.128987464488,3273.2364739695468,3272.790886495577,3270.6118196090815,3271.6409377894724,3272.6690268516827,3273.6960878248315,3274.7221217370065,3275.7471296152694,3276.771112485654,3278.0030723731684,3278.0030723731684
4,2815.196,2767.7509734571877,2734.5322992826837,3661.675406288973,3625.224502164556,3571.22518335159,3549.8517422246528,3511.2602740341017,3486.7554496572507,3472.8295940580447,3458.959613998047,3441.699889912931,3421.103216360985,3404.062625559003,3390.4725092274048,3376.9366718747815,3360.388028915158,3353.671250926356,3346.9715699407543,3374.056955333443,3367.3554258637314,3327.1764926453875,3328.727840258476,3329.527906716088,3328.5021560345626,3327.47845582865,3326.967373372821,3323.950704999448,3323.7013582944487,3323.4522609361547,3323.2034126752183,3322.954813262543,3322.7064624492805,3322.4583599868315,3323.4021226268446,3323.4021226268446
5,2666.457,2621.772265838297,2796.7737472995045,3134.3071115809207,3103.1104927502925,3056.9511130862975,3094.12304211291,3342.243625018321,3318.9254086118676,3305.677906797799,3292.4807833604177,3276.057838196254,3256.470245308325,3279.4134717195698,3266.3504087641186,3253.3372671160955,3263.9776487258937,3257.4924556470905,3257.176948568252,3321.049402468064,3314.74968709653,3292.630286322935,3302.9775372355402,3302.5361986464804,3301.264676328386,3299.9956957834056,3299.362157087622,3296.3480909305345,3295.742643839604,3295.137802195765,3294.533565393569,3293.9299328281754,3293.326903895347,3292.7244779914517,3291.8117895134606,3291.8117895134606
6,2505.033,2703.2291705704265,3108.5311200803294,3162.530996884081,3131.0983333499275,3084.5153293588082,3124.36329119676,3563.168487073507,3538.3011352385897,3524.1693180969523,3510.0938835794323,3492.578619737258,3471.6755806143055,3454.3523039284787,3440.555758784785,3426.814317097569,3409.9799229859236,3403.3187074138746,3396.5165827627543,3390.049458776812,3383.2731517077173,3342.9072447686617,3362.669655373905,3342.5446327255972,3340.8704469717786,3339.1996079152823,3338.365441307367,3335.345091866059,3334.520714774193,3333.697162059419,3332.8744328973594,3332.052526464462,3331.2314419379977,3330.4218404960598,3329.117653655564,3329.117653655564
7,2540.508,2658.625200181117,3639.103442115268,3592.0779350945227,3556.3918178285485,3503.418403787489,3482.5124093571276,3444.814435715885,3420.7733461469725,3407.1121656181926,3393.5055918331195,3376.574240456338,3356.366914296487,3339.6205060510547,3326.3538046705903,3313.178572777024,3296.780923024338,3302.994073049212,3296.3933409201873,3290.1659295016875,3285.371600006614,3366.5765744848286,3329.723721202954,3326.883615427955,3325.311650572715,3323.7428280752197,3322.9595932471443,3320.0659736538973,3319.286415680243,3318.5076372645626,3317.729637627298,3316.963077989671,3316.1972849116814,3315.7674656267695,3314.6637761611432,3314.6637761611432
8,2616.047,3044.7346591252967,3022.1431460272393,2983.1441911153515,2953.48384557898,3456.0490356892924,3435.385317070999,3397.894292459719,3374.181393009827,3360.7058216477176,3347.284071771518,3330.5826776204485,3310.6601639752075,3294.155735038564,3281.0704124471295,3268.063641220775,3251.8183960118213,3302.3040237781943,3295.7052347756617,3289.4276486693448,3285.524659842655,3362.5269837493133,3325.7195566461373,3325.01244115843,3323.5952192415543,3322.1808303512903,3321.474696520939,3318.7063428244182,3318.0036834815937,3317.301726798112,3316.611144071314,3316.260406927243,3315.9099585203157,3319.4995315617953,3319.8888170302334,3319.8888170302334
9,2523.454,3733.0944714720663,3681.1695053513386,3633.6003828160146,3597.551914642795,3543.964776678849,3522.7716127728245,3484.352230513132,3460.0348354030366,3446.2154903618057,3432.4513398399326,3415.324017058066,3394.8837193473214,3377.945066949621,3364.4550705473534,3351.019572315283,3334.298689677464,3341.1043857477994,3334.4587834396893,3328.067103311593,3323.8390781750736,3350.4238016993936,3313.749165479117,3310.265338220629,3308.692502355526,3307.122810589317,3306.3391417787275,3303.6573156369486,3302.8771123213114,3302.0976892089902,3301.6700225197815,3305.1481104972613,3308.623973386764,3333.5750234133775,3334.158364389964,3334.158364389964
