,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,17.8,17.0,17.0,16.3,16.3,15.8,17.0,17.0,16.3,15.8,17.0,17.0,17.8,20.3,20.3
1,15.8,15.4,15.4,17.8,17.8,17.8,17.0,17.0,16.3,15.8,15.8,15.8,16.3,17.0,17.0
2,15.4,14.8,14.8,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1
3,15.1,14.8,14.8,17.8,17.0,17.0,17.8,18.9,18.9,27.5,27.5,24.5,24.5,24.5,24.5
4,14.6,17.0,16.3,15.8,15.8,15.8,15.8,15.8,15.4,17.0,17.0,16.3,16.3,16.3,16.3
5,14.3,61.6,50.9,50.9,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5
6,14.2,15.8,15.8,15.4,27.5,24.5,24.5,31.3,27.5,24.5,22.1,22.1,22.1,22.1,22.1
7,14.8,15.4,15.1,14.8,17.0,16.3,16.3,31.3,31.3,24.5,24.5,24.5,24.5,22.1,22.1
8,14.3,15.4,17.8,17.0,17.0,16.3,15.8,17.8,17.8,17.0,17.0,17.0,17.0,16.3,16.3
9,14.3,14.8,36.3,36.3,31.3,31.3,27.5,24.5,31.3,24.5,24.5,27.5,27.5,24.5,24.5
10,14.8,14.6,17.8,17.0,17.0,17.0,16.3,15.8,17.0,17.0,17.0,22.1,22.1,20.3,20.3
11,15.8,15.4,15.4,15.8,15.8,17.8,17.0,17.0,17.0,15.8,15.8,17.0,17.0,17.0,17.0
12,15.8,15.4,15.1,15.8,15.8,36.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3,31.3
13,16.3,15.8,15.4,15.4,15.4,17.8,17.0,17.0,16.3,17.8,17.8,17.8,20.3,20.3,20.3
14,22.1,22.1,20.3,18.9,18.9,17.8,17.8,17.0,17.0,16.3,16.3,15.8,17.0,17.0,17.0
15,50.9,42.7,36.3,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3
16,27.5,24.5,22.1,22.1,20.3,20.3,20.3,17.8,27.5,24.5,24.5,24.5,22.1,24.5,24.5
17,20.3,18.9,17.8,17.8,17.0,17.0,17.0,15.8,20.3,20.3,18.9,18.9,18.9,22.1,22.1
18,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.0,17.0,17.0,16.3,16.3,16.3,17.0,17.0
19,92.8,61.6,61.6,50.9,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5
