,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.84,0.0,0.0,0.0,3098163.0,118720.0,46392405.2,0.0,46392405.2
1,1.64,0.11,0.05,3401.71,3098163.0,105992.34,44279722.15,0.0664,44283123.86
2,1.56,0.15,0.05,5323.72,3098163.0,100696.2,43922353.82,0.04,43927677.54
3,1.49,0.19,0.06,7695.65,3098163.0,95991.38,43735230.99,0.031,43742926.64
4,1.43,0.22,0.06,9632.74,3098163.0,92517.69,43630920.29,0.0278,43640553.03
5,1.39,0.24,0.06,11469.79,3098163.0,89681.22,43564988.61,0.0217,43576458.4
6,1.36,0.26,0.06,12751.02,3098163.0,87983.3,43536300.03,0.0151,43549051.050000004
7,1.34,0.27,0.06,13759.64,3098163.0,86617.02,43516811.31,0.0165,43530570.95
8,1.28,0.3,0.06,16079.62,3098163.0,82619.07,43464604.72,0.0307,43480684.339999996
9,1.25,0.32,0.06,16556.03,3098163.0,80914.06,43452011.21,0.0161,43468567.24
10,1.24,0.33,0.06,17020.45,3098163.0,79871.06,43445124.59,0.0113,43462145.04000001
11,1.22,0.33,0.06,17544.47,3098163.0,79009.6,43439513.07,0.0103,43457057.54
12,1.2,0.35,0.06,18292.23,3098163.0,77716.3,43431092.2,0.014,43449384.43
13,1.2,0.35,0.06,18502.67,3098163.0,77212.17,43428288.17,0.0039,43446790.84
14,1.19,0.35,0.06,18868.71,3098163.0,76765.78,43425985.67,0.0042,43444854.38
15,1.18,0.36,0.06,19219.8,3098163.0,76175.71,43423100.86,0.0073,43442320.66
16,1.18,0.36,0.06,19447.56,3098163.0,75903.76,43421998.79,0.0052,43441446.35
17,1.17,0.36,0.06,19615.42,3098163.0,75581.82,43420763.38,0.0039,43440378.800000004
18,1.16,0.37,0.06,19795.96,3098163.0,74793.92,43418075.49,0.0082,43437871.45
19,1.15,0.37,0.06,20021.41,3098163.0,74217.33,43415959.57,0.0068,43435980.98
20,1.14,0.38,0.06,20222.13,3098163.0,73848.9,43414812.08,0.0072,43435034.21
21,1.14,0.38,0.06,20453.61,3098163.0,73439.97,43413650.16,0.0036,43434103.769999996
22,1.13,0.39,0.06,20625.45,3098163.0,72919.28,43412281.84,0.0051,43432907.29000001
23,1.12,0.39,0.06,20870.94,3098163.0,72467.07,43411214.79,0.0059,43432085.73
24,1.11,0.39,0.06,20964.09,3098163.0,71850.8,43410433.11,0.006,43431397.2
25,1.11,0.4,0.06,20919.54,3098163.0,71407.71,43409958.05,0.0056,43430877.589999996
26,1.1,0.4,0.06,20880.27,3098163.0,71085.93,43409558.58,0.0026,43430438.85
27,1.1,0.4,0.06,20871.29,3098163.0,70826.69,43409366.95,0.005,43430238.24
28,1.09,0.4,0.06,20869.24,3098163.0,70652.25,43409259.1,0.0036,43430128.34
29,1.09,0.41,0.06,20896.22,3098163.0,70522.43,43409167.12,0.0022,43430063.339999996
30,1.09,0.41,0.06,20897.71,3098163.0,70515.38,43409147.47,0.0013,43430045.18
31,1.09,0.41,0.06,20900.24,3098163.0,70501.28,43409123.5,0.0012,43430023.74
32,1.09,0.41,0.06,20918.71,3098163.0,70430.25,43409051.84,0.0026,43429970.550000004
33,1.09,0.41,0.06,20927.94,3098163.0,70386.49,43409003.98,0.0018,43429931.919999994
34,1.09,0.41,0.06,20927.94,3098163.0,70386.49,43409003.98,0.0005,43429931.919999994
