,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,20.3,20.3,18.9,20.3,20.3,20.3,20.3
1,17.8,17.0,17.0,17.0,27.5,24.5,24.5,24.5,27.5,31.3,31.3,31.3,31.3,36.3,36.3
2,15.4,15.8,15.4,15.4,17.0,17.0,16.3,17.0,16.3,17.0,17.0,17.0,17.0,17.8,17.8
3,14.8,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
4,14.6,42.7,36.3,36.3,31.3,61.6,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7
5,14.8,15.4,16.3,15.8,15.8,18.9,22.1,22.1,24.5,24.5,31.3,31.3,31.3,31.3,31.3
6,15.1,14.8,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,17.8
7,15.4,15.1,61.6,61.6,50.9,50.9,42.7,42.7,50.9,50.9,42.7,50.9,50.9,50.9,50.9
8,14.8,14.8,18.9,17.8,17.8,17.0,17.0,17.0,17.8,17.8,17.0,17.8,17.8,17.8,17.8
9,15.4,16.3,15.8,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
10,14.8,15.4,15.1,36.3,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
11,15.8,15.4,15.4,16.3,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,36.3,36.3
12,17.0,15.8,15.8,15.8,18.9,18.9,17.8,20.3,22.1,22.1,22.1,22.1,22.1,22.1,22.1
13,24.5,22.1,20.3,20.3,18.9,17.8,18.9,17.8,18.9,18.9,20.3,20.3,18.9,18.9,18.9
14,24.5,24.5,22.1,22.1,20.3,20.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
15,22.1,20.3,18.9,17.8,17.8,17.8,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5
16,22.1,22.1,20.3,20.3,17.8,17.8,20.3,20.3,18.9,18.9,18.9,18.9,17.8,20.3,20.3
17,50.9,42.7,36.3,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
18,92.8,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
19,36.3,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,20.3,20.3
20,36.3,31.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3
21,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5
22,61.6,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3
23,27.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9,17.8,18.9,18.9,18.9,18.9,22.1,22.1
24,36.3,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1
25,61.6,50.9,50.9,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5
26,50.9,50.9,36.3,36.3,31.3,31.3,27.5,27.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3
27,27.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,20.3,20.3,22.1,20.3,27.5,24.5,24.5
28,31.3,24.5,24.5,22.1,22.1,20.3,20.3,18.9,20.3,20.3,20.3,18.9,20.3,20.3,20.3
29,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5
30,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
31,50.9,42.7,36.3,36.3,31.3,31.3,24.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
32,75.2,61.6,50.9,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
33,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,22.1
34,230.4,230.4,144.6,144.6,115.5,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6,61.6
35,230.4,182.1,144.6,115.5,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9
36,115.5,115.5,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3
