,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,2.38,0.0,0.0,0.0,1480527.0,73536.0,22140772.6,0.0
1,1.77,0.26,0.06,12498.12,1480527.0,54553.62,20777345.26,0.0323
2,1.59,0.33,0.06,14056.52,1480527.0,49061.71,20749415.92,0.0134
3,1.51,0.37,0.06,15190.26,1480527.0,46438.31,20741141.15,0.0081
4,1.44,0.39,0.06,16457.03,1480527.0,44505.97,20735684.08,0.0054
5,1.37,0.42,0.06,17126.18,1480527.0,42359.33,20732243.43,0.0052
6,1.34,0.44,0.06,17380.42,1480527.0,41408.77,20730931.28,0.0036
7,1.32,0.45,0.06,17524.05,1480527.0,40688.32,20730240.47,0.0027
8,1.29,0.46,0.06,17810.31,1480527.0,39804.11,20729250.66,0.0038
9,1.28,0.46,0.06,17878.63,1480527.0,39504.59,20728962.19,0.0022
10,1.27,0.47,0.06,17950.47,1480527.0,39191.96,20728513.92,0.0026
11,1.26,0.47,0.06,18041.81,1480527.0,38720.68,20728170.93,0.0024
12,1.25,0.48,0.06,18071.48,1480527.0,38482.26,20728020.66,0.0014
13,1.24,0.48,0.06,18082.33,1480527.0,38277.24,20727923.2,0.0014
14,1.24,0.48,0.06,18079.52,1480527.0,38281.47,20727874.28,0.0011
15,1.24,0.48,0.06,18077.12,1480527.0,38296.32,20727803.14,0.0016
16,1.24,0.48,0.06,18072.09,1480527.0,38236.03,20727787.59,0.0009
17,1.24,0.48,0.06,18070.41,1480527.0,38243.33,20727770.79,0.0009
18,1.24,0.48,0.06,18080.33,1480527.0,38286.23,20727673.43,0.0018
19,1.24,0.48,0.06,18077.89,1480527.0,38266.38,20727661.5,0.0006
20,1.24,0.48,0.06,18078.93,1480527.0,38263.45,20727643.71,0.0007
21,1.24,0.48,0.06,18080.2,1480527.0,38240.42,20727630.43,0.0007
22,1.24,0.48,0.06,18079.55,1480527.0,38237.52,20727621.7,0.0006
23,1.24,0.48,0.06,18077.8,1480527.0,38219.92,20727612.71,0.0006
24,1.24,0.48,0.06,18072.94,1480527.0,38222.15,20727602.92,0.0009
25,1.24,0.48,0.06,18066.69,1480527.0,38189.79,20727593.37,0.0009
26,1.24,0.48,0.06,18067.12,1480527.0,38186.94,20727580.59,0.0006
27,1.24,0.48,0.06,18067.13,1480527.0,38151.85,20727565.08,0.0009
28,1.24,0.48,0.06,18067.13,1480527.0,38151.85,20727565.08,0.0004
