,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.16,0.0,0.0,0.0,161257013.0,3886726.0,3084272804.8,0.0
1,1.14,0.02,0.05,224329.32,161257013.0,3817413.43,2944440038.84,0.0178
2,1.12,0.03,0.08,390316.43,161257013.0,3757493.55,2852916619.95,0.0165
3,1.11,0.04,0.09,501145.29,161257013.0,3716573.82,2803936579.13,0.0116
4,1.09,0.06,0.11,639207.75,161257013.0,3672319.66,2760371443.23,0.0124
5,1.09,0.06,0.11,695470.48,161257013.0,3656086.99,2746153333.83,0.0068
6,1.08,0.07,0.12,759204.35,161257013.0,3612454.45,2719188162.43,0.0123
7,1.07,0.08,0.12,802516.77,161257013.0,3594428.26,2711130686.83,0.0059
8,1.06,0.08,0.12,847869.54,161257013.0,3576492.03,2702028718.69,0.0059
9,1.06,0.09,0.13,910597.4,161257013.0,3551528.01,2691250671.87,0.0069
10,1.05,0.09,0.13,925465.31,161257013.0,3533805.85,2685579343.04,0.006
11,1.05,0.09,0.13,934379.72,161257013.0,3526741.77,2683575297.74,0.0031
12,1.05,0.09,0.13,965085.91,161257013.0,3519579.77,2681561239.64,0.0041
13,1.04,0.1,0.13,985508.79,161257013.0,3509031.59,2678645478.49,0.004
14,1.04,0.1,0.13,997528.57,161257013.0,3498515.02,2675532476.26,0.004
15,1.04,0.1,0.13,1003335.64,161257013.0,3495016.5,2674756866.62,0.0021
16,1.04,0.1,0.13,1009373.96,161257013.0,3491521.48,2674065990.51,0.0021
17,1.04,0.1,0.13,1016143.76,161257013.0,3488029.96,2673509436.09,0.0021
18,1.04,0.1,0.13,1016143.76,161257013.0,3488029.96,2673509436.09,0.0012
