,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.28,0.0,0.0,0.0,64013043.0,1705671.0,1069239258.8,0.0
1,1.25,0.02,0.03,94334.91,64013043.0,1673551.6,1037551651.34,0.078
2,1.22,0.04,0.06,219154.67,64013043.0,1628948.26,1004470788.69,0.0323
3,1.2,0.06,0.07,295025.11,64013043.0,1599873.49,990910291.42,0.0249
4,1.19,0.07,0.08,313353.09,64013043.0,1580778.66,983554701.93,0.0209
5,1.17,0.08,0.09,350596.92,64013043.0,1561913.3,977647893.33,0.0223
6,1.16,0.09,0.09,379483.86,64013043.0,1544817.91,972242881.67,0.4839
7,1.15,0.1,0.09,393518.79,64013043.0,1530970.03,969229138.68,0.0196
8,1.14,0.11,0.09,400585.98,64013043.0,1526381.71,968580184.95,0.0155
9,1.14,0.11,0.09,410424.59,64013043.0,1521807.15,968237567.21,0.0157
10,1.14,0.11,0.09,425894.18,64013043.0,1514213.32,967739674.42,0.0166
11,1.13,0.12,0.1,437039.54,64013043.0,1508165.56,966992792.12,0.0183
12,1.13,0.12,0.1,443915.6,64013043.0,1503645.59,966380687.22,0.0148
13,1.12,0.12,0.1,463048.33,64013043.0,1496900.4,965399046.46,0.0168
14,1.12,0.12,0.1,466393.66,64013043.0,1499878.82,965364562.51,0.0134
15,1.12,0.12,0.1,466393.66,64013043.0,1499878.82,965364562.51,0.013
