,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,10,1,1,10,0,0,minizinc_fw,0,3.44,3.44,24519,24519,342364,0.0,0.0,0.006,5.28
1,10,1,1,10,0,0,ogsa_fw,0,3.44,1.78,24519.0,12716.48,342364.0,0.48,0.1,0.0030952380952380953,0.008361904761904763
