,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,14.0,18.9,15.4,14.8,14.5,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
1,14.6,14.5,14.5,14.5,14.6,14.5,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
2,14.0,27.5,17.8,16.3,15.1,14.8,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6,14.6
3,14.0,14.3,14.0,17.0,15.4,15.1,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.6,14.6
4,14.6,14.3,14.0,14.0,14.5,14.3,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
5,14.0,14.0,14.5,14.3,14.3,14.3,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
6,14.0,14.0,14.5,14.3,14.3,14.3,14.4,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
7,14.0,14.0,14.1,14.1,14.5,14.3,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
8,14.0,14.0,14.0,14.4,14.2,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
9,14.0,14.0,14.2,14.1,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
10,14.5,14.1,14.4,14.2,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
11,14.3,14.0,14.8,14.5,14.3,14.4,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
12,14.0,14.2,14.3,14.2,14.6,14.5,14.5,14.5,14.6,14.5,14.6,14.5,14.5,14.6,14.5,14.5
13,14.0,14.2,14.3,14.2,14.8,14.6,14.4,14.6,14.6,14.5,14.6,14.6,14.5,14.6,14.6,14.6
14,15.4,14.5,14.2,14.2,14.8,14.6,14.4,14.6,14.6,14.5,14.6,14.6,14.6,14.5,14.5,14.5
15,15.1,14.5,14.1,14.6,14.3,14.5,14.5,14.5,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5
16,14.3,14.0,15.8,15.1,14.5,14.5,14.6,14.5,14.5,14.5,14.6,14.5,14.6,14.5,14.5,14.5
17,16.3,14.8,14.3,14.3,14.6,14.5,14.5,14.6,14.5,14.5,14.6,14.6,14.6,14.6,14.6,14.6
18,15.1,14.5,14.1,14.6,14.4,14.5,14.6,14.5,14.5,14.6,14.5,14.5,14.5,14.6,14.6,14.6
19,15.1,14.4,14.2,14.5,14.2,14.8,14.5,14.6,14.6,14.5,14.6,14.6,14.6,14.6,14.6,14.6
20,15.8,14.6,14.3,14.3,14.6,14.5,14.6,14.5,14.6,14.6,14.5,14.5,14.6,14.5,14.6,14.6
21,14.1,14.0,17.0,15.8,14.8,14.6,14.5,14.6,14.5,14.6,14.5,14.5,14.6,14.6,14.5,14.5
