,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,5.54,0.0,0.0,0,72838,8400,1149219.4,,,1149224.94
1,4.68,0.15,0.1,0,72838,7100,1034162.0,,,1034166.68
2,5.44,0.02,0.03,0,72838,8248,1118732.0,,,1118737.44
3,5.34,0.04,0.04,0,72838,8100,1097615.0,,,1097620.34
4,5.54,0.0,0.0,0,72838,8400,1149155.0,,,1149160.54
5,5.54,0.0,0.0,0,72838,8400,1149219.4,,,1149224.94
