,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,100,1,1,10,0,0,minizinc_fw,0,1.88,1.25,129704.0,86337.21,3304878.0,0.33,0.06,0.019540000000000002,154.31466666666668
1,100,1,1,10,0,0,ogsa_fw,0,1.88,1.07,129704.0,73590.51,3304878.0,0.43,0.06,0.006615151515151517,0.09776060606060603
